record_id,fnlwgt
2047,300000
43300,75417
40135,300000
21514,124692
9957,149943
33593,300000
48733,751946
16210,751946
47440,31746
31020,300000
1507,245317
33179,751946
12001,300000
13490,751946
22700,189759
32465,300000
30374,121265
35341,751946
10051,751946
48789,751946
39070,751946
11443,751946
31747,300000
25104,200355
15742,300000
11307,300000
22480,751946
13187,751946
31911,300000
42030,751946
10761,751946
32375,751946
21041,100462
38562,751946
21735,75000
9407,175935
33375,751946
22181,300000
18326,32950
30280,300000
43535,300000
14066,300000
8377,300000
14333,751946
14080,300000
39851,751946
13035,300000
7024,751946
14189,102597
47634,329635
27852,751946
369,300000
7521,751946
38702,111836
3973,751946
28004,300000
42009,300000
6526,300000
19864,751946
16229,185283
19854,751946
22134,114158
29872,36480
15986,22494
14955,268965
6759,31746
14126,300000
36705,751946
10145,138692
45586,300000
4683,300000
11815,197886
14805,751946
16309,26698
13898,751946
23629,301638
8355,751946
19602,102904
25672,220776
23041,198265
38312,107812
30588,75000
42971,751946
7487,278736
27138,341117
37177,175979
36353,300000
31820,751946
40426,217661
8108,300000
42961,300000
23012,751946
14902,751946
38215,300000
46232,300000
12217,300000
9463,751946
27409,220585
34079,75000
37089,751946
11946,300000
5765,751946
15917,91189
31015,317083
3195,300000
41870,653215
39717,751946
22858,48976
43482,403519
16352,249322
9332,131568
47620,300000
17331,184801
21087,280307
39995,300000
47611,190040
24512,177955
33281,300000
15877,751946
28984,181820
7132,300000
5024,181970
10578,124137
23274,252986
10626,78980
8517,300000
7454,751946
28150,751946
4205,73895
33126,116369
28362,420986
10788,300000
39855,392518
18834,300000
38799,75000
20388,29430
7877,300000
34158,300000
4697,995200
33481,167159
26448,751946
1817,199739
28439,126754
48336,751946
13513,151991
2986,244903
15106,751946
11523,75000
947,751946
44350,165814
33761,408988
7885,300000
18044,300000
5244,751946
40557,751946
31902,300000
4583,75000
29699,75000
8570,751946
23343,751946
20329,300000
43563,300000
15243,300000
19688,751946
45100,751946
43794,751946
21463,300000
40230,751946
47580,212512
28995,104632
6155,300000
15379,751946
9401,96468
34133,751946
15823,751946
27076,111979
7316,287988
17608,300000
7433,300000
11963,751946
43940,751946
42172,751946
47599,300000
7375,300000
28000,31746
35033,751946
29024,222249
45674,300000
33926,52098
17974,751946
3629,300000
30649,300000
8374,174370
22206,751946
37612,56962
22684,260052
34330,300000
7021,31746
6054,75000
23125,300000
8347,203322
19522,751946
22591,751946
44260,62726
31497,155150
5036,751946
17758,300000
5243,202296
43309,751946
19088,300000
30617,751946
6932,300000
11818,108320
5056,330695
30823,171676
13419,751946
33786,751946
24503,31964
45666,67791
32919,300000
23608,751946
28591,751946
13740,318190
31494,751946
33980,300812
15103,99307
14023,751946
10042,751946
6201,119793
47888,75000
30504,300000
7208,151773
41622,190916
41903,75000
32233,300000
22442,751946
46636,75000
10728,751946
17461,751946
43724,300000
18141,84979
12795,320451
19977,300000
26830,64322
44715,751946
25380,751946
13728,388023
26946,129956
100,751946
47216,751946
39213,995200
8925,751946
28954,132716
6020,751946
7139,300000
24994,751946
5768,300000
34250,751946
31510,751946
41042,300000
20924,154882
12418,300000
17149,300000
18120,300000
44901,300000
2548,100776
2133,751946
40687,201159
8653,300000
31474,31746
6897,152629
12540,27484
17173,300000
31482,188432
48017,751946
20176,300000
13038,214502
5756,75000
34058,28171
500,751946
10287,751946
34222,59664
36993,300000
16497,75000
35213,132767
11332,296158
28569,300000
12676,169104
20733,75000
26328,751946
20891,171015
43357,75000
26283,178596
6491,751946
36022,75000
27372,124259
48649,300000
18884,751946
10350,751946
33038,300000
34272,183610
2150,201175
42953,751946
9247,751946
9924,751946
14647,300000
26823,90159
40209,300000
43264,751946
33026,479179
23167,751946
35908,300000
15801,242960
11639,211440
1336,300000
46647,300000
22957,75000
18234,33304
3225,300000
15638,751946
13278,751946
26208,347491
46688,300000
507,112131
17823,149943
32135,175070
44147,751946
36332,300000
34568,751946
35806,120998
41999,300000
24228,85874
23770,300000
15460,300000
19423,211424
25035,300000
9992,300000
8746,183522
38592,28497
37064,751946
11303,300000
18914,751946
38753,751946
47291,198766
42278,751946
29289,300000
26204,751946
29168,751946
14866,107909
8385,751946
4029,300000
42307,751946
32002,75000
11794,751946
20501,300000
9675,751946
23296,751946
30039,144259
6503,342824
4712,300000
8376,270517
4891,751946
39185,751946
1580,751946
10797,300000
24670,300000
39795,751946
16928,751946
29670,100593
3217,160631
19152,300000
9550,751946
35832,31746
29471,348739
11662,300000
28944,75000
42294,153914
22524,330416
20717,31746
21813,188616
6332,127139
33745,74660
19308,300000
11162,167939
36136,300000
39911,111567
2703,300000
5664,300000
29273,75000
34590,995200
7955,273435
36282,751946
11078,237525
13945,751946
15599,300000
1083,300000
3667,751946
21009,751946
47473,751946
42020,300000
29591,751946
45916,300000
41946,300000
14936,751946
36874,751946
31296,214542
18673,751946
35696,153516
3151,300000
39971,189843
5082,300000
31514,327786
5163,133937
7,751946
31161,127772
32837,300000
20980,300000
33109,300000
4837,117983
42035,751946
31958,751946
19477,217455
3429,751946
8286,326400
7805,751946
25348,31746
1384,137314
651,751946
20403,751946
2201,751946
24172,154205
13863,300000
43711,300000
2352,751946
6446,300000
40480,751946
44145,160634
40291,104196
15468,751946
4186,259688
16723,300000
9654,165822
21324,432052
31518,337130
21440,133861
38448,300000
12861,751946
42176,300000
19368,751946
18433,208109
29197,31746
45333,84433
3951,300000
13894,300000
5982,141868
40532,751946
23899,300000
18636,75000
12353,300000
35220,300000
5655,751946
46980,751946
4466,159604
2668,751946
18505,55636
37268,300000
41377,75000
32732,189759
30286,223975
34152,300000
17239,751946
39166,751946
43504,31746
14714,751946
15443,165365
17184,995200
18829,751946
17044,300000
21019,300000
43786,751946
33300,270181
27711,300000
14165,300000
46535,751946
44192,247734
4005,300000
7632,751946
22916,300000
6043,300000
43698,751946
45947,751946
26016,175587
15747,200246
22900,300000
31907,751946
17381,75000
40921,751946
1765,159816
29800,235271
1822,751946
15109,300000
17544,751946
625,300000
37275,75000
35023,265579
20832,300000
48741,751946
37239,751946
3557,75000
16064,751946
44600,114714
161,300000
16241,751946
17220,300000
29854,751946
47508,300000
4063,751946
2980,751946
10386,189238
121,751946
30446,751946
37883,751946
30544,118023
37489,300000
46976,751946
40042,751946
5288,300000
40852,300000
23741,75000
39961,751946
11416,751946
38803,300000
41441,300000
15284,300000
12756,27802
32138,751946
14661,751946
23514,300000
321,75000
37666,751946
46964,751946
15090,300000
15050,343052
16800,75000
5233,197332
19004,751946
27986,300000
26449,322980
28471,191129
28228,153534
15826,300000
31695,281030
47153,300000
37583,751946
20489,751946
26174,31746
5460,300000
36455,751946
2965,300000
32400,300000
39273,751946
37421,200318
812,75000
2463,300000
43611,751946
22368,751946
13135,275421
48365,175614
29757,135162
28909,182303
5592,300000
2485,300000
15382,751946
19344,72338
31914,751946
21569,300000
40518,751946
13990,109952
18062,751946
6592,284021
16811,180010
47049,751946
1530,300000
34069,300000
7599,751946
33134,751946
4333,751946
20294,533147
19497,751946
28801,300000
46644,300000
29503,163665
6483,751946
21469,143266
4049,31746
199,32921
43880,995200
44345,751946
20330,751946
47192,300000
25057,300000
12561,751946
38804,137589
21373,188186
21002,300000
16216,751946
20485,75000
19194,133144
25174,300000
25650,222993
33152,751946
18606,300000
32628,300000
24799,751946
8738,751946
1617,300000
44308,751946
23114,751946
13021,751946
10988,751946
1076,300000
10638,751946
39977,751946
39508,751946
10763,751946
19654,161765
37362,104993
16766,751946
8969,75000
45082,75000
21277,751946
40288,300000
33116,31746
156,214542
24114,751946
6622,751946
43167,197033
40060,751946
29874,751946
31374,63210
21371,751946
38617,751946
8331,751946
4714,75000
27488,751946
26921,143857
26538,328923
46747,751946
25814,751946
19039,300000
21171,751946
29895,236021
15147,300000
30541,300000
48633,181200
1586,751946
4871,366416
38996,117012
10158,751946
35783,751946
28406,31746
16520,160942
5974,300000
5351,300000
9989,300000
27474,108386
18105,751946
4043,300000
1720,751946
34090,995200
18157,172815
32476,31746
38876,162041
13758,344275
1660,300000
9388,235124
3827,27776
42600,75000
33821,300000
18082,751946
6691,75000
32849,512864
27389,264052
6182,183523
43409,751946
5550,132874
40417,205953
12148,31746
22162,300000
19927,300000
31297,258170
38122,75000
28818,233571
36510,174260
14969,135617
19743,302708
41779,156526
18754,204536
33462,300000
43534,751946
1603,300000
47431,113054
6590,751946
19372,300000
18434,116901
11571,300000
10076,283872
14021,37933
31150,137250
22726,300000
41626,300000
26157,751946
48163,751946
24775,751946
1967,751946
40222,300000
7309,31746
32582,751946
39346,751946
28229,300000
9203,197182
26521,751946
36471,751946
20907,751946
24160,94113
38365,751946
1334,300000
9504,300000
2747,300000
47326,300000
35541,751946
47037,300000
31131,277541
1793,300000
31618,24982
41639,751946
7590,751946
36009,300000
28213,300000
25605,300000
35595,751946
30259,751946
31985,300000
22889,123718
11775,751946
665,751946
28817,266764
9524,300000
27782,222504
19642,751946
18680,300000
36221,31746
15632,40856
10813,751946
24467,185127
153,751946
41264,75000
22555,75742
11736,751946
1907,751946
41163,300000
4495,300000
14262,300000
17001,358199
20516,173090
18333,300000
1794,53042
25830,78634
16957,306459
42840,751946
13964,300000
37476,751946
38734,207246
43159,751946
47010,751946
44004,167882
15927,300000
43884,751946
37491,70240
8596,751946
42013,159168
10398,300000
44569,751946
14599,751946
39076,296594
45296,300000
6508,342768
22062,300000
8349,312015
46745,300000
24263,56658
6119,175127
42743,75000
42687,356231
30829,31746
28119,300000
12838,300000
5797,206861
21678,751946
5474,751946
979,300000
14989,300000
14011,751946
28070,751946
46095,188362
37291,751946
17921,751946
5761,170718
21741,262778
14268,751946
48430,751946
39108,300000
35344,127961
4802,300000
43230,119422
14168,751946
2490,104772
36743,751946
17919,300000
17641,300000
2290,751946
20856,751946
22187,751946
1885,300000
30401,751946
2665,751946
33640,300000
18816,300000
8870,51262
4353,127363
48488,362059
36856,751946
19943,300000
8259,195767
21544,751946
22016,230136
3527,300000
34228,76493
18663,751946
13304,751946
15191,300000
26726,234213
20819,751946
32604,751946
19006,300000
10028,255191
38813,858091
35328,300000
32828,342400
30338,751946
14207,154950
10066,300000
40873,85374
25403,300000
14626,300000
4713,751946
20539,300000
9162,300000
36715,300000
33524,153133
6139,108023
37018,75000
9899,751946
43881,19410
27991,751946
31,266015
1940,300000
45551,751946
8182,751946
4552,751946
24298,105281
571,751946
27635,300000
46887,147510
18144,300000
20478,167787
13014,300000
48123,75000
31381,31746
4807,300000
29298,300000
19755,75000
29765,181280
17532,751946
22626,300000
3552,300000
32374,265077
34292,300000
23446,300000
6221,300000
44427,751946
15436,186932
8388,300000
19027,19914
30164,168515
26585,184543
13317,255559
29695,751946
1308,751946
18443,751946
42326,300000
39770,300000
31866,208353
13777,751946
26686,300000
14034,751946
25949,751946
9556,300000
22323,751946
16815,343506
20777,300000
25204,348504
43588,300000
45130,181940
34123,751946
25287,300000
46016,75000
13484,300000
12473,300000
32205,693066
41190,31746
9991,337599
25595,751946
42844,300000
28060,195201
16840,108909
6794,339588
36339,751946
18737,110684
11209,751946
24448,239098
4491,300000
29776,156800
42771,284629
27908,300000
19386,130714
46108,273187
12323,356689
31644,751946
22193,156926
6559,300000
37650,189941
6450,194096
6412,751946
28042,751946
44254,300000
35552,300000
47590,751946
7254,300000
19891,751946
37260,341294
42772,751946
14886,300000
15323,300000
40400,751946
10476,157749
13505,300000
14068,751946
11673,30219
5027,300000
19430,751946
48667,192305
48301,176900
10228,751946
41277,255456
24116,161708
7795,148645
31271,75000
26304,98926
36139,31746
43631,751946
12212,751946
40335,277347
21836,300000
672,368700
15624,751946
6275,751946
32881,300000
33804,166220
37393,238255
6116,300000
41327,751946
8731,141824
14197,751946
25520,49595
29494,751946
33823,751946
24603,300000
43708,751946
8325,116211
19374,201268
46029,125832
14171,751946
9331,751946
36081,75000
21015,114580
28089,278122
21485,240027
39723,50092
16873,117392
34979,300000
4407,751946
25921,751946
10811,751946
41909,212286
2137,751946
19959,175262
44674,751946
9610,300000
15629,751946
27529,300000
1680,751946
22390,300000
33269,751946
16245,103323
42473,300000
44047,751946
26568,300000
43,75000
35964,300000
8046,106538
38880,751946
25190,255667
22840,220187
5074,300000
34095,300000
15287,751946
41550,751946
28938,751946
30411,751946
35837,183470
44578,300000
22722,300000
41693,300000
47177,751946
13522,751946
39749,65942
43338,308082
12590,75000
29210,300000
38837,232036
19520,751946
18275,751946
44334,110230
4829,200187
32170,751946
30570,300000
6461,751946
39983,300000
2398,75000
25952,751946
38873,75000
20815,101020
39618,751946
26020,220124
8198,751946
45715,300000
26052,751946
32458,237943
35253,300000
47260,142909
6827,300000
5012,79440
36688,751946
38162,300000
1831,300000
43323,59380
47991,300000
42663,23063
5933,300000
30657,104660
31864,751946
24217,751946
24455,196899
16890,219519
15850,75000
18476,751946
32879,751946
12379,751946
23981,300000
43180,300000
31630,751946
46300,751946
41637,751946
26528,300000
47358,751946
36281,409464
33211,751946
16181,93272
39356,751946
22295,751946
46231,751946
41467,361608
43808,329170
33739,300000
19031,300000
35560,210364
7332,995200
48554,300000
57,56352
28721,300000
30533,300000
14992,240698
12644,751946
37355,197050
25378,300000
15178,300000
7305,300000
30726,362654
42751,300000
29468,751946
24420,129853
24905,751946
25859,75000
27892,300000
18697,300000
8507,300000
18093,300000
30088,300000
21742,751946
40528,751946
14551,211361
8573,148900
902,99697
36227,75000
7031,751946
42528,751946
37774,167063
48343,300000
31172,300000
2304,751946
32341,199136
5076,128714
28118,300000
41820,751946
18864,103586
34390,235108
5949,300000
25916,300000
4641,75000
1870,173607
39077,75000
21078,751946
2765,300000
36132,194813
4390,751946
12488,751946
48813,300000
5327,300000
1313,751946
32009,300000
14531,751946
24696,751946
17138,244312
22324,75000
11615,751946
2218,751946
13212,751946
28921,300000
9618,751946
10227,751946
41227,108140
45868,300000
26451,751946
2815,237735
48457,300000
2541,751946
26862,751946
34276,751946
910,93235
23512,187067
42385,303426
6305,751946
16715,300000
28873,300000
44128,300000
38089,31746
653,143774
30543,751946
10525,751946
16492,751946
20651,24127
2111,751946
25855,300000
31473,204235
13297,29814
31122,28952
5677,751946
9181,751946
34817,262461
1219,751946
16834,131686
6442,300000
7506,751946
44330,31746
44348,33487
30477,300000
37262,75000
29088,300000
37736,141221
7033,503675
23974,751946
14454,89040
3882,254230
41095,87867
1172,404616
40864,300000
42104,751946
23493,300000
28132,373366
25226,300000
43019,376683
368,751946
48,300000
22476,300000
5723,751946
6609,300000
36981,57640
32512,751946
42519,300000
31149,230767
47674,260346
44106,300000
45224,751946
37821,751946
31319,300000
36287,751946
25245,330836
20988,751946
41892,91039
38791,136455
22352,751946
31379,300000
9568,751946
42102,751946
12229,196674
26559,31746
12896,751946
5355,31746
34146,300000
42189,751946
43718,751946
6945,751946
19653,32779
1077,751946
14059,197997
36800,75000
28991,751946
34579,112115
47594,751946
44568,751946
27572,751946
5464,184005
24319,186916
41746,473133
35582,136204
47052,751946
16618,170091
3906,549341
44509,158924
3111,300000
47830,300000
37254,34845
7174,107411
20928,186303
20408,300000
6811,300000
21792,300000
31545,300000
43017,73883
6586,751946
29845,300000
10488,356689
43914,751946
44033,227220
25662,751946
14200,283896
22764,109273
7819,751946
43137,300000
6215,260254
8008,751946
27339,751946
38107,271343
17493,751946
24193,300000
43188,751946
25622,300000
7331,300000
319,751946
39299,300000
17976,751946
17538,751946
35756,31659
45106,300000
34021,751946
25842,146398
11959,300000
36239,751946
20971,300000
14384,751946
40210,115178
23576,91842
1526,300000
43687,751946
31034,31746
15467,751946
19682,751946
32250,409922
17982,183845
16408,751946
13256,300000
32444,751946
7923,751946
24412,751946
20613,300000
40635,32080
35575,322025
2514,300000
27446,190577
39919,153997
31877,75000
34870,751946
31171,87239
39005,751946
5551,751946
27535,75000
35724,300000
316,138714
21386,751946
19821,172496
37429,253060
21350,751946
30148,300000
27958,751946
4023,300000
24107,100313
37124,300000
20770,232356
38916,751946
5348,300000
43769,300000
48755,196125
18034,751946
204,751946
5890,300000
19408,300000
7952,300000
21139,143360
3908,199566
29301,176634
43253,142139
19317,751946
19929,75000
5819,751946
40121,29393
21263,300000
5900,38353
17109,751946
27046,112137
43744,751946
1860,300000
7575,103980
454,234885
45136,214008
41465,300000
48610,751946
20255,300000
10589,751946
46215,751946
35690,204283
13906,242729
16781,751946
28168,42696
30215,751946
36231,38468
5807,300000
36090,751946
18665,58343
29307,300000
4523,148509
38622,751946
17200,300000
47958,145409
28606,85566
4874,184424
6311,31368
27129,239663
14219,751946
16284,300000
10451,312353
12127,300000
1943,243190
43097,334267
36725,751946
6321,116666
17093,751946
45810,243580
693,300000
26481,265192
19034,118550
3637,751946
38032,751946
18528,300000
24446,31746
41214,751946
41426,751946
29541,300000
16587,151038
40726,31746
30662,31746
10693,751946
5279,300000
1671,751946
1050,300000
8109,751946
45591,204160
15184,300000
10617,204450
14293,751946
9278,751946
29931,751946
5470,751946
33085,139671
43760,751946
36038,117310
41005,300000
4019,751946
24647,250630
41572,751946
39903,300000
39178,300000
7063,751946
45023,209547
26540,300000
26203,751946
42922,751946
753,751946
43153,203558
33535,751946
8594,300000
23550,95303
27165,300000
20791,300000
32938,154835
35802,300000
39967,751946
16619,751946
44532,45604
28298,192900
34707,117310
41111,751946
25219,300000
33317,300000
30587,300000
8230,31746
20004,194290
13934,50028
492,32220
31114,194940
29107,751946
41303,300000
7512,300000
41359,300000
14480,751946
38426,300000
30090,481987
29143,751946
30353,751946
35276,156848
23756,300000
29803,300000
23575,300000
42636,751946
34017,300000
44400,300000
16806,168262
11709,751946
36192,167789
33388,300000
3396,198103
32836,300000
33050,751946
43304,198186
22543,751946
10452,300000
7286,751946
24287,300000
5203,300000
47060,229375
2325,75000
18410,751946
29006,751946
16306,169117
3831,202467
23948,751946
26991,751946
43630,300000
39557,751946
31647,99185
27043,751946
32185,185407
25435,238367
32496,300000
35511,751946
29747,31746
30474,300000
12316,751946
43959,178897
14676,300000
4969,31746
30966,300000
47767,300000
27048,50567
32717,300000
39192,300000
5173,305379
25161,751946
32388,751946
21690,751946
37366,300000
358,111949
32757,300000
1691,103851
3984,68505
23177,339547
35776,300000
33270,153891
48429,285610
30364,181657
2319,300000
44086,261319
40152,751946
31132,289039
7605,91262
38940,360224
26427,751946
136,751946
27920,751946
29767,751946
7603,196491
23337,751946
2421,300000
8416,300000
12624,110890
16706,300000
24612,751946
31175,124265
28359,167651
24870,751946
22189,751946
42870,174466
35604,300000
1919,300000
926,751946
1161,284329
13842,751946
521,300000
17129,209629
41757,200574
4789,751946
48261,139770
22157,751946
1117,227644
37261,336042
17013,206948
31393,111243
2207,751946
22218,300000
23861,751946
17244,751946
24930,31746
16046,300000
48003,751946
24085,751946
12546,300000
14324,751946
17218,300000
34675,196123
6946,75000
28536,140854
31904,300000
33140,141876
25299,751946
5047,300000
15416,126838
18901,130369
48379,75000
39407,751946
19443,32587
19639,300000
6476,751946
20680,751946
34737,161342
36539,751946
22007,300000
30487,751946
30284,751946
9851,300000
19295,199172
19771,751946
42399,300000
27049,751946
9833,751946
498,64293
10800,39236
28695,751946
47544,168837
20401,300000
20140,198769
4703,157747
33933,751946
41124,751946
40247,130200
29330,212437
33677,403965
30400,300000
17512,46442
1874,126314
14210,300000
25332,166416
32480,751946
47251,31670
40610,98015
38216,751946
13320,300000
18372,751946
27788,751946
8557,300000
4236,300000
25311,75000
32239,300000
11374,155701
25329,300915
48777,75000
20174,751946
8107,45891
21120,27856
24286,751946
48403,751946
27309,357870
29686,207611
2702,101338
20756,751946
21181,96524
11606,300000
39928,117779
37626,450695
43476,300000
22980,751946
23245,224238
14827,162572
42428,751946
14990,254285
28166,300000
13216,751946
24948,374580
12104,75000
38499,751946
33943,751946
30317,196898
18656,149457
25514,217802
33123,751946
25381,300000
33318,170701
29858,148940
32977,446894
41821,108654
3401,75000
35830,300000
38299,751946
730,352139
39828,300000
5040,144586
21978,751946
42304,751946
34416,751946
2404,183611
11335,751946
3526,300000
23767,751946
19931,751946
17784,751946
3156,75000
47173,161187
8401,751946
44632,321223
39493,751946
47705,751946
12610,751946
19102,300000
4263,75000
7564,112271
10364,300000
14274,751946
16201,751946
2355,751946
33320,211494
14511,204402
21823,300000
11695,526528
4806,183892
25947,751946
18842,300000
41741,300000
673,300000
42190,90705
14776,300000
14104,751946
13348,300000
10351,300000
11102,99146
42793,69887
12909,300000
28513,99551
46142,751946
20005,751946
7857,370990
28681,75000
31841,300000
3480,300000
28708,55284
9771,168997
37950,751946
48298,31746
44281,751946
6104,300000
13392,300000
10459,181363
41239,90956
15351,300000
48444,300000
32874,300000
10601,282461
26153,300000
39246,300000
39679,255595
15816,300000
11945,751946
215,635913
31755,300000
39610,43533
14427,300000
20369,751946
20602,227397
19949,75000
27834,215443
45126,203653
40950,150817
9135,300000
43584,82242
46362,751946
14991,751946
25470,300000
10092,347803
35739,300000
41000,176063
13709,33266
48349,288684
22198,300000
46615,300000
35172,136749
2975,751946
45039,300000
14415,134378
6472,108933
34741,350103
40646,300000
35569,300000
14122,751946
41278,751946
24990,75000
30792,33126
2517,106728
14763,751946
27977,197719
12372,300000
31673,300000
19833,192053
19974,751946
4185,751946
34431,300000
10358,751946
33725,300000
2169,151977
44249,91716
30849,300000
20446,114639
42016,300000
33903,751946
39443,751946
6791,110723
32943,300000
41366,751946
29229,300000
13621,300000
45182,751946
10170,196816
4822,300000
42004,31746
19866,751946
20709,300000
27972,151053
14393,751946
35728,339738
23654,127651
40772,349148
10741,36936
2792,31746
22074,751946
31794,300000
45300,751946
43029,751946
11933,75000
47439,300000
45942,751946
12096,169180
29327,300000
24248,751946
10732,751946
32184,118419
21605,300000
22168,300000
40660,751946
21571,300000
13144,751946
14791,751946
48375,318351
23462,751946
24080,55191
43653,123780
10548,300000
27311,168191
10803,176711
36124,751946
46205,751946
8013,205424
20301,751946
11772,300000
3444,300000
3512,751946
9311,300000
33790,56213
18069,751946
39514,751946
15048,751946
20196,50644
21095,165441
6010,751946
47334,751946
4325,300000
38244,300000
40104,751946
14460,300000
5364,190044
25971,751946
47890,751946
48793,751946
39267,227113
38280,249644
43529,75000
4888,91209
11291,751946
25630,300000
1151,520586
9346,751946
47668,751946
5323,49923
46131,300000
16684,300000
963,995200
27929,300000
7391,31251
28251,751946
562,264052
28693,137367
43746,75000
16813,751946
37149,751946
2555,63062
27412,751946
38174,255004
16884,751946
6418,751946
45781,751946
35902,128986
20944,300000
28367,272338
16314,43909
41445,349434
7047,751946
5502,751946
42675,751946
30736,751946
28951,300000
29337,751946
36563,30012
39232,300000
34883,300000
11262,199596
36759,751946
14632,300000
14593,300000
35612,622192
6869,751946
44360,24038
36627,751946
20974,751946
1685,751946
27062,253408
48657,300000
39697,31746
26493,300000
43001,751946
29866,71864
21775,300000
2529,751946
24711,751946
8081,751946
28329,262664
30802,31746
39168,78529
4404,751946
7313,751946
25498,751946
28638,98077
44395,50459
10492,751946
30453,408383
48283,300000
30890,34127
25390,300000
44017,193081
39629,300000
5601,177675
18664,167159
43202,300000
37996,300000
14105,84399
12926,751946
44806,31746
38686,31746
28598,751946
16457,751946
4952,204205
26743,209214
26854,751946
34689,255406
32786,751946
46678,300000
17334,751946
18106,751946
33319,751946
12518,751946
43412,198493
15077,182437
3083,300000
42345,751946
5951,300000
1657,751946
24463,349116
26289,751946
47772,31746
13194,167735
44225,347890
44385,751946
22397,300000
30722,751946
17409,751946
18771,300000
16716,248841
1514,300000
26308,751946
29160,36325
10506,31746
36472,751946
44677,55849
32031,300000
10005,300000
40583,751946
8321,300000
16908,300000
8560,751946
14001,751946
47911,226443
4908,188808
24071,751946
33001,751946
32196,751946
45062,751946
9180,751946
22274,751946
24639,25837
44779,172496
44652,751946
2272,751946
23849,300000
33665,751946
20667,300000
36065,31746
40492,751946
34965,751946
652,292472
17838,751946
36724,95708
14405,751946
30655,436798
8730,31746
7703,300000
25183,124963
2651,75000
36507,751946
28101,300000
16194,751946
5536,300000
12080,300000
20181,751946
13652,751946
236,300000
47176,102178
36010,300000
4412,170070
29751,32372
37716,300000
831,300000
45506,751946
7274,751946
28208,75000
18418,300000
41134,111567
47419,31746
5252,751946
24271,300000
23141,75000
513,751946
19983,115457
20228,456618
46869,751946
47144,300000
2989,178385
43877,116632
20119,300000
38264,300000
18209,751946
7930,751946
36162,204567
26284,329026
15546,240374
20445,751946
4781,751946
6861,751946
30128,84154
2678,751946
8711,751946
1399,300000
34703,220986
12047,171090
36229,300000
39579,300000
45157,300000
24776,356689
35040,300000
46940,67339
19875,300000
35878,751946
38942,751946
34299,300000
3982,300000
19063,751946
46387,751946
37235,300000
2985,300000
45770,300000
14701,751946
48148,751946
43601,751946
3560,300000
21633,23892
45,337895
37392,165815
29054,75000
47901,300000
19934,154785
22780,751946
7875,300000
24390,751946
23166,202214
18668,300000
21310,751946
29452,189916
45990,300000
29984,300000
17814,300000
35961,240160
21889,300000
19733,751946
6976,75000
6746,146576
32859,751946
102,149116
19849,300000
46372,751946
12051,300000
11737,300000
2700,300000
47331,751946
47089,751946
32515,751946
1380,300000
27805,751946
2731,160143
33744,300000
13252,751946
41577,300000
34823,300000
41745,751946
5954,751946
19420,171986
16564,272669
20642,300000
14524,219867
26086,751946
28694,153976
15004,751946
43341,300000
30012,108140
42629,247558
21752,300000
41189,226452
8564,751946
6824,751946
47686,300000
46298,300000
30526,751946
17418,300000
47117,204387
2679,75000
18166,289716
34410,332465
5048,296509
22785,751946
16662,156566
14655,300000
43971,187492
11538,151584
22287,360457
6457,751946
42551,300000
26097,224377
48839,751946
2353,176711
25540,134367
5202,297248
26004,751946
46211,300000
36513,751946
35002,75000
41363,52262
18101,300000
11642,751946
22942,751946
23836,300000
10730,751946
1961,300000
35387,751946
43607,138513
20706,185132
39637,31746
24564,88368
28713,300000
7294,300000
29991,300000
3812,70447
18755,143804
30854,751946
34991,300000
19551,751946
40292,320027
17337,75000
22536,751946
30316,751946
14865,211032
21624,300000
24747,751946
6066,751946
24613,751946
26509,751946
7722,300000
18631,300000
44233,109996
15998,751946
17156,300000
35435,300000
20848,751946
20866,751946
2469,237532
22332,300000
27024,751946
36271,751946
626,153614
32941,126320
26238,751946
47896,300000
34944,300000
13959,188398
43020,751946
26905,31746
26844,751946
15078,98639
12388,751946
16398,751946
44523,751946
36977,151874
41868,31746
26080,300000
42665,751946
24685,751946
600,300000
9982,409172
47264,300000
44142,300000
40079,751946
41491,751946
12844,349620
29953,31746
44517,75000
26411,113440
8823,751946
5941,161226
10482,130126
15715,751946
15833,751946
3344,195770
14671,300000
16250,751946
1275,152754
30288,751946
43868,168330
1291,995200
48303,751946
45155,75000
28768,294936
3465,300000
607,182521
9410,751946
6367,751946
4883,751946
36418,188669
16055,300000
10144,300000
47267,200179
21911,751946
33181,751946
28622,201991
37410,751946
9370,300000
24312,147280
20625,751946
24614,300000
22547,75000
39360,103406
33080,107732
17443,216208
12149,300000
1121,751946
19390,300000
33125,341672
2532,751946
43772,226525
27182,751946
18090,751946
40703,87207
28998,61435
96,191277
16429,153489
35378,751946
35462,339346
33874,751946
10502,300000
3981,159768
47702,176178
32815,751946
14033,751946
9599,209899
10560,300000
15774,33983
48416,300000
2626,30731
23456,103277
2865,103435
2483,75000
20298,751946
31734,78786
23937,751946
6902,751946
32433,168098
15381,300000
32046,300000
46377,75000
40673,300000
15224,300000
48584,300000
12238,751946
7304,300000
16334,75000
35080,751946
43190,751946
24515,168740
19904,265706
25154,751946
44443,46577
40412,751946
37971,300000
1770,75000
17551,154641
45820,194102
11329,155970
24497,751946
18509,751946
13693,751946
45626,220821
17246,751946
31689,751946
30667,121424
36713,751946
16451,751946
40430,751946
24333,751946
20548,751946
170,300000
39398,751946
30290,300000
31192,128567
31136,333530
5862,751946
8105,113543
10752,182100
9077,300000
11646,287988
