record_id,sex
9601,Male
17197,Male
18176,Male
18292,Male
4585,Male
13939,Male
855,Male
10976,Male
32427,Female
40639,Male
36441,Male
14424,Male
38511,Male
28437,Female
37299,Female
17688,Female
29958,Male
19519,Male
44782,Male
21512,Male
13948,Female
36922,Female
35296,Male
39820,Male
17920,Male
37216,Male
8538,Female
28458,Male
7019,Male
30625,Female
32118,Female
20986,Female
5352,Male
40306,Male
23226,Female
23461,Female
12837,Male
24288,Male
28797,Female
37993,Female
26095,Female
3,Male
16351,Female
23947,Female
6435,Female
2900,Male
9448,Female
11823,Female
3463,Male
32517,Male
47400,Male
8293,Female
38962,Male
25138,Female
44284,Male
22509,Female
19365,Female
46573,Female
24132,Male
34462,Male
10043,Male
41405,Male
9424,Female
41819,Male
8885,Male
11697,Female
45646,Male
1490,Male
33662,Male
8205,Male
1796,Male
35822,Female
47912,Female
1246,Male
39880,Male
47690,Male
31395,Female
27873,Male
25956,Male
33390,Male
23596,Male
3917,Male
45443,Male
4461,Male
37173,Female
10037,Female
1269,Male
2166,Male
46163,Male
17826,Female
13907,Female
40971,Male
46485,Male
17879,Female
45144,Male
41407,Female
31778,Male
3612,Male
48053,Male
25175,Male
7134,Male
17765,Male
28796,Female
2000,Male
37647,Female
32124,Male
6997,Female
6318,Male
1641,Male
27876,Male
38967,Male
38011,Male
17057,Female
5799,Male
4306,Male
9091,Male
13639,Male
22040,Male
16341,Female
20096,Male
47679,Female
7300,Female
46030,Female
7370,Male
29261,Male
11877,Male
34606,Male
29474,Male
39949,Male
42196,Male
43935,Male
38765,Male
2596,Female
48248,Male
20040,Male
42668,Female
15345,Male
13171,Female
10029,Male
23155,Male
25196,Male
20411,Male
31600,Male
40286,Male
37699,Male
41905,Male
25177,Female
4153,Male
10986,Male
4008,Male
30950,Female
7499,Male
46008,Female
14934,Male
35251,Male
14915,Male
29990,Female
3580,Male
8610,Male
26676,Female
36707,Male
43175,Female
24526,Male
45623,Female
9667,Female
3191,Female
44765,Male
22216,Male
28136,Male
23844,Male
34268,Male
26240,Male
33302,Male
21885,Female
1705,Male
1719,Male
2896,Male
44057,Male
12115,Female
44656,Female
6213,Male
23585,Male
41384,Female
32917,Male
13996,Male
48045,Female
16740,Male
25280,Male
19060,Female
25317,Male
36029,Female
2960,Male
42847,Male
45757,Male
13246,Female
47479,Male
16915,Male
10151,Female
28673,Female
33824,Male
16107,Male
28059,Female
9990,Female
19806,Male
7894,Male
45441,Male
23190,Male
5256,Female
5991,Female
39189,Female
33119,Male
24081,Female
43460,Male
15862,Male
26674,Male
7886,Male
6805,Male
41566,Male
38903,Male
13832,Male
202,Male
46072,Male
4233,Female
16059,Female
26150,Male
5569,Female
16518,Male
11415,Female
21879,Female
11029,Male
28829,Female
22211,Male
34432,Female
37841,Female
802,Male
4485,Female
27714,Male
20384,Female
10531,Female
46814,Male
29996,Male
5009,Male
32992,Male
45480,Male
29793,Male
4800,Male
31436,Female
28306,Male
43768,Female
26788,Female
40048,Male
48570,Male
41908,Female
41104,Female
26682,Female
9467,Male
34745,Male
46426,Male
42810,Male
33991,Male
43754,Male
21501,Male
46893,Female
13342,Male
12209,Male
23769,Male
8611,Male
3930,Female
34869,Male
30606,Male
25040,Female
37656,Male
44171,Female
4285,Male
10149,Female
827,Female
37968,Female
47221,Male
13789,Female
44882,Male
8032,Male
30175,Female
37608,Female
9387,Male
29846,Female
17517,Male
27555,Male
35422,Male
39254,Male
18345,Male
23055,Male
16714,Female
28051,Female
38479,Male
10641,Male
33169,Male
3848,Male
9216,Male
36935,Female
3574,Male
718,Female
41004,Male
41218,Male
39570,Male
12686,Male
30532,Male
2799,Male
24971,Male
48433,Female
23302,Male
13798,Male
21309,Male
11634,Male
15289,Female
34435,Male
10892,Female
25318,Male
13553,Male
10851,Male
43075,Female
40361,Male
10522,Male
20694,Male
7517,Male
34309,Male
24633,Male
23691,Male
36185,Male
46407,Male
23072,Male
26338,Male
41778,Male
3379,Female
1237,Female
31312,Male
45565,Male
17877,Male
12835,Male
8861,Female
32858,Male
289,Male
6635,Male
24277,Male
24431,Male
13445,Female
41086,Male
29588,Female
25074,Male
4710,Male
40188,Male
28549,Female
27704,Male
12860,Male
25789,Male
5535,Male
16259,Male
12283,Male
17386,Female
15010,Female
27846,Female
35624,Female
11738,Female
39691,Male
39686,Male
29369,Female
5105,Male
30551,Male
6007,Male
24091,Female
33021,Female
29225,Male
26981,Male
12605,Male
24758,Male
6258,Male
35018,Female
6327,Male
19858,Male
29570,Male
48510,Male
46696,Male
24300,Male
17183,Male
16506,Female
19044,Female
24763,Female
11993,Male
17632,Female
26829,Male
8115,Male
42979,Male
32230,Male
17238,Male
20633,Male
20085,Male
18329,Female
30399,Male
12048,Female
31947,Female
7858,Male
46669,Male
32870,Male
37297,Male
32399,Male
41510,Male
15540,Male
19079,Male
309,Male
41023,Female
15841,Female
33012,Male
38485,Male
27835,Male
6520,Male
30371,Male
18758,Male
11562,Male
5743,Male
3248,Male
32000,Male
31826,Male
17559,Female
22121,Male
15367,Female
36,Male
40910,Male
14636,Male
44245,Male
48230,Female
27494,Male
35436,Female
11096,Male
5306,Male
12343,Female
4022,Female
6460,Female
37737,Male
13156,Male
6831,Female
36567,Female
25368,Male
25865,Male
46287,Male
31834,Female
47370,Male
2803,Male
23096,Male
24314,Female
30348,Male
11947,Female
32860,Male
38187,Male
37492,Female
23923,Male
46799,Male
10927,Male
3921,Male
15558,Male
5189,Female
9282,Male
21378,Male
6089,Male
5463,Female
47815,Male
34465,Male
27139,Male
3813,Female
38286,Male
46949,Male
34128,Male
22857,Female
5582,Male
28149,Male
25749,Male
34793,Male
37318,Female
36228,Male
6718,Male
27045,Female
40124,Female
29400,Female
30510,Male
1350,Male
8904,Female
39547,Male
38909,Female
39737,Male
31552,Female
4015,Male
28558,Female
22290,Female
29839,Male
27652,Male
15132,Female
44679,Male
5123,Female
18943,Male
5343,Female
6513,Male
19081,Female
5110,Male
25300,Male
11383,Male
26602,Female
33983,Female
40275,Female
10079,Male
13394,Male
15814,Male
34774,Male
48624,Male
33145,Male
45851,Female
43331,Male
20578,Male
41714,Male
1157,Female
25508,Male
42752,Male
10868,Male
28742,Male
26394,Female
7142,Male
6151,Male
47709,Male
18054,Male
7115,Female
45289,Male
12766,Male
43897,Male
32387,Female
43429,Male
2729,Male
2430,Male
31940,Male
18954,Male
1338,Female
16993,Female
18160,Female
2387,Male
48801,Male
30682,Male
38535,Male
16380,Female
9919,Male
14371,Male
34518,Female
5651,Female
21971,Female
45256,Male
31159,Male
31897,Female
6714,Male
16779,Female
24783,Female
31005,Male
31215,Female
42724,Female
46870,Male
14819,Male
15053,Male
20199,Male
20800,Male
15125,Male
15510,Male
7631,Female
13125,Male
30531,Female
5402,Female
36002,Female
46806,Male
30320,Male
10873,Female
46897,Male
27744,Male
22709,Male
21159,Male
15246,Female
7921,Male
1356,Male
18764,Female
13801,Male
20645,Male
6283,Female
40065,Male
37534,Female
8292,Female
1113,Female
47783,Male
16887,Male
26919,Male
40239,Female
12735,Female
23065,Female
20172,Male
29376,Male
13330,Female
33185,Male
32098,Male
29478,Female
43606,Female
3361,Female
44012,Female
40735,Female
30785,Male
29615,Male
17115,Male
3777,Male
13565,Male
38201,Female
36672,Female
26785,Male
8713,Female
31143,Male
17342,Female
25535,Male
38044,Male
950,Female
11496,Male
1015,Male
33139,Male
1068,Male
20059,Male
22223,Male
32486,Female
36931,Male
17754,Male
21979,Male
36438,Male
13155,Female
39592,Male
37882,Male
25218,Male
11788,Male
16133,Female
28738,Male
28433,Male
35456,Female
19196,Male
33158,Male
15639,Male
38318,Female
3312,Male
31798,Male
8684,Male
32774,Male
14031,Male
34304,Female
637,Male
5972,Male
18948,Male
3282,Male
46744,Male
22881,Male
47001,Male
21831,Male
9944,Female
19479,Male
32803,Female
40436,Male
47242,Male
47008,Male
33750,Male
25476,Male
38265,Male
1004,Male
40134,Male
4128,Female
27082,Male
34022,Female
11648,Male
18967,Male
45103,Female
2878,Male
42447,Male
20457,Male
13797,Male
33889,Male
18099,Male
21256,Male
35076,Male
48522,Female
38311,Male
36517,Female
46717,Male
12143,Male
41401,Male
20285,Male
5280,Male
41352,Male
30956,Female
12626,Female
24598,Female
5708,Male
44386,Female
37755,Male
38999,Male
16989,Male
35591,Male
10250,Male
45248,Male
30664,Male
11782,Male
29412,Male
38131,Male
16977,Female
22934,Male
18180,Male
47004,Male
14404,Male
33057,Male
34813,Female
6540,Male
8619,Male
45613,Male
5300,Male
41035,Female
43243,Female
39543,Female
46547,Male
7511,Female
25608,Female
48334,Male
1879,Female
38403,Female
5088,Male
20893,Male
32507,Male
42216,Female
25612,Male
28744,Male
36350,Female
7865,Male
17130,Male
6772,Female
29386,Male
18479,Male
24156,Male
7531,Male
8765,Male
11089,Male
7078,Female
48012,Female
36588,Male
13981,Male
10755,Female
16191,Female
19074,Male
27560,Female
28378,Male
30791,Male
31616,Male
31209,Male
28786,Female
34153,Male
10958,Male
28560,Male
8154,Male
34559,Male
8828,Male
33240,Male
13277,Male
5800,Female
23143,Male
24068,Male
42932,Female
46804,Male
24425,Female
24359,Male
7394,Male
37989,Male
22089,Female
47949,Male
32478,Male
43898,Male
3286,Male
3315,Female
35576,Female
112,Male
44155,Male
35994,Male
31347,Male
41392,Female
45593,Male
20981,Female
864,Male
44232,Female
31634,Male
34106,Female
24145,Female
15561,Male
44403,Female
24664,Male
34986,Male
5058,Male
48505,Female
21229,Female
18291,Male
22978,Male
40379,Male
34936,Female
20495,Female
32883,Male
32961,Female
3416,Male
31176,Male
23239,Female
41389,Male
11883,Male
4110,Female
23323,Male
5829,Male
25718,Female
15170,Male
23969,Female
26211,Male
13288,Female
14962,Female
8622,Female
11495,Female
45693,Male
43828,Male
47463,Female
15375,Male
28129,Male
15507,Male
31399,Male
11528,Female
18786,Female
22012,Male
16329,Male
19353,Male
29903,Male
380,Male
26942,Female
39681,Female
1159,Male
32092,Male
27481,Female
48050,Male
1737,Female
43978,Male
42116,Male
47046,Female
24892,Male
29190,Male
43705,Male
25999,Male
8595,Female
20359,Male
13301,Male
23028,Male
17012,Female
31491,Male
37280,Male
10362,Male
20964,Male
36466,Male
35099,Female
4055,Male
5932,Male
44212,Male
33520,Male
32344,Female
15438,Female
47585,Female
21106,Female
22361,Male
7853,Female
40026,Male
35975,Male
39872,Male
3644,Male
25572,Female
44090,Male
4724,Male
27183,Male
19954,Male
10616,Male
26670,Male
47015,Male
41157,Male
27946,Male
22865,Male
5490,Male
11257,Male
33549,Female
42604,Female
45612,Female
21869,Male
19355,Male
22649,Male
22233,Female
27882,Female
22172,Female
14709,Male
21154,Male
44288,Male
6783,Male
27603,Male
44778,Male
20962,Male
10146,Male
44471,Female
2182,Male
23070,Male
19817,Male
16823,Male
42884,Male
30831,Female
6466,Male
42182,Female
48573,Male
47616,Male
47380,Male
24874,Male
25803,Male
23185,Female
30331,Female
25091,Female
14848,Male
12604,Male
12978,Male
25993,Female
28377,Female
4377,Male
17486,Male
17519,Male
33723,Male
20590,Female
5512,Female
35875,Female
36437,Male
34160,Female
25100,Female
19799,Male
13730,Male
19909,Male
35659,Female
26060,Female
46526,Male
30419,Female
405,Male
11171,Male
28504,Male
10754,Female
19722,Male
25847,Male
28644,Female
37036,Female
23052,Male
28357,Male
4690,Male
29704,Male
47631,Male
46995,Male
5505,Male
22897,Male
39197,Male
29613,Female
27731,Female
34704,Female
13265,Male
4581,Male
42692,Male
27429,Female
12700,Male
23061,Male
4329,Male
36612,Male
9157,Female
45171,Male
2806,Male
12656,Female
34351,Female
31025,Male
43441,Male
41701,Male
4025,Male
47825,Male
46412,Male
24079,Female
6761,Male
28680,Female
32660,Female
35927,Male
1849,Male
10058,Female
8316,Male
35323,Female
47092,Male
24716,Male
12705,Male
38333,Female
35542,Male
35891,Male
46509,Male
16945,Female
44746,Male
16736,Female
23026,Female
46609,Male
48125,Male
19350,Male
7932,Female
9795,Male
15612,Male
10830,Female
25997,Female
5141,Male
25598,Female
21743,Female
10217,Male
15836,Female
38877,Female
40655,Male
35905,Male
10997,Male
23555,Male
26734,Male
8725,Female
10157,Male
3458,Male
25416,Male
24076,Male
16477,Female
18552,Male
43758,Male
23366,Male
45716,Female
11624,Male
32454,Female
30522,Male
34425,Female
1716,Female
28158,Female
20453,Female
28222,Female
38885,Male
33621,Male
5029,Female
12736,Female
47982,Female
36644,Male
8687,Female
21613,Male
5673,Male
18001,Male
14083,Female
22553,Male
2894,Male
35237,Male
22852,Male
8663,Female
38459,Male
41028,Male
47808,Male
12105,Female
36319,Male
21539,Male
4159,Male
48680,Female
34684,Female
31214,Female
47003,Male
10577,Female
22412,Male
41940,Female
21651,Male
26704,Male
48132,Male
16997,Male
45199,Female
12277,Male
8090,Female
21663,Male
25882,Male
14645,Female
34493,Female
37065,Female
11554,Male
30982,Male
23832,Female
39418,Female
44064,Female
14855,Male
6224,Female
19572,Female
19294,Male
2389,Male
39748,Male
17579,Male
31895,Male
36901,Male
42290,Male
15689,Male
19403,Male
846,Female
42327,Male
15493,Male
3779,Male
37186,Male
23671,Male
6243,Female
28814,Male
40521,Female
29445,Female
7501,Male
25480,Male
20260,Female
38860,Male
5537,Male
45656,Male
4116,Male
33557,Female
39140,Male
12970,Male
20030,Female
5818,Male
24562,Female
27402,Male
179,Male
33615,Male
6425,Male
22738,Male
20496,Male
42279,Female
17256,Female
448,Male
47615,Male
45939,Male
23022,Male
36078,Male
389,Female
41061,Female
37865,Male
36890,Female
996,Male
2196,Male
28916,Male
31588,Male
12030,Male
18863,Male
6023,Male
24666,Male
20471,Male
46020,Male
4508,Male
41032,Female
23567,Male
2130,Female
39904,Male
24523,Male
45227,Male
30815,Male
44463,Female
39908,Male
22028,Male
36656,Male
36133,Female
3974,Female
45112,Male
37170,Male
3319,Male
13356,Female
4889,Male
15314,Female
423,Male
40620,Male
39002,Female
42888,Male
25438,Male
21957,Male
11461,Male
42978,Female
47309,Male
23364,Female
10680,Male
22651,Male
37076,Male
16972,Female
43816,Male
13518,Male
46022,Male
39671,Female
4071,Female
36160,Male
4199,Female
45996,Male
46351,Male
23175,Female
21432,Female
11724,Female
40347,Female
5519,Female
18465,Female
29014,Male
31199,Male
48492,Male
25373,Female
8337,Male
35501,Male
13333,Female
16708,Male
4747,Male
35370,Male
41629,Male
2781,Male
26098,Male
30217,Male
45575,Female
40345,Male
5220,Male
45717,Female
14678,Female
44761,Female
23060,Male
46252,Female
48374,Male
36755,Female
8402,Male
28282,Male
46575,Male
7175,Male
7448,Female
7684,Male
445,Male
46517,Female
10541,Male
26692,Male
46465,Male
24810,Male
48785,Male
29746,Female
333,Male
20558,Male
25878,Male
31259,Female
37754,Female
41075,Male
18115,Male
6738,Male
22882,Male
8640,Male
11313,Female
31300,Male
4636,Male
45924,Male
4532,Female
48266,Male
43121,Female
2672,Male
17541,Male
29825,Male
9227,Female
44112,Male
19968,Male
21962,Male
23299,Female
38542,Male
27690,Female
5844,Male
1708,Male
27537,Male
22634,Male
38470,Female
45221,Male
11219,Male
4074,Female
16460,Male
22688,Male
40139,Male
43398,Female
4438,Male
28252,Female
2116,Male
47579,Male
44719,Male
12156,Male
25048,Female
1329,Female
2402,Male
8791,Male
4560,Male
26715,Male
13209,Male
20256,Male
3705,Male
36091,Male
29460,Male
15637,Male
32244,Female
31283,Female
10003,Male
33924,Male
38604,Male
11610,Male
38471,Male
34831,Male
14796,Male
21323,Male
41296,Male
13024,Female
20614,Female
17448,Male
35477,Male
37540,Male
27149,Male
46714,Male
37724,Male
25901,Female
41439,Female
18793,Male
43315,Female
34473,Male
4426,Male
34760,Male
20731,Female
16886,Female
23034,Male
5356,Female
23276,Male
47950,Male
46661,Male
3018,Male
38314,Female
40038,Male
43616,Female
17845,Male
47030,Male
44080,Male
7379,Male
36338,Female
43562,Male
38464,Male
16232,Male
30111,Male
30719,Male
15040,Male
48089,Male
21880,Female
29921,Female
12880,Male
1235,Female
15186,Female
43057,Male
14113,Female
46164,Male
18282,Female
17550,Male
6780,Female
42561,Female
18276,Male
36030,Male
22552,Male
995,Male
23558,Male
27415,Female
38776,Male
43734,Male
34756,Male
9797,Male
34207,Female
36070,Male
16370,Male
48486,Female
37596,Male
35554,Male
7346,Male
21124,Male
21858,Male
8471,Male
12018,Male
11640,Male
39663,Female
47500,Male
41232,Female
12729,Male
45018,Male
35445,Male
47088,Male
27525,Female
32274,Male
26379,Male
19269,Female
35122,Male
11602,Male
2682,Male
46605,Male
31748,Male
14341,Female
21683,Male
43103,Male
10434,Female
182,Male
20876,Male
9002,Male
32733,Female
556,Male
1947,Female
2849,Female
761,Female
2707,Male
37386,Female
13745,Male
27914,Male
29280,Male
2451,Female
9043,Female
35105,Female
3939,Male
17664,Male
34065,Male
23013,Male
22247,Female
37834,Male
14095,Male
44910,Female
13126,Female
34048,Male
832,Male
16767,Female
8267,Male
3926,Male
26698,Female
26651,Female
4944,Male
2535,Female
19802,Female
25900,Male
28883,Male
6652,Male
25171,Male
17095,Female
31356,Female
7117,Male
31350,Male
7069,Male
19189,Male
40696,Male
46171,Female
37727,Female
17605,Male
35623,Male
2851,Female
14238,Male
8876,Male
30527,Male
4779,Male
19241,Female
13961,Male
44193,Female
26827,Male
26386,Male
37053,Female
17514,Male
36541,Male
6719,Male
12657,Male
1630,Male
20834,Male
48276,Female
25872,Male
15413,Male
8700,Male
33567,Male
8662,Male
1133,Female
4931,Female
41371,Male
33459,Male
10178,Male
31612,Male
25500,Male
461,Male
22399,Male
24175,Male
30195,Male
13919,Female
18847,Male
7137,Female
48203,Female
28039,Female
11299,Male
27627,Male
2027,Male
43162,Male
24305,Male
7007,Female
11618,Female
9796,Male
27693,Male
26297,Male
8931,Female
5269,Male
43056,Female
42423,Male
412,Female
47421,Male
13040,Male
30642,Male
30870,Male
30632,Male
26850,Male
43048,Male
18735,Male
20718,Male
5264,Male
19208,Male
4308,Male
19436,Male
7985,Male
19427,Female
18228,Male
46415,Male
6117,Male
45468,Female
34899,Male
14093,Male
25769,Male
45617,Female
6723,Male
40273,Male
17458,Male
34728,Male
8693,Male
25108,Male
27811,Male
28467,Female
42332,Male
18744,Female
35432,Female
8848,Male
10186,Male
18302,Male
46552,Male
16599,Male
37293,Female
23957,Female
9031,Male
27313,Female
18223,Male
6315,Female
42488,Male
40262,Male
26740,Female
27997,Female
35159,Male
42598,Male
35319,Female
16981,Female
46951,Female
3642,Male
21917,Male
28971,Male
10132,Male
8637,Male
36653,Male
30810,Male
35873,Female
30344,Male
5071,Male
47255,Male
22496,Female
21553,Female
36827,Female
1112,Male
31946,Male
33577,Male
38417,Female
22653,Male
5085,Male
43867,Female
26836,Male
28285,Male
47311,Female
8831,Female
31604,Male
11542,Female
46613,Male
24005,Male
42676,Male
22823,Female
30718,Female
4486,Male
37013,Female
44502,Female
8035,Female
21398,Female
8944,Male
29336,Female
3909,Male
39118,Female
13858,Male
11306,Male
4598,Female
20342,Male
28197,Male
29590,Male
4825,Male
2071,Male
9683,Male
42984,Female
28001,Male
37528,Female
16311,Male
43528,Male
18728,Female
48546,Male
47387,Male
28480,Male
27631,Male
30261,Male
44489,Male
34325,Female
15394,Male
29055,Male
15456,Female
39959,Female
15820,Female
12352,Female
26580,Female
17971,Male
46809,Male
18264,Male
44084,Female
2180,Female
37747,Male
46670,Male
8254,Female
11729,Female
7970,Female
13648,Female
10685,Male
48582,Male
23127,Female
26620,Female
16892,Male
4100,Male
34368,Male
19268,Female
23312,Male
11149,Male
43329,Male
48821,Female
3077,Male
26056,Male
17370,Male
16177,Male
34109,Female
1045,Male
34220,Female
41330,Female
19285,Female
5706,Male
25558,Male
41608,Female
2836,Male
31631,Male
20565,Male
1524,Male
3221,Male
32141,Female
9526,Male
26645,Male
27538,Male
41921,Male
34457,Male
44474,Female
40356,Female
27283,Male
9025,Male
22796,Male
24498,Male
28989,Male
30204,Male
24654,Male
35923,Male
10588,Male
32348,Male
32355,Male
27457,Male
19359,Female
45396,Female
41074,Male
25201,Male
40797,Male
12274,Male
3717,Male
20958,Female
40808,Male
9497,Female
45215,Male
20083,Male
24826,Female
28999,Male
44229,Male
6045,Male
12606,Male
16199,Male
16585,Male
17571,Male
19229,Female
42935,Male
5521,Male
1528,Male
5494,Male
2050,Female
26108,Male
31487,Male
27814,Male
44707,Male
38923,Male
18473,Male
41670,Male
36946,Female
25290,Male
42548,Male
43414,Female
37673,Male
30880,Male
30995,Male
19010,Male
5406,Male
24946,Female
30356,Male
25272,Female
45903,Female
918,Male
7361,Female
4709,Male
2347,Male
29864,Male
43436,Male
30752,Male
34577,Male
6705,Male
599,Female
35583,Female
26680,Female
7782,Female
6401,Female
2633,Male
40362,Female
4798,Male
3057,Male
16958,Male
8371,Female
17847,Female
20991,Male
21891,Male
44686,Female
41291,Female
7210,Male
42045,Male
46002,Male
27075,Male
21364,Male
9485,Male
18074,Female
45849,Male
29673,Female
43335,Female
37276,Male
7699,Male
13704,Male
1277,Male
23433,Male
34422,Male
39560,Male
18591,Male
33003,Female
39215,Male
14587,Female
42645,Male
38510,Male
7967,Male
10966,Male
2093,Male
33844,Female
40220,Male
10392,Male
14891,Female
23227,Female
43350,Female
11135,Female
40149,Male
46405,Male
38637,Male
3237,Male
9397,Male
30914,Male
37034,Male
4103,Male
1461,Male
14943,Male
377,Male
28422,Female
22212,Female
16479,Female
26079,Male
40876,Male
24026,Male
8175,Male
14847,Male
26014,Female
46369,Female
32012,Male
24297,Female
12953,Female
16533,Male
18037,Male
10710,Female
39136,Male
24808,Male
18878,Male
20858,Male
6399,Male
44716,Male
40115,Male
44756,Female
7588,Female
3946,Male
31067,Male
11543,Male
19749,Female
41093,Male
12897,Female
34657,Female
10313,Male
26739,Female
26794,Female
11811,Female
33720,Male
39169,Female
17585,Female
38171,Female
17996,Male
13211,Female
16765,Male
44295,Female
12576,Male
17092,Male
15915,Female
12702,Male
34177,Female
44079,Male
28871,Male
18260,Female
20065,Male
28510,Male
5375,Female
24805,Female
12601,Male
8106,Female
11954,Male
8888,Male
36211,Female
18506,Male
40574,Male
11326,Male
9481,Male
15141,Male
16927,Female
36204,Female
44038,Male
31291,Female
31349,Male
530,Female
36134,Female
14730,Male
28221,Male
16254,Male
45708,Male
34434,Female
30846,Male
15589,Male
3341,Female
10644,Male
26490,Female
15470,Female
8441,Male
46279,Male
17960,Female
31691,Male
22160,Female
22620,Male
1759,Female
41522,Male
45548,Female
12862,Male
898,Male
35770,Female
28224,Male
40263,Male
3199,Male
47332,Male
19661,Male
10696,Male
35180,Male
17615,Male
43038,Male
43557,Male
22262,Male
29353,Female
47070,Male
22544,Male
35607,Female
25038,Male
34933,Male
41030,Female
38139,Female
19323,Male
44572,Male
6413,Male
17959,Female
44561,Male
24596,Male
35701,Female
37481,Male
34830,Male
34888,Female
28445,Male
38188,Male
860,Female
42811,Male
28834,Male
27877,Male
23588,Male
7530,Female
14829,Female
1568,Male
35967,Female
34997,Female
28268,Male
7645,Male
1160,Male
45231,Male
5204,Male
10815,Male
37870,Female
472,Male
2415,Male
20604,Female
3559,Male
2224,Male
40763,Male
42299,Male
44905,Male
9267,Male
15454,Female
47765,Female
17463,Male
38761,Male
41797,Male
36042,Female
17653,Male
43682,Male
973,Male
40913,Female
42206,Male
25641,Male
7095,Male
46952,Female
41246,Female
9775,Female
43213,Female
6634,Male
33244,Male
18472,Female
37007,Female
23331,Male
27963,Female
22374,Female
11352,Male
18281,Male
31749,Female
37457,Female
37460,Female
9657,Male
38239,Male
14585,Male
37947,Male
29241,Male
42415,Female
7552,Female
16626,Male
9540,Male
5026,Male
33859,Female
27778,Male
24574,Male
19724,Female
26018,Female
41114,Male
15576,Male
22799,Female
28024,Female
29367,Male
33418,Male
42891,Male
40016,Male
36125,Female
26865,Male
36861,Male
17788,Female
16069,Male
16321,Female
11762,Female
6825,Male
39722,Male
47813,Male
37911,Female
35207,Male
8657,Male
28533,Female
21012,Male
42848,Female
28162,Male
43823,Female
10663,Male
22142,Male
16745,Male
47350,Female
30986,Male
37312,Female
38854,Male
44010,Male
2314,Female
23442,Male
25360,Male
27422,Male
25440,Male
35179,Male
11814,Male
20878,Female
45644,Female
38326,Male
9035,Male
37303,Male
37014,Male
10609,Male
11990,Male
12462,Male
12111,Male
20621,Male
21245,Male
47126,Male
32912,Male
29403,Male
34734,Female
45064,Female
47983,Male
37499,Male
30626,Male
28016,Female
24434,Male
44703,Male
36465,Male
5562,Male
22937,Female
31332,Female
12448,Male
30973,Male
19385,Male
31721,Male
974,Male
22776,Female
13554,Male
35998,Male
30965,Female
3966,Female
18344,Male
38900,Male
24884,Female
34043,Female
1988,Male
32311,Female
25712,Male
25763,Male
15189,Male
19588,Female
39349,Male
37622,Female
33934,Male
27638,Male
26677,Male
26167,Female
40798,Male
6260,Female
15154,Female
17490,Male
19211,Male
5843,Male
16839,Male
34353,Male
43102,Female
3688,Male
29108,Female
33486,Male
33094,Male
15408,Male
37562,Female
32737,Male
26290,Male
11801,Female
30166,Female
10911,Male
48524,Male
35045,Male
22741,Female
7698,Male
44124,Female
9041,Male
8422,Male
29010,Female
43042,Female
11211,Male
25599,Male
41078,Male
46878,Male
17768,Female
44073,Male
33053,Male
7012,Male
46100,Female
3470,Male
892,Female
47787,Male
5828,Female
3635,Male
41387,Female
46671,Female
44914,Male
46583,Male
19394,Male
15370,Male
2432,Male
12817,Male
2754,Male
10457,Male
3355,Male
47354,Female
41612,Male
18858,Male
5445,Male
20102,Male
13289,Male
15213,Female
4733,Male
42599,Male
5523,Female
1803,Male
6,Female
234,Male
17444,Female
23591,Female
32439,Male
10547,Female
24430,Female
12200,Female
16629,Male
35309,Female
21191,Male
41807,Male
41657,Female
13527,Male
7328,Female
5053,Male
40350,Female
11643,Male
34555,Female
27534,Male
32600,Male
22488,Male
8576,Female
45464,Male
8467,Male
8633,Male
11343,Male
13319,Male
40250,Male
47437,Male
39539,Male
14112,Male
20620,Female
9824,Female
30679,Female
3681,Male
17182,Male
20307,Male
3190,Male
1316,Male
48141,Male
40573,Male
33538,Male
719,Male
27622,Male
3350,Male
1724,Female
44314,Male
36274,Male
28894,Female
11752,Male
8209,Male
15602,Male
44101,Male
32682,Female
26178,Male
19510,Male
34138,Female
32949,Female
29827,Female
43946,Male
16317,Male
2465,Male
47545,Male
5873,Male
8604,Male
28310,Male
12233,Female
24951,Male
28326,Female
40481,Female
37905,Male
4300,Female
18791,Female
48221,Female
9517,Female
4347,Female
38354,Female
36632,Male
5915,Female
15780,Male
33456,Male
45365,Female
17567,Male
27294,Male
19186,Female
27196,Female
40964,Female
19643,Male
35525,Male
39289,Male
42232,Male
40709,Male
18267,Female
6006,Male
23368,Male
40055,Male
12128,Male
39841,Female
13682,Male
3634,Male
3840,Male
3859,Female
20712,Female
37593,Male
38223,Female
47822,Male
35833,Female
3563,Male
7739,Male
39401,Male
10307,Male
34777,Male
10272,Female
33228,Female
12255,Male
32414,Female
17554,Female
32178,Female
43684,Male
7718,Male
10888,Male
36435,Male
9681,Male
31268,Male
33562,Female
37645,Female
30509,Male
30729,Male
15646,Female
14817,Female
8758,Male
24642,Male
9891,Male
39439,Male
7180,Male
34326,Male
26728,Male
46067,Female
28920,Female
35570,Male
41791,Male
40866,Male
4715,Male
7232,Female
22744,Male
47041,Male
45295,Female
415,Male
29604,Male
7614,Male
12186,Male
15148,Male
27962,Male
22071,Male
18328,Male
31054,Male
4366,Male
23478,Female
37406,Male
15119,Male
45383,Female
16805,Male
25624,Male
24678,Male
22869,Female
26758,Male
5157,Female
17063,Male
25285,Male
12257,Male
2257,Female
16482,Male
24906,Male
22703,Male
20799,Male
19159,Female
22578,Male
27547,Male
44439,Male
4698,Male
2905,Female
22675,Male
16688,Male
29083,Male
36648,Female
