record_id,workclass
21859,Local-gov
21859,Private
21859,Self-emp-inc
21859,Self-emp-not-inc
21859,State-gov
21859,Without-pay
11396,Private
38026,Private
29530,Federal-gov
29530,Local-gov
29530,Private
29530,Self-emp-inc
29530,Self-emp-not-inc
29530,State-gov
29530,Without-pay
34456,Private
29810,Private
6409,Federal-gov
6409,Local-gov
6409,Private
6409,Self-emp-inc
6409,Self-emp-not-inc
6409,State-gov
6409,Without-pay
26547,Federal-gov
26547,Local-gov
26547,Private
26547,Self-emp-inc
26547,Self-emp-not-inc
26547,State-gov
26547,Without-pay
19693,Private
43509,Private
23134,Federal-gov
23134,Local-gov
23134,Private
23134,Self-emp-inc
23134,Self-emp-not-inc
23134,State-gov
23134,Without-pay
7051,Private
31156,Private
27968,Self-emp-inc
27968,Self-emp-not-inc
27586,Private
36792,Federal-gov
36792,Local-gov
36792,State-gov
18852,Federal-gov
18852,Local-gov
18852,Private
18852,Self-emp-inc
18852,Self-emp-not-inc
18852,State-gov
18852,Without-pay
9270,Private
46654,Federal-gov
46654,Local-gov
46654,State-gov
13077,Private
33781,Federal-gov
33781,Local-gov
33781,State-gov
35794,Federal-gov
35794,Local-gov
35794,Private
35794,Self-emp-inc
35794,Self-emp-not-inc
35794,State-gov
35794,Without-pay
30652,Federal-gov
30652,Local-gov
30652,Private
30652,Self-emp-inc
30652,Self-emp-not-inc
30652,State-gov
30652,Without-pay
48256,Federal-gov
48256,Local-gov
48256,Private
48256,Self-emp-inc
48256,Self-emp-not-inc
48256,State-gov
48256,Without-pay
39509,Federal-gov
39509,Local-gov
39509,Private
39509,Self-emp-inc
39509,Self-emp-not-inc
39509,State-gov
39509,Without-pay
3752,Federal-gov
3752,Local-gov
3752,Private
3752,Self-emp-inc
3752,Self-emp-not-inc
3752,State-gov
3752,Without-pay
33288,Federal-gov
33288,Local-gov
33288,Private
33288,Self-emp-inc
33288,Self-emp-not-inc
33288,State-gov
33288,Without-pay
2365,Private
25018,Private
33008,Federal-gov
33008,Local-gov
33008,Private
33008,Self-emp-inc
33008,Self-emp-not-inc
33008,State-gov
33008,Without-pay
3528,Private
47629,Federal-gov
47629,Local-gov
47629,Private
47629,Self-emp-inc
47629,Self-emp-not-inc
47629,State-gov
47629,Without-pay
19425,Private
37084,Federal-gov
37084,Local-gov
37084,Private
37084,Self-emp-inc
37084,Self-emp-not-inc
37084,State-gov
37084,Without-pay
23112,Private
45284,Private
5998,Federal-gov
5998,Local-gov
5998,Private
5998,Self-emp-inc
5998,Self-emp-not-inc
5998,State-gov
5998,Without-pay
12060,Private
32894,Federal-gov
32894,Local-gov
32894,Private
32894,Self-emp-inc
32894,Self-emp-not-inc
32894,State-gov
32894,Without-pay
37710,Federal-gov
37710,Local-gov
37710,Private
37710,Self-emp-inc
37710,Self-emp-not-inc
37710,State-gov
37710,Without-pay
35649,Private
8435,Federal-gov
8435,Local-gov
8435,Private
8435,Self-emp-inc
8435,Self-emp-not-inc
8435,State-gov
8435,Without-pay
16447,Private
29173,Federal-gov
29173,Local-gov
29173,Private
29173,Self-emp-inc
29173,Self-emp-not-inc
29173,State-gov
29173,Without-pay
3845,Federal-gov
3845,Local-gov
3845,State-gov
39754,Federal-gov
39754,Local-gov
39754,Private
39754,Self-emp-inc
39754,Self-emp-not-inc
39754,State-gov
39754,Without-pay
28780,Federal-gov
28780,Local-gov
28780,Private
28780,Self-emp-inc
28780,Self-emp-not-inc
28780,State-gov
28780,Without-pay
35633,Federal-gov
35633,Local-gov
35633,Private
35633,Self-emp-inc
35633,Self-emp-not-inc
35633,State-gov
35633,Without-pay
23306,Private
48774,Federal-gov
48774,Local-gov
48774,Private
48774,Self-emp-inc
48774,Self-emp-not-inc
48774,State-gov
48774,Without-pay
35774,Federal-gov
35774,Local-gov
35774,Private
35774,Self-emp-inc
35774,Self-emp-not-inc
35774,State-gov
35774,Without-pay
36751,Private
35919,Federal-gov
35919,Local-gov
35919,Private
35919,Self-emp-inc
35919,Self-emp-not-inc
35919,State-gov
35919,Without-pay
40631,Private
27760,Private
14436,Private
48705,Private
26152,Private
43774,Private
43530,Private
37960,Federal-gov
37960,Local-gov
37960,Private
37960,Self-emp-inc
37960,Self-emp-not-inc
37960,State-gov
37960,Without-pay
33626,Federal-gov
33626,Local-gov
33626,State-gov
11478,Federal-gov
11478,Local-gov
11478,Private
11478,Self-emp-inc
11478,Self-emp-not-inc
11478,State-gov
11478,Without-pay
34725,Federal-gov
34725,Local-gov
34725,Private
34725,Self-emp-inc
34725,Self-emp-not-inc
34725,State-gov
34725,Without-pay
27629,Federal-gov
27629,Local-gov
27629,Private
27629,Self-emp-inc
27629,Self-emp-not-inc
27629,State-gov
27629,Without-pay
40861,Federal-gov
40861,Local-gov
40861,Private
40861,Self-emp-inc
40861,Self-emp-not-inc
40861,State-gov
40861,Without-pay
1941,Federal-gov
1941,Local-gov
1941,Private
1941,Self-emp-inc
1941,Self-emp-not-inc
1941,State-gov
1941,Without-pay
23601,Federal-gov
23601,Local-gov
23601,Private
23601,Self-emp-inc
23601,Self-emp-not-inc
23601,State-gov
23601,Without-pay
2335,Federal-gov
2335,Local-gov
2335,Private
2335,Self-emp-inc
2335,Self-emp-not-inc
2335,State-gov
2335,Without-pay
42180,Federal-gov
42180,Local-gov
42180,Private
42180,Self-emp-inc
42180,Self-emp-not-inc
42180,State-gov
42180,Without-pay
44745,Federal-gov
44745,Local-gov
44745,Private
44745,Self-emp-inc
44745,Self-emp-not-inc
44745,State-gov
44745,Without-pay
33759,Federal-gov
33759,Local-gov
33759,State-gov
10934,Federal-gov
10934,Local-gov
10934,Private
10934,Self-emp-inc
10934,Self-emp-not-inc
10934,State-gov
10934,Without-pay
17815,Self-emp-inc
17815,Self-emp-not-inc
5066,Private
13903,Federal-gov
13903,Local-gov
13903,Private
13903,Self-emp-inc
13903,Self-emp-not-inc
13903,State-gov
13903,Without-pay
16060,Federal-gov
16060,Local-gov
16060,State-gov
11817,Private
23584,Private
33617,Federal-gov
33617,Local-gov
33617,Private
33617,Self-emp-inc
33617,Self-emp-not-inc
33617,State-gov
33617,Without-pay
43826,Private
48080,Federal-gov
48080,Local-gov
48080,Private
48080,Self-emp-inc
48080,Self-emp-not-inc
48080,State-gov
48080,Without-pay
29103,Private
48023,Federal-gov
48023,Local-gov
48023,Private
48023,Self-emp-inc
48023,Self-emp-not-inc
48023,State-gov
48023,Without-pay
11494,Federal-gov
11494,Local-gov
11494,Private
11494,Self-emp-inc
11494,Self-emp-not-inc
11494,State-gov
11494,Without-pay
31674,Private
30675,Private
30979,Federal-gov
30979,Local-gov
30979,Private
30979,Self-emp-inc
30979,Self-emp-not-inc
30979,State-gov
30979,Without-pay
30462,Private
11233,Federal-gov
11233,Local-gov
11233,Private
11233,Self-emp-inc
11233,Self-emp-not-inc
11233,State-gov
11233,Without-pay
36945,Private
9257,Without-pay
15676,Private
15360,Federal-gov
15360,Local-gov
15360,State-gov
4425,Federal-gov
4425,Local-gov
4425,Private
4425,Self-emp-inc
4425,Self-emp-not-inc
4425,State-gov
4425,Without-pay
46076,Private
4343,Federal-gov
4343,Local-gov
4343,Private
4343,Self-emp-inc
4343,Self-emp-not-inc
4343,State-gov
4343,Without-pay
1547,Private
35484,Self-emp-inc
35484,Self-emp-not-inc
31068,Private
2066,Private
25919,Federal-gov
25919,Local-gov
25919,Private
25919,Self-emp-inc
25919,Self-emp-not-inc
25919,State-gov
25919,Without-pay
8688,Private
40349,Private
43390,Private
1520,Federal-gov
1520,Local-gov
1520,State-gov
3182,Federal-gov
3182,Local-gov
3182,Private
3182,Self-emp-inc
3182,Self-emp-not-inc
3182,State-gov
3182,Without-pay
48731,Private
2270,Federal-gov
2270,Local-gov
2270,Private
2270,Self-emp-inc
2270,Self-emp-not-inc
2270,State-gov
2270,Without-pay
32614,Private
19900,Federal-gov
19900,Local-gov
19900,Private
19900,Self-emp-inc
19900,Self-emp-not-inc
19900,State-gov
19900,Without-pay
3326,Private
4727,Federal-gov
4727,Local-gov
4727,Private
4727,Self-emp-inc
4727,Self-emp-not-inc
4727,State-gov
4727,Without-pay
48194,Federal-gov
48194,Local-gov
48194,Private
48194,Self-emp-inc
48194,Self-emp-not-inc
48194,State-gov
48194,Without-pay
32198,Self-emp-inc
32198,Self-emp-not-inc
38125,Federal-gov
38125,Local-gov
38125,Private
38125,Self-emp-inc
38125,Self-emp-not-inc
38125,State-gov
38125,Without-pay
10894,Private
16301,Federal-gov
16301,Local-gov
16301,Private
16301,Self-emp-inc
16301,Self-emp-not-inc
16301,State-gov
16301,Without-pay
27554,Federal-gov
27554,Local-gov
27554,Private
27554,Self-emp-inc
27554,Self-emp-not-inc
27554,State-gov
27554,Without-pay
8702,Federal-gov
8702,Local-gov
8702,Private
8702,Self-emp-inc
8702,Self-emp-not-inc
8702,State-gov
8702,Without-pay
20297,Federal-gov
20297,Local-gov
20297,State-gov
14786,Private
25611,Federal-gov
25611,Local-gov
25611,Private
25611,Self-emp-inc
25611,Self-emp-not-inc
25611,State-gov
25611,Without-pay
16720,Self-emp-inc
16720,Self-emp-not-inc
32862,Private
15869,Self-emp-inc
15869,Self-emp-not-inc
12078,Private
10360,Self-emp-inc
10360,Self-emp-not-inc
39924,Private
26447,Federal-gov
26447,Local-gov
26447,Private
26447,Self-emp-inc
26447,Self-emp-not-inc
26447,State-gov
26447,Without-pay
32318,Federal-gov
32318,Local-gov
32318,Private
32318,Self-emp-inc
32318,Self-emp-not-inc
32318,State-gov
32318,Without-pay
11644,Federal-gov
11644,Local-gov
11644,Private
11644,Self-emp-inc
11644,Self-emp-not-inc
11644,State-gov
11644,Without-pay
13244,Private
44706,Private
28812,Self-emp-inc
28812,Self-emp-not-inc
41731,Federal-gov
41731,Local-gov
41731,Private
41731,Self-emp-inc
41731,Self-emp-not-inc
41731,State-gov
41731,Without-pay
9414,Private
46080,Private
23108,Federal-gov
23108,Local-gov
23108,Private
23108,Self-emp-inc
23108,Self-emp-not-inc
23108,State-gov
23108,Without-pay
4421,Federal-gov
4421,Local-gov
4421,Private
4421,Self-emp-inc
4421,Self-emp-not-inc
4421,State-gov
4421,Without-pay
30495,Federal-gov
30495,Local-gov
30495,Private
30495,Self-emp-inc
30495,Self-emp-not-inc
30495,State-gov
30495,Without-pay
11651,Private
21255,Federal-gov
21255,Local-gov
21255,Private
21255,Self-emp-inc
21255,Self-emp-not-inc
21255,State-gov
21255,Without-pay
7434,Private
22257,Private
29331,Federal-gov
29331,Local-gov
29331,Private
29331,Self-emp-inc
29331,Self-emp-not-inc
29331,State-gov
29331,Without-pay
30706,Federal-gov
30706,Local-gov
30706,Private
30706,Self-emp-inc
30706,Self-emp-not-inc
30706,State-gov
30706,Without-pay
16733,Private
45319,Federal-gov
45319,Local-gov
45319,Private
45319,Self-emp-inc
45319,Self-emp-not-inc
45319,State-gov
45319,Without-pay
9016,Private
17176,Federal-gov
17176,Local-gov
17176,Private
17176,Self-emp-inc
17176,Self-emp-not-inc
17176,State-gov
17176,Without-pay
46581,Self-emp-inc
46581,Self-emp-not-inc
7430,Private
46852,Federal-gov
46852,Local-gov
46852,Private
46852,Self-emp-inc
46852,Self-emp-not-inc
46852,State-gov
46852,Without-pay
15250,Federal-gov
15250,Local-gov
15250,Private
15250,Self-emp-inc
15250,Self-emp-not-inc
15250,State-gov
15250,Without-pay
29402,Federal-gov
29402,Local-gov
29402,Private
29402,Self-emp-inc
29402,Self-emp-not-inc
29402,State-gov
29402,Without-pay
41951,Federal-gov
41951,Local-gov
41951,Private
41951,Self-emp-inc
41951,Self-emp-not-inc
41951,State-gov
41951,Without-pay
6767,Federal-gov
6767,Local-gov
6767,Private
6767,Self-emp-inc
6767,Self-emp-not-inc
6767,State-gov
6767,Without-pay
26120,Federal-gov
26120,Local-gov
26120,Private
26120,Self-emp-inc
26120,Self-emp-not-inc
26120,State-gov
26120,Without-pay
28185,Federal-gov
28185,Local-gov
28185,Private
28185,Self-emp-inc
28185,Self-emp-not-inc
28185,State-gov
28185,Without-pay
27439,Private
15182,Federal-gov
15182,Local-gov
15182,Private
15182,Self-emp-inc
15182,Self-emp-not-inc
15182,State-gov
15182,Without-pay
34218,Self-emp-inc
34218,Self-emp-not-inc
38317,Private
19216,Federal-gov
19216,Local-gov
19216,Private
19216,Self-emp-inc
19216,Self-emp-not-inc
19216,State-gov
19216,Without-pay
21027,Federal-gov
21027,Local-gov
21027,State-gov
9301,Federal-gov
9301,Local-gov
9301,Private
9301,Self-emp-inc
9301,Self-emp-not-inc
9301,State-gov
9301,Without-pay
39670,Self-emp-inc
39670,Self-emp-not-inc
33393,Federal-gov
33393,Local-gov
33393,Private
33393,Self-emp-inc
33393,Self-emp-not-inc
33393,State-gov
33393,Without-pay
15169,Self-emp-inc
15169,Self-emp-not-inc
5691,Private
7771,Federal-gov
7771,Local-gov
7771,Private
7771,Self-emp-inc
7771,Self-emp-not-inc
7771,State-gov
7771,Without-pay
45915,Federal-gov
45915,Local-gov
45915,State-gov
23063,Private
9230,Federal-gov
9230,Local-gov
9230,Private
9230,Self-emp-inc
9230,Self-emp-not-inc
9230,State-gov
9230,Without-pay
9973,Private
336,Private
26637,Federal-gov
26637,Local-gov
26637,Private
26637,Self-emp-inc
26637,Self-emp-not-inc
26637,State-gov
26637,Without-pay
2070,Federal-gov
2070,Local-gov
2070,Private
2070,Self-emp-inc
2070,Self-emp-not-inc
2070,State-gov
2070,Without-pay
32729,Private
47127,Private
5194,Private
8802,Federal-gov
8802,Local-gov
8802,Private
8802,Self-emp-inc
8802,Self-emp-not-inc
8802,State-gov
8802,Without-pay
40836,Private
7064,Self-emp-inc
7064,Self-emp-not-inc
24928,Federal-gov
24928,Local-gov
24928,State-gov
20468,Private
8748,Federal-gov
8748,Local-gov
8748,Private
8748,Self-emp-inc
8748,Self-emp-not-inc
8748,State-gov
8748,Without-pay
44660,Federal-gov
44660,Local-gov
44660,Private
44660,Self-emp-inc
44660,Self-emp-not-inc
44660,State-gov
44660,Without-pay
22759,Federal-gov
22759,Local-gov
22759,Private
22759,Self-emp-inc
22759,Self-emp-not-inc
22759,State-gov
22759,Without-pay
5589,Federal-gov
5589,Local-gov
5589,Private
5589,Self-emp-inc
5589,Self-emp-not-inc
5589,State-gov
5589,Without-pay
13816,Federal-gov
13816,Local-gov
13816,State-gov
31606,Private
24303,Self-emp-inc
24303,Self-emp-not-inc
32270,Federal-gov
32270,Local-gov
32270,Private
32270,Self-emp-inc
32270,Self-emp-not-inc
32270,State-gov
32270,Without-pay
11561,Federal-gov
11561,Local-gov
11561,State-gov
6782,Federal-gov
6782,Local-gov
6782,Private
6782,Self-emp-inc
6782,Self-emp-not-inc
6782,State-gov
6782,Without-pay
46510,Federal-gov
46510,Local-gov
46510,Private
46510,Self-emp-inc
46510,Self-emp-not-inc
46510,State-gov
46510,Without-pay
29277,Federal-gov
29277,Local-gov
29277,Private
29277,Self-emp-inc
29277,Self-emp-not-inc
29277,State-gov
29277,Without-pay
7880,Federal-gov
7880,Local-gov
7880,Private
7880,Self-emp-inc
7880,Self-emp-not-inc
7880,State-gov
7880,Without-pay
25114,Federal-gov
25114,Local-gov
25114,Private
25114,Self-emp-inc
25114,Self-emp-not-inc
25114,State-gov
25114,Without-pay
37533,Private
45272,Federal-gov
45272,Local-gov
45272,Private
45272,Self-emp-inc
45272,Self-emp-not-inc
45272,State-gov
45272,Without-pay
31466,Federal-gov
31466,Local-gov
31466,Private
31466,Self-emp-inc
31466,Self-emp-not-inc
31466,State-gov
31466,Without-pay
4490,Federal-gov
4490,Local-gov
4490,Private
4490,Self-emp-inc
4490,Self-emp-not-inc
4490,State-gov
4490,Without-pay
7775,Self-emp-inc
7775,Self-emp-not-inc
28842,Private
6603,Private
19542,Federal-gov
19542,Local-gov
19542,Private
19542,Self-emp-inc
19542,Self-emp-not-inc
19542,State-gov
19542,Without-pay
9928,Federal-gov
9928,Local-gov
9928,Private
9928,Self-emp-inc
9928,Self-emp-not-inc
9928,State-gov
9928,Without-pay
42904,Federal-gov
42904,Local-gov
42904,State-gov
30483,Federal-gov
30483,Local-gov
30483,Private
30483,Self-emp-inc
30483,Self-emp-not-inc
30483,State-gov
30483,Without-pay
33963,Federal-gov
33963,Local-gov
33963,Private
33963,Self-emp-inc
33963,Self-emp-not-inc
33963,State-gov
33963,Without-pay
33364,Federal-gov
33364,Local-gov
33364,Private
33364,Self-emp-inc
33364,Self-emp-not-inc
33364,State-gov
33364,Without-pay
10382,Federal-gov
10382,Local-gov
10382,Private
10382,Self-emp-inc
10382,Self-emp-not-inc
10382,State-gov
10382,Without-pay
22658,Federal-gov
22658,Local-gov
22658,Private
22658,Self-emp-inc
22658,Self-emp-not-inc
22658,State-gov
22658,Without-pay
13219,Federal-gov
13219,Local-gov
13219,Private
13219,Self-emp-inc
13219,Self-emp-not-inc
13219,State-gov
13219,Without-pay
7714,Federal-gov
7714,Local-gov
7714,Private
7714,Self-emp-inc
7714,Self-emp-not-inc
7714,State-gov
7714,Without-pay
12920,Private
31476,Private
9670,Federal-gov
9670,Local-gov
9670,Private
9670,Self-emp-inc
9670,Self-emp-not-inc
9670,State-gov
9670,Without-pay
17850,Private
10507,Federal-gov
10507,Local-gov
10507,Private
10507,Self-emp-inc
10507,Self-emp-not-inc
10507,State-gov
10507,Without-pay
11798,Federal-gov
11798,Local-gov
11798,Private
11798,Self-emp-inc
11798,Self-emp-not-inc
11798,State-gov
11798,Without-pay
23345,Federal-gov
23345,Local-gov
23345,Private
23345,Self-emp-inc
23345,Self-emp-not-inc
23345,State-gov
23345,Without-pay
26859,Federal-gov
26859,Local-gov
26859,Private
26859,Self-emp-inc
26859,Self-emp-not-inc
26859,State-gov
26859,Without-pay
46585,Federal-gov
46585,Local-gov
46585,Private
46585,Self-emp-inc
46585,Self-emp-not-inc
46585,State-gov
46585,Without-pay
45986,Federal-gov
45986,Local-gov
45986,Private
45986,Self-emp-inc
45986,Self-emp-not-inc
45986,State-gov
45986,Without-pay
31185,Federal-gov
31185,Local-gov
31185,Private
31185,Self-emp-inc
31185,Self-emp-not-inc
31185,State-gov
31185,Without-pay
33972,Federal-gov
33972,Local-gov
33972,Private
33972,Self-emp-inc
33972,Self-emp-not-inc
33972,State-gov
33972,Without-pay
10093,Federal-gov
10093,Local-gov
10093,Private
10093,Self-emp-inc
10093,Self-emp-not-inc
10093,State-gov
10093,Without-pay
21753,Private
29856,Private
12564,Private
26754,Self-emp-inc
26754,Self-emp-not-inc
45519,Federal-gov
45519,Local-gov
45519,Private
45519,Self-emp-inc
45519,Self-emp-not-inc
45519,State-gov
45519,Without-pay
35229,Federal-gov
35229,Local-gov
35229,Private
35229,Self-emp-inc
35229,Self-emp-not-inc
35229,State-gov
35229,Without-pay
45964,Private
44622,Self-emp-inc
44622,Self-emp-not-inc
39921,Private
21506,Private
24586,Federal-gov
24586,Local-gov
24586,Private
24586,Self-emp-inc
24586,Self-emp-not-inc
24586,State-gov
24586,Without-pay
26205,Federal-gov
26205,Local-gov
26205,Private
26205,Self-emp-inc
26205,Self-emp-not-inc
26205,State-gov
26205,Without-pay
8043,Federal-gov
8043,Local-gov
8043,Private
8043,Self-emp-inc
8043,Self-emp-not-inc
8043,State-gov
8043,Without-pay
13951,Private
39544,Federal-gov
39544,Local-gov
39544,Private
39544,Self-emp-inc
39544,Self-emp-not-inc
39544,State-gov
39544,Without-pay
12547,Federal-gov
12547,Local-gov
12547,State-gov
21844,Federal-gov
21844,Local-gov
21844,Private
21844,Self-emp-inc
21844,Self-emp-not-inc
21844,State-gov
21844,Without-pay
11557,Private
34006,Federal-gov
34006,Local-gov
34006,Private
34006,Self-emp-inc
34006,Self-emp-not-inc
34006,State-gov
34006,Without-pay
36268,Private
1481,Private
5680,Federal-gov
5680,Local-gov
5680,Private
5680,Self-emp-inc
5680,Self-emp-not-inc
5680,State-gov
5680,Without-pay
24331,Federal-gov
24331,Local-gov
24331,Private
24331,Self-emp-inc
24331,Self-emp-not-inc
24331,State-gov
24331,Without-pay
24559,Private
32640,Private
1138,Federal-gov
1138,Local-gov
1138,Private
1138,Self-emp-inc
1138,Self-emp-not-inc
1138,State-gov
1138,Without-pay
20154,Federal-gov
20154,Local-gov
20154,Private
20154,Self-emp-inc
20154,Self-emp-not-inc
20154,State-gov
20154,Without-pay
48290,Private
22127,Private
5360,Federal-gov
5360,Local-gov
5360,Private
5360,Self-emp-inc
5360,Self-emp-not-inc
5360,State-gov
5360,Without-pay
1936,Federal-gov
1936,Local-gov
1936,Private
1936,Self-emp-inc
1936,Self-emp-not-inc
1936,State-gov
1936,Without-pay
25550,Private
30201,Federal-gov
30201,Local-gov
30201,Private
30201,Self-emp-inc
30201,Self-emp-not-inc
30201,State-gov
30201,Without-pay
3334,Federal-gov
3334,Local-gov
3334,Private
3334,Self-emp-inc
3334,Self-emp-not-inc
3334,State-gov
3334,Without-pay
14681,Federal-gov
14681,Local-gov
14681,Private
14681,Self-emp-inc
14681,Self-emp-not-inc
14681,State-gov
14681,Without-pay
9349,Federal-gov
9349,Local-gov
9349,Private
9349,Self-emp-inc
9349,Self-emp-not-inc
9349,State-gov
9349,Without-pay
11664,Federal-gov
11664,Local-gov
11664,Private
11664,Self-emp-inc
11664,Self-emp-not-inc
11664,State-gov
11664,Without-pay
30559,Federal-gov
30559,Local-gov
30559,Private
30559,Self-emp-inc
30559,Self-emp-not-inc
30559,State-gov
30559,Without-pay
15385,Federal-gov
15385,Local-gov
15385,Private
15385,Self-emp-inc
15385,Self-emp-not-inc
15385,State-gov
15385,Without-pay
25343,Federal-gov
25343,Local-gov
25343,Private
25343,Self-emp-inc
25343,Self-emp-not-inc
25343,State-gov
25343,Without-pay
45048,Private
37126,Federal-gov
37126,Local-gov
37126,Private
37126,Self-emp-inc
37126,Self-emp-not-inc
37126,State-gov
37126,Without-pay
38482,Federal-gov
38482,Local-gov
38482,Private
38482,Self-emp-inc
38482,Self-emp-not-inc
38482,State-gov
38482,Without-pay
44154,Federal-gov
44154,Local-gov
44154,State-gov
3978,Federal-gov
3978,Local-gov
3978,Private
3978,Self-emp-inc
3978,Self-emp-not-inc
3978,State-gov
3978,Without-pay
18854,Federal-gov
18854,Local-gov
18854,Private
18854,Self-emp-inc
18854,Self-emp-not-inc
18854,State-gov
18854,Without-pay
37738,Private
19228,Private
22773,Self-emp-inc
22773,Self-emp-not-inc
44282,Federal-gov
44282,Local-gov
44282,Private
44282,Self-emp-inc
44282,Self-emp-not-inc
44282,State-gov
44282,Without-pay
17127,Private
31229,Federal-gov
31229,Local-gov
31229,Private
31229,Self-emp-inc
31229,Self-emp-not-inc
31229,State-gov
31229,Without-pay
12434,Federal-gov
12434,Local-gov
12434,Private
12434,Self-emp-inc
12434,Self-emp-not-inc
12434,State-gov
12434,Without-pay
32319,Private
14715,Federal-gov
14715,Local-gov
14715,Private
14715,Self-emp-inc
14715,Self-emp-not-inc
14715,State-gov
14715,Without-pay
37928,Federal-gov
37928,Local-gov
37928,Private
37928,Self-emp-inc
37928,Self-emp-not-inc
37928,State-gov
37928,Without-pay
16298,Private
22702,Federal-gov
22702,Local-gov
22702,State-gov
28874,Federal-gov
28874,Local-gov
28874,Private
28874,Self-emp-inc
28874,Self-emp-not-inc
28874,State-gov
28874,Without-pay
5722,Private
9362,Federal-gov
9362,Local-gov
9362,State-gov
27164,Private
2437,Federal-gov
2437,Local-gov
2437,Private
2437,Self-emp-inc
2437,Self-emp-not-inc
2437,State-gov
2437,Without-pay
33627,Federal-gov
33627,Local-gov
33627,Private
33627,Self-emp-inc
33627,Self-emp-not-inc
33627,State-gov
33627,Without-pay
34279,Federal-gov
34279,Local-gov
34279,Private
34279,Self-emp-inc
34279,Self-emp-not-inc
34279,State-gov
34279,Without-pay
795,Federal-gov
795,Local-gov
795,Private
795,Self-emp-inc
795,Self-emp-not-inc
795,State-gov
795,Without-pay
14871,Federal-gov
14871,Local-gov
14871,Private
14871,Self-emp-inc
14871,Self-emp-not-inc
14871,State-gov
14871,Without-pay
17222,Private
34387,Private
12840,Federal-gov
12840,Local-gov
12840,Private
12840,Self-emp-inc
12840,Self-emp-not-inc
12840,State-gov
12840,Without-pay
1588,Federal-gov
1588,Local-gov
1588,Private
1588,Self-emp-inc
1588,Self-emp-not-inc
1588,State-gov
1588,Without-pay
38100,Private
3438,Private
19978,Federal-gov
19978,Local-gov
19978,Private
19978,Self-emp-inc
19978,Self-emp-not-inc
19978,State-gov
19978,Without-pay
10333,Federal-gov
10333,Local-gov
10333,State-gov
38147,Federal-gov
38147,Local-gov
38147,Private
38147,Self-emp-inc
38147,Self-emp-not-inc
38147,State-gov
38147,Without-pay
8755,Federal-gov
8755,Local-gov
8755,Private
8755,Self-emp-inc
8755,Self-emp-not-inc
8755,State-gov
8755,Without-pay
40965,Federal-gov
40965,Local-gov
40965,Private
40965,Self-emp-inc
40965,Self-emp-not-inc
40965,State-gov
40965,Without-pay
25268,Federal-gov
25268,Local-gov
25268,Private
25268,Self-emp-inc
25268,Self-emp-not-inc
25268,State-gov
25268,Without-pay
31719,Private
43277,Private
17533,Federal-gov
17533,Local-gov
17533,Private
17533,Self-emp-inc
17533,Self-emp-not-inc
17533,State-gov
17533,Without-pay
45267,Federal-gov
45267,Local-gov
45267,Private
45267,Self-emp-inc
45267,Self-emp-not-inc
45267,State-gov
45267,Without-pay
42926,Self-emp-inc
42926,Self-emp-not-inc
5944,Federal-gov
5944,Local-gov
5944,Private
5944,Self-emp-inc
5944,Self-emp-not-inc
5944,State-gov
5944,Without-pay
39355,Federal-gov
39355,Local-gov
39355,Private
39355,Self-emp-inc
39355,Self-emp-not-inc
39355,State-gov
39355,Without-pay
15763,Private
20500,Self-emp-inc
20500,Self-emp-not-inc
23895,Federal-gov
23895,Local-gov
23895,Private
23895,Self-emp-inc
23895,Self-emp-not-inc
23895,State-gov
23895,Without-pay
37762,Private
3196,Private
14616,Federal-gov
14616,Local-gov
14616,Private
14616,Self-emp-inc
14616,Self-emp-not-inc
14616,State-gov
14616,Without-pay
27268,Federal-gov
27268,Local-gov
27268,Private
27268,Self-emp-inc
27268,Self-emp-not-inc
27268,State-gov
27268,Without-pay
21035,Federal-gov
21035,Local-gov
21035,Private
21035,Self-emp-inc
21035,Self-emp-not-inc
21035,State-gov
21035,Without-pay
2539,Federal-gov
2539,Local-gov
2539,Private
2539,Self-emp-inc
2539,Self-emp-not-inc
2539,State-gov
2539,Without-pay
20985,Federal-gov
20985,Local-gov
20985,Private
20985,Self-emp-inc
20985,Self-emp-not-inc
20985,State-gov
20985,Without-pay
22888,Private
33635,Private
6405,Private
16996,Federal-gov
16996,Local-gov
16996,Private
16996,Self-emp-inc
16996,Self-emp-not-inc
16996,State-gov
16996,Without-pay
21285,Federal-gov
21285,Local-gov
21285,Private
21285,Self-emp-inc
21285,Self-emp-not-inc
21285,State-gov
21285,Without-pay
8383,Federal-gov
8383,Local-gov
8383,Private
8383,Self-emp-inc
8383,Self-emp-not-inc
8383,State-gov
8383,Without-pay
22964,Federal-gov
22964,Local-gov
22964,Private
22964,Self-emp-inc
22964,Self-emp-not-inc
22964,State-gov
22964,Without-pay
2550,Federal-gov
2550,Local-gov
2550,Private
2550,Self-emp-inc
2550,Self-emp-not-inc
2550,State-gov
2550,Without-pay
15688,Federal-gov
15688,Local-gov
15688,Private
15688,Self-emp-inc
15688,Self-emp-not-inc
15688,State-gov
15688,Without-pay
13375,Federal-gov
13375,Local-gov
13375,Private
13375,Self-emp-inc
13375,Self-emp-not-inc
13375,State-gov
13375,Without-pay
7891,Private
24009,Private
33339,Private
34647,Federal-gov
34647,Local-gov
34647,Private
34647,Self-emp-inc
34647,Self-emp-not-inc
34647,State-gov
34647,Without-pay
17502,Self-emp-inc
