record_id,race
26637,White
2070,White
3754,White
46413,White
32729,White
47127,White
40836,White
24928,White
29156,White
2055,White
22759,White
5589,White
24303,White
46510,White
42499,White
29277,White
25114,White
37533,White
45272,White
4490,White
31240,White
23662,White
28842,White
6603,White
42904,Black
30483,White
33364,Black
22658,White
13219,White
9544,White
7714,White
31785,White
9670,White
43811,White
31185,Asian-Pac-Islander
33972,White
10093,White
21753,White
45519,Amer-Indian-Eskimo
35229,White
44622,White
15592,White
39921,Black
21506,White
24586,White
8043,White
39544,White
33361,White
12547,White
38912,White
34006,White
265,Asian-Pac-Islander
35839,Black
13938,Black
1481,White
5680,White
24559,White
1138,White
1936,Black
3334,Black
14681,White
9349,White
11664,White
8299,White
30559,White
15385,White
45048,White
37126,White
44154,White
22773,White
36191,White
14715,White
18136,White
5760,White
37928,White
18049,White
16298,White
39258,White
31314,Black
14442,Amer-Indian-Eskimo
22702,White
28451,White
28874,White
9362,White
27164,White
1181,White
2437,Black
44552,White
33627,White
28263,White
38100,Asian-Pac-Islander
3438,White
30680,White
10333,White
38147,White
40965,White
25268,White
31719,White
43277,White
24569,White
5944,White
23895,White
37762,White
9228,White
18907,White
21035,White
2539,Black
22888,Black
35254,White
6405,White
8383,White
40927,White
46781,White
46833,White
7891,Other
24009,White
5614,White
33339,White
34647,White
28573,White
4401,White
36590,White
20619,White
47367,White
11904,White
2592,White
20827,Black
10185,White
46246,White
2244,White
22005,White
21005,White
24801,White
15446,White
46055,White
4566,White
7236,White
14062,Black
40419,White
1244,White
29476,White
46516,White
25645,White
17580,White
2443,White
48028,Black
46084,White
43751,White
28075,Black
43912,White
20288,White
30448,White
9096,White
48128,White
35700,White
39462,White
9359,White
46536,Black
24502,White
40933,White
935,White
48459,White
44312,White
30983,White
11282,White
36511,White
36784,White
5345,White
42593,Asian-Pac-Islander
43193,White
36690,White
18759,White
3186,White
9690,White
13023,White
27275,White
16608,White
20517,Amer-Indian-Eskimo
28754,White
24235,Black
20046,White
1582,White
41632,White
17674,Black
28657,White
8395,White
6551,White
28315,White
34908,White
46111,White
42452,Black
8404,White
44645,White
31938,White
28054,White
18797,White
14403,White
36994,White
39909,White
3105,White
44457,Amer-Indian-Eskimo
13399,White
32975,White
39259,White
40561,White
43514,White
43543,White
17912,White
25140,Asian-Pac-Islander
42781,White
37079,White
8412,White
43789,White
18629,White
17216,White
42126,White
17503,White
36903,White
33061,White
14225,White
6852,White
2051,White
25845,White
35196,White
29281,White
46984,White
31551,White
13263,Black
36807,White
26087,White
25168,Amer-Indian-Eskimo
28108,White
46657,White
24807,White
19553,White
38561,White
26415,White
36871,White
4292,White
13774,White
24197,Black
411,Black
5045,White
2964,White
14016,White
30758,White
30146,White
7769,White
22599,White
38489,White
9487,White
34562,White
44197,Black
28723,White
5975,White
40537,White
41972,White
19019,White
22335,White
24164,White
48259,White
21441,Asian-Pac-Islander
3161,Black
26286,White
37868,White
4962,Other
34211,White
18774,White
30774,White
32474,White
32706,White
4076,Black
24285,White
38361,White
29379,White
35131,Asian-Pac-Islander
31462,White
28666,White
5539,White
27192,White
4746,White
34628,Black
21001,White
8251,Black
7679,White
35383,White
41852,White
19008,White
14576,White
33307,Asian-Pac-Islander
497,White
23098,White
23788,White
8237,White
844,White
21926,White
38205,White
22153,White
1085,White
11584,White
26317,White
48466,White
44209,White
4915,White
46954,Black
45893,White
24125,White
20906,White
1624,Other
16735,White
22587,Black
14242,Asian-Pac-Islander
15274,White
44888,White
44678,White
23404,White
22967,White
4846,White
45930,White
31022,White
281,White
6451,White
23069,White
13597,White
15717,White
35130,White
42685,White
36236,White
1202,White
41729,White
24012,White
45905,White
45021,White
44665,White
23429,White
6449,White
29598,White
17767,White
17570,White
31986,White
41319,White
11292,White
30177,White
36235,White
47137,Black
12962,White
48428,Asian-Pac-Islander
18611,White
14326,Black
41787,White
18643,White
13137,White
28258,White
31401,White
45280,White
40459,White
10167,White
3866,White
7737,White
41761,White
34492,Black
13037,Black
17054,Black
39391,Black
40966,Black
35616,White
35835,White
4031,White
23516,White
34087,White
47843,White
45040,White
31930,White
5865,White
39438,White
17943,White
22316,White
27119,White
1292,White
10630,Asian-Pac-Islander
8141,White
45898,White
10872,White
48761,White
48306,White
24852,Black
33981,White
30117,White
3280,White
33501,Black
24841,White
27405,White
24199,White
8130,White
39953,White
11065,White
8544,White
40440,White
2363,White
33944,White
3086,Black
14566,White
5704,White
41150,White
8728,White
45308,White
41065,White
35683,White
5150,White
6077,White
4474,White
21249,White
35750,White
2020,White
37858,White
14416,White
17402,White
38165,White
47204,White
18988,Amer-Indian-Eskimo
38712,Black
33332,Asian-Pac-Islander
15550,White
29286,White
25484,White
19469,White
37377,White
11568,White
166,White
47665,White
38316,White
10498,White
19162,Black
15603,White
9677,Asian-Pac-Islander
10439,White
17731,White
38721,White
10722,White
45860,White
22339,White
13202,White
29716,White
27108,White
21429,White
32137,White
12937,Black
38053,White
21973,White
47430,White
7184,White
42076,White
25326,Black
34239,White
28590,White
41135,White
38250,White
12829,White
12216,White
16233,White
11930,White
22446,Asian-Pac-Islander
28045,White
19247,White
10678,White
16200,White
14408,White
1211,White
34636,White
34415,White
8581,White
15400,White
43491,White
16660,White
33074,White
11861,White
6002,White
2005,Black
47699,White
35103,White
25448,White
38527,White
11223,White
42607,White
1598,White
6857,White
37155,Asian-Pac-Islander
41723,White
16828,White
12617,White
18200,White
35703,White
43648,Amer-Indian-Eskimo
25344,White
7686,Amer-Indian-Eskimo
25323,White
10163,White
22698,White
36088,White
1188,White
42767,White
1736,White
37871,Black
16654,White
27784,White
42111,White
30692,White
29870,White
30725,White
42909,White
13606,White
44689,White
17165,White
28399,White
36123,White
42877,White
46227,Asian-Pac-Islander
1733,White
22577,White
23868,White
20239,White
15261,White
10795,White
6073,White
28473,White
32638,White
36550,White
1548,White
39109,Black
43300,White
40135,White
21514,White
9957,Asian-Pac-Islander
33593,White
47440,White
33179,White
12001,White
32465,White
35341,White
48789,Black
11443,White
25104,White
11307,White
13187,Black
21041,White
9407,White
33375,White
18326,White
14066,White
8377,White
14333,Black
14080,Black
39851,White
7024,White
27852,White
7521,Amer-Indian-Eskimo
38702,White
3973,Black
42009,Black
16229,White
22134,White
29872,White
6759,White
10145,White
45586,White
4683,Black
13898,White
23629,White
8355,White
38312,White
42971,Black
40426,White
46232,Black
34079,Asian-Pac-Islander
37089,White
3195,White
41870,White
43482,White
47620,White
21087,White
39995,White
47611,White
24512,White
7132,White
5024,White
10578,White
8517,White
7454,White
28150,White
33126,White
28362,White
10788,White
39855,Black
38799,White
26448,Black
1817,White
48336,White
13513,White
11523,White
5244,White
40557,White
4583,Asian-Pac-Islander
29699,White
8570,White
23343,White
20329,White
19688,White
45100,White
43794,White
21463,White
47580,White
28995,Asian-Pac-Islander
15379,White
9401,White
7433,White
11963,White
7375,Amer-Indian-Eskimo
28000,White
35033,White
29024,White
45674,White
33926,White
17974,White
30649,White
8374,White
22684,White
34330,White
7021,White
6054,White
23125,White
19522,Black
22591,White
44260,White
17758,White
5243,White
43309,White
30617,White
5056,White
30823,White
13419,White
23608,White
15103,White
6201,White
30504,White
41622,White
41903,White
22442,White
46636,White
10728,White
17461,White
19977,White
13728,White
47216,White
8925,White
28954,White
6020,White
7139,White
24994,White
31510,White
41042,White
12418,White
17149,Black
44901,White
6897,White
12540,White
17173,Asian-Pac-Islander
31482,White
48017,White
20176,White
13038,White
500,White
16497,Asian-Pac-Islander
12676,Asian-Pac-Islander
20733,White
26328,White
43357,White
36022,White
48649,White
33038,White
34272,White
42953,White
40209,White
43264,White
15801,White
1336,White
46647,Black
22957,White
3225,White
46688,White
507,White
25035,White
8746,Black
37064,White
11303,White
18914,White
42278,White
29168,White
14866,White
8385,Black
9675,White
23296,White
6503,White
8376,White
4891,White
10797,White
24670,White
39795,White
16928,White
29670,White
3217,White
9550,Asian-Pac-Islander
35832,White
11662,White
28944,White
42294,White
22524,White
21813,White
6332,White
33745,White
19308,White
5664,White
29273,White
7955,White
11078,White
13945,White
3667,White
14936,White
39971,White
33109,White
31958,White
8286,White
25348,White
651,White
20403,White
24172,White
43711,White
6446,White
40480,White
16723,White
31518,White
42176,White
19368,White
29197,White
45333,White
13894,White
5982,White
23899,White
46980,Black
18505,Amer-Indian-Eskimo
37268,White
41377,White
17239,White
39166,White
14714,White
15443,Asian-Pac-Islander
21019,White
43786,White
14165,White
46535,White
44192,White
7632,White
22916,White
6043,White
45947,White
1765,White
17544,White
48741,White
37239,White
161,White
17220,Asian-Pac-Islander
4063,White
121,White
30446,White
37883,White
37489,White
11416,White
15284,White
12756,White
23514,Black
37666,White
46964,White
15090,White
15050,White
26449,Black
28471,White
28228,White
47153,White
20489,White
26174,White
2965,White
32400,White
812,White
2463,Black
43611,White
22368,White
13135,White
48365,White
29757,White
15382,White
13990,White
18062,White
6592,White
16811,White
47049,Asian-Pac-Islander
7599,White
4333,White
19497,White
46644,White
29503,White
6483,White
4049,Amer-Indian-Eskimo
199,White
43880,White
47192,White
12561,White
21373,White
21002,White
25650,White
18606,White
32628,White
8738,White
1617,White
44308,White
23114,White
10988,White
1076,Black
10638,White
19654,White
16766,White
8969,White
21277,White
40288,White
33116,White
156,White
6622,White
40060,White
29874,White
31374,White
21371,White
8331,White
25814,White
21171,White
30541,White
4871,White
28406,White
5351,White
27474,White
4043,White
1720,White
34090,White
32476,White
38876,White
1660,White
3827,White
42600,Asian-Pac-Islander
33821,White
6691,Black
32849,Black
27389,White
43409,White
5550,White
40417,Black
22162,White
19927,White
38122,White
28818,White
36510,White
41779,White
1603,Black
47431,White
19372,White
18434,White
14021,Black
22726,White
41626,White
48163,White
24775,White
7309,White
32582,Black
28229,White
36471,White
38365,White
47037,White
1793,Asian-Pac-Islander
7590,White
36009,Black
28213,White
35595,White
31985,Other
22889,White
11775,White
27782,White
15632,White
10813,White
24467,White
22555,White
11736,White
41163,White
4495,White
14262,White
17001,White
18333,White
1794,Black
16957,White
37476,Black
38734,White
43159,White
42013,White
10398,White
14599,White
39076,White
45296,White
6508,White
46745,White
24263,Amer-Indian-Eskimo
42687,Black
30829,White
28119,White
5797,White
21678,White
5474,White
14989,White
37291,White
5761,White
14268,White
48430,White
39108,White
35344,White
4802,White
14168,White
1885,White
2665,White
33640,White
8870,White
4353,White
36856,White
8259,White
21544,White
34228,White
15191,White
26726,White
20819,White
32604,White
19006,White
38813,Black
35328,White
10066,Black
40873,White
25403,Black
4713,White
20539,White
33524,Black
6139,White
27991,White
31,Black
45551,White
8182,White
4552,Black
24298,White
46887,White
18144,White
20478,White
48123,White
31381,White
4807,White
29298,White
17532,White
22626,White
3552,White
32374,White
23446,White
44427,White
15436,White
19027,Asian-Pac-Islander
30164,White
13317,White
29695,White
1308,White
42326,White
31866,White
26686,Asian-Pac-Islander
22323,White
20777,White
25204,White
45130,White
25287,White
46016,White
13484,White
12473,White
32205,White
41190,White
28060,Other
24448,White
29776,White
42771,White
27908,White
31644,White
6559,White
6450,White
6412,White
47590,White
14886,White
10476,White
14068,White
11673,White
5027,Black
19430,White
48667,White
48301,White
10228,White
7795,White
43631,White
40335,White
672,White
6275,White
33804,White
33823,White
43708,White
8325,White
46029,White
14171,Black
36081,White
21015,White
28089,White
21485,Black
34979,Black
25921,White
15629,White
27529,White
1680,White
22390,White
16245,White
35964,White
8046,White
5074,White
34095,White
15287,White
28938,Asian-Pac-Islander
30411,White
22722,White
41693,White
47177,White
12590,White
38837,White
18275,White
44334,White
32170,White
30570,White
6461,White
39983,White
25952,White
39618,White
26052,White
47260,White
36688,White
47991,White
5933,White
31864,White
24217,White
24455,Other
15850,White
23981,White
43180,White
41637,White
36281,White
33211,White
43808,White
35560,White
57,White
14992,White
12644,White
37355,White
25378,White
15178,White
7305,White
42751,White
29468,White
24420,Black
24905,White
18093,White
30088,Black
14551,White
8573,White
36227,White
7031,White
37774,White
48343,White
31172,White
2304,White
28118,White
41820,White
18864,White
5949,White
1870,White
21078,White
2765,White
4390,White
5327,White
1313,White
24696,White
2218,Black
26451,Black
2541,Black
34276,White
910,White
23512,White
42385,Asian-Pac-Islander
6305,White
38089,White
16492,White
20651,White
2111,White
25855,White
31122,White
5677,White
9181,White
34817,Black
16834,White
6442,White
37262,Asian-Pac-Islander
29088,Black
23974,White
3882,White
43019,Black
22476,White
6609,White
36981,White
32512,White
47674,White
44106,White
45224,Black
37821,White
31319,White
36287,White
25245,White
41892,White
38791,White
31379,White
9568,Asian-Pac-Islander
42102,Black
12229,White
26559,White
12896,Black
34146,White
43718,White
6945,White
19653,White
1077,Asian-Pac-Islander
47594,White
44568,White
24319,White
47052,Black
16618,White
44509,White
3111,White
7174,White
20408,Black
21792,White
31545,White
43017,White
29845,Black
10488,White
44033,White
22764,White
7819,White
43137,Black
6215,White
24193,White
7331,White
319,White
17538,Asian-Pac-Islander
35756,White
45106,White
34021,White
36239,Black
20971,White
40210,White
23576,White
31034,White
19682,White
32250,White
17982,White
32444,White
20613,White
35575,Black
27446,White
39919,White
31877,White
34870,White
31171,White
27535,Black
21386,White
37429,White
27958,White
37124,White
20770,White
43769,White
48755,White
18034,White
204,White
3908,Black
19929,White
5819,White
5900,White
43744,White
1860,White
7575,White
20255,White
10589,White
35690,Black
13906,White
28168,White
30215,White
5807,Black
29307,Black
47958,White
4874,White
14219,White
16284,White
10451,Black
36725,White
6321,Asian-Pac-Islander
3637,White
38032,White
41426,Black
29541,White
16587,White
30662,White
1671,White
8109,White
15184,White
10617,Black
14293,White
9278,White
29931,White
33085,White
43760,White
36038,White
41005,White
39903,White
39178,White
7063,White
45023,White
26540,White
42922,White
33535,White
8594,White
39967,White
44532,White
28298,White
34707,White
25219,White
30587,White
8230,White
20004,White
492,White
29107,White
14480,White
35276,White
29803,White
23575,White
42636,White
34017,White
33050,White
43304,Black
22543,White
10452,White
7286,White
24287,Black
47060,White
2325,White
18410,White
3831,White
23948,White
26991,Black
43630,Black
27043,Black
25435,White
32496,White
35511,White
12316,White
43959,White
14676,White
4969,White
30966,White
47767,White
27048,White
39192,White
5173,White
32388,White
37366,White
32757,White
1691,White
3984,Black
35776,White
30364,White
44086,White
40152,White
31132,Asian-Pac-Islander
7605,Asian-Pac-Islander
38940,White
26427,White
23337,White
2421,White
8416,White
31175,White
24870,White
22189,Black
42870,White
35604,White
926,White
13842,White
521,White
41757,White
37261,White
31393,White
2207,Black
16046,White
12546,White
14324,White
6946,White
28536,White
31904,White
25299,White
5047,White
18901,White
20680,White
30284,White
9851,White
19295,White
19771,White
42399,Black
27049,White
28695,White
47544,White
20401,Black
20140,White
4703,White
41124,White
29330,Black
33677,White
30400,White
32480,White
47251,White
13320,White
18372,White
27788,White
25311,White
25329,White
48777,Asian-Pac-Islander
8107,White
21120,White
24286,Black
27309,Black
20756,White
37626,White
43476,White
22980,White
23245,White
14827,White
42428,White
28166,White
12104,White
38499,Asian-Pac-Islander
33943,White
18656,White
25514,Black
32977,White
41821,White
3401,White
35830,White
38299,White
21978,White
34416,White
3526,Black
23767,White
17784,White
3156,White
44632,White
47705,White
19102,Other
7564,White
10364,White
16201,White
33320,White
4806,White
18842,White
14776,White
10351,White
11102,White
42793,White
20005,White
7857,White
28681,White
31841,White
3480,White
28708,White
9771,White
44281,Asian-Pac-Islander
6104,White
13392,White
10459,White
41239,White
48444,White
10601,White
26153,White
39246,White
15816,White
215,Black
31755,White
39610,White
20369,White
27834,White
45126,Black
40950,White
43584,White
46362,Black
14991,White
10092,Other
35739,White
13709,White
48349,White
22198,White
46615,White
35172,White
6472,White
14122,White
41278,White
24990,White
14763,White
19833,White
33725,White
2169,Black
42016,White
33903,White
6791,White
32943,White
41366,Black
29229,White
13621,White
4822,Black
35728,Black
2792,White
45300,White
11933,White
45942,White
12096,White
29327,White
22168,Black
40660,White
21571,White
13144,White
48375,White
23462,White
24080,Black
43653,White
10548,White
10803,White
36124,White
46205,White
20301,White
3444,White
33790,White
39514,White
15048,White
6010,White
14460,White
5364,White
47890,White
48793,Black
43529,White
4888,White
11291,White
5323,White
46131,White
16684,White
7391,White
562,White
16813,White
2555,White
20944,White
28367,White
16314,Black
42675,White
36563,White
39232,White
36759,Black
14632,White
6869,White
44360,White
1685,White
48657,White
26493,White
29866,White
21775,White
8081,White
28329,White
39168,White
4404,White
7313,White
28638,White
44395,White
10492,White
30453,White
30890,White
43202,White
14105,Black
44806,White
38686,White
16457,White
4952,White
12518,White
43412,White
5951,White
24463,White
47772,White
44225,White
17409,White
18771,White
16716,White
29160,White
10506,White
36472,Black
10005,White
8321,White
8560,White
14001,White
24071,White
36065,White
652,Asian-Pac-Islander
36724,Asian-Pac-Islander
8730,White
25183,White
2651,White
28101,White
12080,White
13652,White
236,White
29751,White
831,White
28208,White
18418,White
41134,White
47419,White
5252,White
23141,White
19983,White
20228,White
47144,White
38264,White
18209,White
20445,White
4781,White
2678,White
34703,White
36229,White
39579,White
35040,White
46940,White
19875,White
35878,White
34299,White
3982,White
19063,White
46387,White
37235,White
48148,White
21633,White
37392,White
29054,White
19934,Other
22780,White
7875,Black
18668,White
29452,White
29984,White
17814,White
21889,White
19733,White
6976,White
6746,White
32859,White
11737,White
32515,White
27805,White
2731,White
41577,White
34823,White
5954,White
19420,White
16564,Asian-Pac-Islander
14524,White
28694,White
30012,White
42629,White
21752,White
41189,White
8564,White
6824,White
47686,White
30526,White
34410,White
5048,White
22785,Black
16662,White
14655,White
11538,White
22287,White
26097,White
5202,White
26004,White
35002,White
41363,White
18101,White
11642,White
22942,White
10730,White
1961,White
20706,White
24564,White
28713,White
7294,White
18755,White
19551,White
22536,White
6066,Black
18631,White
17156,White
20848,White
20866,White
2469,Black
22332,White
27024,White
626,White
26238,Black
26905,White
26844,White
15078,White
12388,White
16398,White
44523,White
41868,White
42665,White
24685,White
600,White
40079,White
41491,White
29953,White
44517,White
5941,White
10482,White
15715,White
15833,White
3344,White
16250,White
3465,White
4883,White
16055,White
21911,Asian-Pac-Islander
33181,White
9370,White
24312,Other
20625,White
24614,White
22547,White
39360,White
12149,Black
33125,Asian-Pac-Islander
2532,White
43772,White
18090,White
28998,White
96,White
16429,White
35462,White
33874,White
48416,White
2865,White
2483,White
23937,White
32433,White
15381,White
32046,White
15224,White
16334,White
37971,White
45820,White
11329,White
24497,White
18509,Asian-Pac-Islander
45626,White
31689,White
36713,White
16451,White
40430,White
31192,White
5862,White
10752,White
11646,White
46659,White
30818,White
29755,White
41044,White
17631,White
32194,Black
33803,White
1079,White
11872,White
39476,White
30332,Black
32175,White
32813,White
15574,Black
18515,Black
11846,White
2736,White
44817,White
20061,White
33507,White
29028,White
3067,White
38711,Black
20816,Asian-Pac-Islander
10859,White
3955,White
42217,White
44479,White
27035,White
21260,White
30345,White
39569,White
25041,White
29805,White
23354,White
28347,White
7318,White
17067,White
8177,White
18729,White
16751,White
36154,Black
47467,White
32532,White
2832,White
8283,White
35021,White
1866,White
14074,Asian-Pac-Islander
19151,White
40690,White
47124,Black
35042,White
41125,White
9970,White
1913,White
26906,White
42980,White
7337,White
19450,White
7128,White
5845,White
41208,White
36445,Black
31768,White
42622,White
7436,Black
21468,Black
14877,Other
34506,White
30845,White
34385,White
39057,Black
47412,White
47449,White
27836,White
14637,White
29129,White
9525,Asian-Pac-Islander
27747,White
18867,White
25279,White
15845,White
35801,White
19157,White
22414,White
3654,White
5069,White
45059,White
37092,White
39042,White
6608,White
42982,White
25146,White
2538,White
28404,Black
5458,White
46271,White
10450,Black
5946,White
39768,White
25995,White
23212,White
26767,White
7473,Black
42059,White
6686,White
42748,White
44824,White
31909,White
14523,White
18801,White
41715,White
31937,White
24364,White
28522,White
25151,White
23401,White
16637,White
26781,Black
9691,White
16721,White
24445,White
43372,White
16521,White
47848,White
47096,White
15745,White
25586,White
7928,Black
43191,White
12383,White
25856,White
29997,White
32376,Asian-Pac-Islander
37,White
27780,White
29585,White
17693,Black
41301,White
2308,White
48186,White
32446,Black
48355,Black
39710,White
1137,Black
22829,White
4628,White
20579,White
41960,White
2576,White
21259,White
24802,White
47143,White
22009,White
28239,White
44988,White
45525,White
24744,White
4371,White
34850,White
6828,Black
27779,White
8774,White
26138,White
37179,White
31241,White
44134,White
26848,Black
7924,White
36141,White
41297,White
19570,White
28752,White
18336,White
22467,White
4619,White
37651,White
43634,Black
23405,Black
43831,White
2052,Black
32648,White
8741,White
25974,White
17408,White
805,White
48751,Asian-Pac-Islander
19160,White
25442,White
27132,White
47857,White
31079,Asian-Pac-Islander
35094,White
48042,White
17126,White
10394,White
15564,White
5118,Other
19379,White
30538,White
34298,White
19029,Asian-Pac-Islander
15232,White
22272,White
8706,White
38772,White
36093,White
1905,White
43220,White
19912,White
1340,White
48809,Black
24561,White
22231,White
20014,White
31460,White
40130,White
11884,White
24001,White
16249,White
4660,White
39083,White
38394,White
5432,White
24377,White
7411,Black
10656,White
1890,White
38368,White
26387,White
31320,White
27462,White
38450,White
29317,White
33141,White
17610,White
22441,White
3502,White
8058,Black
7804,White
12556,White
16793,White
17697,White
16421,White
21212,White
6044,Black
10971,White
37885,White
33646,White
10243,White
4761,White
33773,White
26895,Black
32936,White
7116,White
46551,White
28334,White
4849,White
44793,White
47018,White
139,Asian-Pac-Islander
330,Black
3702,Black
36299,Black
46026,White
4673,White
34284,White
23541,White
9844,White
2216,White
38327,White
24499,White
6088,White
3129,White
6552,White
17066,White
40530,Black
44211,White
23889,White
40857,White
15062,White
10159,White
30955,White
14320,White
15143,White
29668,White
14096,White
26210,White
25198,White
43474,White
28851,White
37873,White
3547,White
12331,White
565,Amer-Indian-Eskimo
15331,White
41802,White
19826,White
34237,White
26398,White
41518,White
33457,White
32146,White
19404,White
33832,White
25460,Amer-Indian-Eskimo
21074,White
20241,White
37130,White
14513,White
12915,White
2442,White
25077,White
45973,White
21426,Black
42192,White
43932,White
31382,White
7460,White
2188,White
18775,White
9662,White
4296,White
6074,White
16248,White
37339,White
13093,White
48338,White
6515,White
822,White
6597,White
22655,White
24988,Asian-Pac-Islander
29701,White
24157,White
25247,White
31709,White
27292,White
14493,White
36458,White
28966,White
39755,White
37598,Black
47131,White
14625,White
38297,White
20768,White
1804,White
6841,White
10628,White
21466,White
5080,Black
46333,White
42576,White
44857,White
37997,White
26581,White
6162,White
31550,White
45477,White
21048,Asian-Pac-Islander
41944,White
4160,White
22761,White
7907,White
22123,White
5170,White
39324,White
48645,White
14856,White
48207,White
8236,White
18617,Black
15474,White
22472,Black
38290,White
42818,White
22072,White
24237,White
23091,Black
40476,White
45093,White
46406,White
14785,White
17696,Black
27469,White
33112,White
19289,White
27937,Black
31928,White
26314,White
41462,White
25231,Asian-Pac-Islander
12347,White
26784,White
25017,White
31534,White
22085,White
46010,White
39471,White
18808,Asian-Pac-Islander
34967,White
46395,Amer-Indian-Eskimo
19729,White
21912,White
15923,White
1494,Amer-Indian-Eskimo
18788,White
4226,White
26893,White
23676,White
24362,White
14381,White
29214,White
35918,Black
42375,White
15296,White
2170,White
28967,White
5903,Asian-Pac-Islander
11018,White
6947,White
38984,White
31559,White
14307,White
36246,Asian-Pac-Islander
6329,White
44907,Black
42204,Black
40813,White
17007,Black
29989,White
7383,White
14930,White
38256,White
8373,White
19903,White
31580,White
7461,Asian-Pac-Islander
29034,White
4027,White
3567,White
25898,Other
42370,White
21614,White
36419,White
11894,White
6742,White
41251,Black
19193,Black
36076,White
17275,Black
3511,White
22176,White
26187,White
26479,White
39335,White
23347,White
20910,White
39198,White
21701,White
3127,White
45117,White
16939,Black
545,White
38364,White
34738,White
20492,White
39862,White
23753,White
39655,White
30928,White
1948,White
5953,White
35758,White
32372,White
30694,White
47589,White
30768,White
35589,Black
31047,Asian-Pac-Islander
9060,White
44425,Asian-Pac-Islander
38798,White
36866,Asian-Pac-Islander
47128,White
34105,Black
46273,White
42780,White
46294,White
44131,White
33261,White
24168,Black
48162,White
33035,White
2042,White
10133,White
33553,White
8968,White
33661,White
7508,White
34296,White
45638,White
26199,White
22903,White
15326,White
30303,White
21119,White
10414,White
10007,Black
44976,White
32953,White
5985,White
37992,White
7428,Black
11829,White
10887,White
17955,White
33223,Asian-Pac-Islander
33483,White
13589,Asian-Pac-Islander
30878,White
11579,White
46347,White
15725,White
17154,White
22045,White
36695,White
10348,White
24853,White
16187,Black
39948,White
11126,White
26712,White
19292,White
21345,White
33144,Black
9105,White
27628,Black
7227,Black
28428,White
19898,White
35101,White
21536,White
19213,White
327,White
21961,Black
8242,White
5134,White
42477,Asian-Pac-Islander
22618,Amer-Indian-Eskimo
47071,White
38708,White
28262,White
47233,White
39746,White
45158,Black
28323,Black
30994,White
39630,White
45907,White
35459,Black
9261,White
18877,Black
25119,White
28435,White
32766,White
9857,White
2291,White
36407,White
17421,White
15956,White
12378,White
14751,White
10646,White
3699,White
45824,Black
29211,White
10430,White
21986,White
22678,White
33939,White
33440,White
4302,White
531,White
5784,White
27272,White
27392,White
35557,White
37449,White
21316,White
5238,White
22256,White
6623,White
24950,White
46834,White
1780,White
17916,White
29558,White
29313,White
18313,White
41594,White
47654,White
40313,White
46154,White
3348,White
48719,White
8027,White
23993,Black
11962,White
42630,White
19847,White
4418,White
32379,White
37359,White
34037,White
18220,White
5447,White
44476,White
14103,Black
48635,White
1911,White
8652,White
21970,White
35548,White
39132,White
29663,White
30167,White
22229,White
12824,White
26878,Asian-Pac-Islander
19972,White
41665,White
12455,White
13428,White
10698,Black
11753,White
12680,White
48594,White
15030,White
43420,White
33707,White
2526,Asian-Pac-Islander
41775,White
30476,Black
16163,White
37893,White
7209,Black
27759,Black
42408,White
15553,White
34808,White
46631,White
38688,White
26504,Black
45255,White
46736,White
29366,White
8170,White
30115,Amer-Indian-Eskimo
5937,White
6498,White
6988,White
40150,White
15496,White
48811,White
33335,White
12414,White
36919,White
32418,White
19120,White
16372,White
40206,White
37640,Asian-Pac-Islander
3142,White
5044,White
24045,White
42867,White
37302,White
33258,White
13045,White
9078,White
8459,White
38593,White
6878,Other
14042,White
19604,White
15837,White
44041,White
48590,White
24493,White
38844,White
5083,Black
9640,White
17625,White
31323,White
45241,White
34732,Black
23863,White
666,White
23417,White
1608,White
32351,White
15194,White
39455,White
24474,White
24173,White
41448,White
44917,White
574,White
29308,White
24205,White
40668,White
17883,Black
3218,White
1703,White
8531,White
10191,White
41105,White
21781,Asian-Pac-Islander
17099,White
24022,White
33445,Black
28899,White
28026,White
45926,White
8927,White
26993,White
27148,Black
20681,White
1678,White
27545,White
21671,White
10443,White
36978,White
11412,White
36829,White
7450,White
35286,White
38334,White
45509,White
48640,White
43907,White
32259,White
8957,White
30001,Black
31354,White
1633,White
16540,White
18548,Black
48537,White
9900,White
18392,White
13805,White
26648,White
19335,White
46311,White
29775,White
9460,White
19935,White
13495,White
29823,White
11520,Black
19932,White
35148,White
35010,White
26909,Black
29648,White
601,White
12781,White
26806,White
27999,White
36135,Black
46790,Black
25915,White
34458,White
2777,White
30025,White
48025,White
23018,White
11911,White
23189,White
19131,White
45485,White
8732,White
21772,White
33017,White
7847,White
47058,White
30959,White
4420,Black
17038,White
41390,White
10100,White
43266,Black
43296,White
45230,Asian-Pac-Islander
25180,White
22366,White
46301,White
10623,Black
42681,White
45011,Black
45035,White
18319,White
29749,White
18076,White
18375,White
34107,White
18158,White
44928,White
13051,Black
42523,Black
47024,Other
15473,White
24715,White
10870,White
1551,White
26765,White
4327,White
8309,White
12141,White
26724,White
31524,White
26100,White
5057,White
21172,White
18450,Asian-Pac-Islander
38507,Black
43293,Black
2317,White
11805,White
36461,White
27524,White
47436,White
7706,White
18651,White
6845,White
36620,White
12813,White
3093,White
14390,White
43815,White
38288,White
48391,White
29653,White
29721,Asian-Pac-Islander
18347,White
39290,White
8320,White
36892,White
26459,White
10729,White
406,White
47170,White
30703,White
47232,White
