record_id,race
39213,Amer-Indian-Eskimo
39213,Other
39213,Black
8925,White
8925,Asian-Pac-Islander
8925,Amer-Indian-Eskimo
8925,Other
8925,Black
28954,White
28954,Asian-Pac-Islander
28954,Amer-Indian-Eskimo
28954,Other
28954,Black
6020,White
6020,Asian-Pac-Islander
6020,Amer-Indian-Eskimo
6020,Other
6020,Black
7139,White
7139,Asian-Pac-Islander
7139,Amer-Indian-Eskimo
7139,Other
7139,Black
24994,White
24994,Asian-Pac-Islander
24994,Amer-Indian-Eskimo
24994,Other
24994,Black
5768,White
5768,Asian-Pac-Islander
5768,Amer-Indian-Eskimo
5768,Other
5768,Black
34250,White
34250,Asian-Pac-Islander
34250,Amer-Indian-Eskimo
34250,Other
34250,Black
31510,White
31510,Asian-Pac-Islander
31510,Amer-Indian-Eskimo
31510,Other
31510,Black
41042,White
41042,Asian-Pac-Islander
41042,Amer-Indian-Eskimo
41042,Other
41042,Black
20924,White
20924,Asian-Pac-Islander
20924,Amer-Indian-Eskimo
20924,Other
20924,Black
12418,White
12418,Asian-Pac-Islander
12418,Amer-Indian-Eskimo
12418,Other
12418,Black
17149,White
17149,Asian-Pac-Islander
17149,Amer-Indian-Eskimo
17149,Other
17149,Black
18120,White
18120,Asian-Pac-Islander
18120,Amer-Indian-Eskimo
18120,Other
18120,Black
44901,White
44901,Asian-Pac-Islander
44901,Amer-Indian-Eskimo
44901,Other
44901,Black
2548,White
2548,Asian-Pac-Islander
2548,Amer-Indian-Eskimo
2548,Other
2548,Black
2133,White
2133,Asian-Pac-Islander
2133,Amer-Indian-Eskimo
2133,Other
2133,Black
40687,White
40687,Asian-Pac-Islander
40687,Amer-Indian-Eskimo
40687,Other
40687,Black
8653,White
8653,Asian-Pac-Islander
8653,Amer-Indian-Eskimo
8653,Other
8653,Black
31474,White
31474,Asian-Pac-Islander
31474,Amer-Indian-Eskimo
31474,Other
31474,Black
6897,White
6897,Asian-Pac-Islander
6897,Amer-Indian-Eskimo
6897,Other
6897,Black
12540,White
12540,Asian-Pac-Islander
12540,Amer-Indian-Eskimo
12540,Other
12540,Black
17173,White
17173,Asian-Pac-Islander
17173,Amer-Indian-Eskimo
17173,Other
17173,Black
31482,White
31482,Asian-Pac-Islander
31482,Amer-Indian-Eskimo
31482,Other
31482,Black
48017,White
48017,Asian-Pac-Islander
48017,Amer-Indian-Eskimo
48017,Other
48017,Black
20176,White
20176,Asian-Pac-Islander
20176,Amer-Indian-Eskimo
20176,Other
20176,Black
13038,White
13038,Asian-Pac-Islander
13038,Amer-Indian-Eskimo
13038,Other
13038,Black
5756,White
5756,Asian-Pac-Islander
5756,Amer-Indian-Eskimo
5756,Other
5756,Black
34058,White
34058,Asian-Pac-Islander
34058,Amer-Indian-Eskimo
34058,Other
34058,Black
500,White
500,Asian-Pac-Islander
500,Amer-Indian-Eskimo
500,Other
500,Black
10287,White
10287,Asian-Pac-Islander
10287,Amer-Indian-Eskimo
10287,Other
10287,Black
34222,White
34222,Asian-Pac-Islander
34222,Amer-Indian-Eskimo
34222,Other
34222,Black
36993,White
36993,Asian-Pac-Islander
36993,Amer-Indian-Eskimo
36993,Other
36993,Black
16497,White
16497,Asian-Pac-Islander
16497,Amer-Indian-Eskimo
16497,Other
16497,Black
35213,White
35213,Asian-Pac-Islander
35213,Amer-Indian-Eskimo
35213,Other
35213,Black
11332,White
11332,Asian-Pac-Islander
11332,Amer-Indian-Eskimo
11332,Other
11332,Black
28569,White
28569,Asian-Pac-Islander
28569,Amer-Indian-Eskimo
28569,Other
28569,Black
12676,White
12676,Asian-Pac-Islander
12676,Amer-Indian-Eskimo
12676,Other
12676,Black
20733,White
20733,Asian-Pac-Islander
20733,Amer-Indian-Eskimo
20733,Other
20733,Black
26328,White
26328,Asian-Pac-Islander
26328,Amer-Indian-Eskimo
26328,Other
26328,Black
20891,White
20891,Asian-Pac-Islander
20891,Amer-Indian-Eskimo
20891,Other
20891,Black
43357,White
43357,Asian-Pac-Islander
43357,Amer-Indian-Eskimo
43357,Other
43357,Black
26283,White
26283,Asian-Pac-Islander
26283,Amer-Indian-Eskimo
26283,Other
26283,Black
6491,White
6491,Asian-Pac-Islander
6491,Amer-Indian-Eskimo
6491,Other
6491,Black
36022,White
36022,Asian-Pac-Islander
36022,Amer-Indian-Eskimo
36022,Other
36022,Black
27372,White
27372,Asian-Pac-Islander
27372,Amer-Indian-Eskimo
27372,Other
27372,Black
48649,White
48649,Asian-Pac-Islander
48649,Amer-Indian-Eskimo
48649,Other
48649,Black
18884,White
18884,Asian-Pac-Islander
18884,Amer-Indian-Eskimo
18884,Other
18884,Black
10350,White
10350,Asian-Pac-Islander
10350,Amer-Indian-Eskimo
10350,Other
10350,Black
33038,White
33038,Asian-Pac-Islander
33038,Amer-Indian-Eskimo
33038,Other
33038,Black
34272,White
34272,Asian-Pac-Islander
34272,Amer-Indian-Eskimo
34272,Other
34272,Black
2150,White
2150,Asian-Pac-Islander
2150,Amer-Indian-Eskimo
2150,Other
2150,Black
42953,White
42953,Asian-Pac-Islander
42953,Amer-Indian-Eskimo
42953,Other
42953,Black
9247,White
9247,Asian-Pac-Islander
9247,Amer-Indian-Eskimo
9247,Other
9247,Black
9924,White
9924,Asian-Pac-Islander
9924,Amer-Indian-Eskimo
9924,Other
9924,Black
14647,White
14647,Asian-Pac-Islander
14647,Amer-Indian-Eskimo
14647,Other
14647,Black
26823,White
26823,Asian-Pac-Islander
26823,Amer-Indian-Eskimo
26823,Other
26823,Black
40209,White
40209,Asian-Pac-Islander
40209,Amer-Indian-Eskimo
40209,Other
40209,Black
43264,White
43264,Asian-Pac-Islander
43264,Amer-Indian-Eskimo
43264,Other
43264,Black
33026,White
33026,Asian-Pac-Islander
33026,Amer-Indian-Eskimo
33026,Other
33026,Black
23167,White
23167,Asian-Pac-Islander
23167,Amer-Indian-Eskimo
23167,Other
23167,Black
35908,White
35908,Asian-Pac-Islander
35908,Amer-Indian-Eskimo
35908,Other
35908,Black
15801,White
15801,Asian-Pac-Islander
15801,Amer-Indian-Eskimo
15801,Other
15801,Black
11639,White
11639,Asian-Pac-Islander
11639,Amer-Indian-Eskimo
11639,Other
11639,Black
1336,White
1336,Asian-Pac-Islander
1336,Amer-Indian-Eskimo
1336,Other
1336,Black
46647,White
46647,Asian-Pac-Islander
46647,Amer-Indian-Eskimo
46647,Other
46647,Black
22957,White
22957,Asian-Pac-Islander
22957,Amer-Indian-Eskimo
22957,Other
22957,Black
18234,White
18234,Asian-Pac-Islander
18234,Amer-Indian-Eskimo
18234,Other
18234,Black
3225,White
3225,Asian-Pac-Islander
3225,Amer-Indian-Eskimo
3225,Other
3225,Black
15638,White
15638,Asian-Pac-Islander
15638,Amer-Indian-Eskimo
15638,Other
15638,Black
13278,White
13278,Asian-Pac-Islander
13278,Amer-Indian-Eskimo
13278,Other
13278,Black
26208,White
26208,Asian-Pac-Islander
26208,Amer-Indian-Eskimo
26208,Other
26208,Black
46688,White
46688,Asian-Pac-Islander
46688,Amer-Indian-Eskimo
46688,Other
46688,Black
507,White
507,Asian-Pac-Islander
507,Amer-Indian-Eskimo
507,Other
507,Black
17823,White
17823,Asian-Pac-Islander
17823,Amer-Indian-Eskimo
17823,Other
17823,Black
32135,White
32135,Asian-Pac-Islander
32135,Amer-Indian-Eskimo
32135,Other
32135,Black
44147,White
44147,Asian-Pac-Islander
44147,Amer-Indian-Eskimo
44147,Other
44147,Black
36332,White
36332,Asian-Pac-Islander
36332,Amer-Indian-Eskimo
36332,Other
36332,Black
34568,White
34568,Asian-Pac-Islander
34568,Amer-Indian-Eskimo
34568,Other
34568,Black
35806,White
35806,Asian-Pac-Islander
35806,Amer-Indian-Eskimo
35806,Other
35806,Black
41999,White
41999,Asian-Pac-Islander
41999,Amer-Indian-Eskimo
41999,Other
41999,Black
24228,White
24228,Asian-Pac-Islander
24228,Amer-Indian-Eskimo
24228,Other
24228,Black
23770,White
23770,Asian-Pac-Islander
23770,Amer-Indian-Eskimo
23770,Other
23770,Black
15460,White
15460,Asian-Pac-Islander
15460,Amer-Indian-Eskimo
15460,Other
15460,Black
19423,White
19423,Asian-Pac-Islander
19423,Amer-Indian-Eskimo
19423,Other
19423,Black
25035,White
25035,Asian-Pac-Islander
25035,Amer-Indian-Eskimo
25035,Other
25035,Black
9992,White
9992,Asian-Pac-Islander
9992,Amer-Indian-Eskimo
9992,Other
9992,Black
8746,White
8746,Asian-Pac-Islander
8746,Amer-Indian-Eskimo
8746,Other
8746,Black
38592,White
38592,Asian-Pac-Islander
38592,Amer-Indian-Eskimo
38592,Other
38592,Black
37064,White
37064,Asian-Pac-Islander
37064,Amer-Indian-Eskimo
37064,Other
37064,Black
11303,White
11303,Asian-Pac-Islander
11303,Amer-Indian-Eskimo
11303,Other
11303,Black
18914,White
18914,Asian-Pac-Islander
18914,Amer-Indian-Eskimo
18914,Other
18914,Black
38753,White
38753,Asian-Pac-Islander
38753,Amer-Indian-Eskimo
38753,Other
38753,Black
47291,White
47291,Asian-Pac-Islander
47291,Amer-Indian-Eskimo
47291,Other
47291,Black
42278,White
42278,Asian-Pac-Islander
42278,Amer-Indian-Eskimo
42278,Other
42278,Black
29289,White
29289,Asian-Pac-Islander
29289,Amer-Indian-Eskimo
29289,Other
29289,Black
26204,White
26204,Asian-Pac-Islander
26204,Amer-Indian-Eskimo
26204,Other
26204,Black
29168,White
29168,Asian-Pac-Islander
29168,Amer-Indian-Eskimo
29168,Other
29168,Black
14866,White
14866,Asian-Pac-Islander
14866,Amer-Indian-Eskimo
14866,Other
14866,Black
8385,White
8385,Asian-Pac-Islander
8385,Amer-Indian-Eskimo
8385,Other
8385,Black
4029,White
4029,Asian-Pac-Islander
4029,Amer-Indian-Eskimo
4029,Other
4029,Black
42307,White
42307,Asian-Pac-Islander
42307,Amer-Indian-Eskimo
42307,Other
42307,Black
32002,White
32002,Asian-Pac-Islander
32002,Amer-Indian-Eskimo
32002,Other
32002,Black
11794,White
11794,Asian-Pac-Islander
11794,Amer-Indian-Eskimo
11794,Other
11794,Black
20501,White
20501,Asian-Pac-Islander
20501,Amer-Indian-Eskimo
20501,Other
20501,Black
9675,White
9675,Asian-Pac-Islander
9675,Amer-Indian-Eskimo
9675,Other
9675,Black
23296,White
23296,Asian-Pac-Islander
23296,Amer-Indian-Eskimo
23296,Other
23296,Black
30039,White
30039,Asian-Pac-Islander
30039,Amer-Indian-Eskimo
30039,Other
30039,Black
6503,White
6503,Asian-Pac-Islander
6503,Amer-Indian-Eskimo
6503,Other
6503,Black
4712,White
4712,Asian-Pac-Islander
4712,Amer-Indian-Eskimo
4712,Other
4712,Black
8376,White
8376,Asian-Pac-Islander
8376,Amer-Indian-Eskimo
8376,Other
8376,Black
4891,White
4891,Asian-Pac-Islander
4891,Amer-Indian-Eskimo
4891,Other
4891,Black
39185,White
39185,Asian-Pac-Islander
39185,Amer-Indian-Eskimo
39185,Other
39185,Black
1580,White
1580,Asian-Pac-Islander
1580,Amer-Indian-Eskimo
1580,Other
1580,Black
10797,White
10797,Asian-Pac-Islander
10797,Amer-Indian-Eskimo
10797,Other
10797,Black
24670,White
24670,Asian-Pac-Islander
24670,Amer-Indian-Eskimo
24670,Other
24670,Black
39795,White
39795,Asian-Pac-Islander
39795,Amer-Indian-Eskimo
39795,Other
39795,Black
16928,White
16928,Asian-Pac-Islander
16928,Amer-Indian-Eskimo
16928,Other
16928,Black
29670,White
29670,Asian-Pac-Islander
29670,Amer-Indian-Eskimo
29670,Other
29670,Black
3217,White
3217,Asian-Pac-Islander
3217,Amer-Indian-Eskimo
3217,Other
3217,Black
19152,White
19152,Asian-Pac-Islander
19152,Amer-Indian-Eskimo
19152,Other
19152,Black
9550,White
9550,Asian-Pac-Islander
9550,Amer-Indian-Eskimo
9550,Other
9550,Black
35832,White
35832,Asian-Pac-Islander
35832,Amer-Indian-Eskimo
35832,Other
35832,Black
29471,White
29471,Asian-Pac-Islander
29471,Amer-Indian-Eskimo
29471,Other
29471,Black
11662,White
11662,Asian-Pac-Islander
11662,Amer-Indian-Eskimo
11662,Other
11662,Black
28944,White
28944,Asian-Pac-Islander
28944,Amer-Indian-Eskimo
28944,Other
28944,Black
42294,White
42294,Asian-Pac-Islander
42294,Amer-Indian-Eskimo
42294,Other
42294,Black
22524,White
22524,Asian-Pac-Islander
22524,Amer-Indian-Eskimo
22524,Other
22524,Black
20717,White
20717,Asian-Pac-Islander
20717,Amer-Indian-Eskimo
20717,Other
20717,Black
21813,White
21813,Asian-Pac-Islander
21813,Amer-Indian-Eskimo
21813,Other
21813,Black
6332,White
6332,Asian-Pac-Islander
6332,Amer-Indian-Eskimo
6332,Other
6332,Black
33745,White
33745,Asian-Pac-Islander
33745,Amer-Indian-Eskimo
33745,Other
33745,Black
19308,White
19308,Asian-Pac-Islander
19308,Amer-Indian-Eskimo
19308,Other
19308,Black
11162,White
11162,Asian-Pac-Islander
11162,Amer-Indian-Eskimo
11162,Other
11162,Black
36136,White
36136,Asian-Pac-Islander
36136,Amer-Indian-Eskimo
36136,Other
36136,Black
39911,White
39911,Asian-Pac-Islander
39911,Amer-Indian-Eskimo
39911,Other
39911,Black
2703,White
2703,Asian-Pac-Islander
2703,Amer-Indian-Eskimo
2703,Other
2703,Black
5664,White
5664,Asian-Pac-Islander
5664,Amer-Indian-Eskimo
5664,Other
5664,Black
29273,White
29273,Asian-Pac-Islander
29273,Amer-Indian-Eskimo
29273,Other
29273,Black
34590,White
34590,Asian-Pac-Islander
34590,Amer-Indian-Eskimo
34590,Other
34590,Black
7955,White
7955,Asian-Pac-Islander
7955,Amer-Indian-Eskimo
7955,Other
7955,Black
36282,White
36282,Asian-Pac-Islander
36282,Amer-Indian-Eskimo
36282,Other
36282,Black
11078,White
11078,Asian-Pac-Islander
11078,Amer-Indian-Eskimo
11078,Other
11078,Black
13945,White
13945,Asian-Pac-Islander
13945,Amer-Indian-Eskimo
13945,Other
13945,Black
15599,White
15599,Asian-Pac-Islander
15599,Amer-Indian-Eskimo
15599,Other
15599,Black
1083,White
1083,Asian-Pac-Islander
1083,Amer-Indian-Eskimo
1083,Other
1083,Black
3667,White
3667,Asian-Pac-Islander
3667,Amer-Indian-Eskimo
3667,Other
3667,Black
21009,White
21009,Asian-Pac-Islander
21009,Amer-Indian-Eskimo
21009,Other
21009,Black
47473,White
47473,Asian-Pac-Islander
47473,Amer-Indian-Eskimo
47473,Other
47473,Black
42020,White
42020,Asian-Pac-Islander
42020,Amer-Indian-Eskimo
42020,Other
42020,Black
29591,White
29591,Asian-Pac-Islander
29591,Amer-Indian-Eskimo
29591,Other
29591,Black
45916,White
45916,Asian-Pac-Islander
45916,Amer-Indian-Eskimo
45916,Other
45916,Black
41946,White
41946,Asian-Pac-Islander
41946,Amer-Indian-Eskimo
41946,Other
41946,Black
14936,White
14936,Asian-Pac-Islander
14936,Amer-Indian-Eskimo
14936,Other
14936,Black
36874,White
36874,Asian-Pac-Islander
36874,Amer-Indian-Eskimo
36874,Other
36874,Black
31296,White
31296,Asian-Pac-Islander
31296,Amer-Indian-Eskimo
31296,Other
31296,Black
18673,White
18673,Asian-Pac-Islander
18673,Amer-Indian-Eskimo
18673,Other
18673,Black
35696,White
35696,Asian-Pac-Islander
35696,Amer-Indian-Eskimo
35696,Other
35696,Black
3151,White
3151,Asian-Pac-Islander
3151,Amer-Indian-Eskimo
3151,Other
3151,Black
39971,White
39971,Asian-Pac-Islander
39971,Amer-Indian-Eskimo
39971,Other
39971,Black
5082,White
5082,Asian-Pac-Islander
5082,Amer-Indian-Eskimo
5082,Other
5082,Black
31514,White
31514,Asian-Pac-Islander
31514,Amer-Indian-Eskimo
31514,Other
31514,Black
5163,White
5163,Asian-Pac-Islander
5163,Amer-Indian-Eskimo
5163,Other
5163,Black
7,White
7,Asian-Pac-Islander
7,Amer-Indian-Eskimo
7,Other
7,Black
31161,White
31161,Asian-Pac-Islander
31161,Amer-Indian-Eskimo
31161,Other
31161,Black
32837,White
32837,Asian-Pac-Islander
32837,Amer-Indian-Eskimo
32837,Other
32837,Black
20980,White
20980,Asian-Pac-Islander
20980,Amer-Indian-Eskimo
20980,Other
20980,Black
33109,White
33109,Asian-Pac-Islander
33109,Amer-Indian-Eskimo
33109,Other
33109,Black
4837,White
4837,Asian-Pac-Islander
4837,Amer-Indian-Eskimo
4837,Other
4837,Black
42035,White
42035,Asian-Pac-Islander
42035,Amer-Indian-Eskimo
42035,Other
42035,Black
31958,White
31958,Asian-Pac-Islander
31958,Amer-Indian-Eskimo
31958,Other
31958,Black
19477,White
19477,Asian-Pac-Islander
19477,Amer-Indian-Eskimo
19477,Other
19477,Black
3429,White
3429,Asian-Pac-Islander
3429,Amer-Indian-Eskimo
3429,Other
3429,Black
8286,White
8286,Asian-Pac-Islander
8286,Amer-Indian-Eskimo
8286,Other
8286,Black
7805,White
7805,Asian-Pac-Islander
7805,Amer-Indian-Eskimo
7805,Other
7805,Black
25348,White
25348,Asian-Pac-Islander
25348,Amer-Indian-Eskimo
25348,Other
25348,Black
1384,White
1384,Asian-Pac-Islander
1384,Amer-Indian-Eskimo
1384,Other
1384,Black
651,White
651,Asian-Pac-Islander
651,Amer-Indian-Eskimo
651,Other
651,Black
20403,White
20403,Asian-Pac-Islander
20403,Amer-Indian-Eskimo
20403,Other
20403,Black
2201,White
2201,Asian-Pac-Islander
2201,Amer-Indian-Eskimo
2201,Other
2201,Black
24172,White
24172,Asian-Pac-Islander
24172,Amer-Indian-Eskimo
24172,Other
24172,Black
13863,White
13863,Asian-Pac-Islander
13863,Amer-Indian-Eskimo
13863,Other
13863,Black
43711,White
43711,Asian-Pac-Islander
43711,Amer-Indian-Eskimo
43711,Other
43711,Black
2352,White
2352,Asian-Pac-Islander
2352,Amer-Indian-Eskimo
2352,Other
2352,Black
6446,White
6446,Asian-Pac-Islander
6446,Amer-Indian-Eskimo
6446,Other
6446,Black
40480,White
40480,Asian-Pac-Islander
40480,Amer-Indian-Eskimo
40480,Other
40480,Black
44145,White
44145,Asian-Pac-Islander
44145,Amer-Indian-Eskimo
44145,Other
44145,Black
40291,White
40291,Asian-Pac-Islander
40291,Amer-Indian-Eskimo
40291,Other
40291,Black
15468,White
15468,Asian-Pac-Islander
15468,Amer-Indian-Eskimo
15468,Other
15468,Black
4186,White
4186,Asian-Pac-Islander
4186,Amer-Indian-Eskimo
4186,Other
4186,Black
16723,White
16723,Asian-Pac-Islander
16723,Amer-Indian-Eskimo
16723,Other
16723,Black
9654,White
9654,Asian-Pac-Islander
9654,Amer-Indian-Eskimo
9654,Other
9654,Black
21324,White
21324,Asian-Pac-Islander
21324,Amer-Indian-Eskimo
21324,Other
21324,Black
31518,White
31518,Asian-Pac-Islander
31518,Amer-Indian-Eskimo
31518,Other
31518,Black
21440,White
21440,Asian-Pac-Islander
21440,Amer-Indian-Eskimo
21440,Other
21440,Black
38448,White
38448,Asian-Pac-Islander
38448,Amer-Indian-Eskimo
38448,Other
38448,Black
12861,White
12861,Asian-Pac-Islander
12861,Amer-Indian-Eskimo
12861,Other
12861,Black
42176,White
42176,Asian-Pac-Islander
42176,Amer-Indian-Eskimo
42176,Other
42176,Black
19368,White
19368,Asian-Pac-Islander
19368,Amer-Indian-Eskimo
19368,Other
19368,Black
18433,White
18433,Asian-Pac-Islander
18433,Amer-Indian-Eskimo
18433,Other
18433,Black
29197,White
29197,Asian-Pac-Islander
29197,Amer-Indian-Eskimo
29197,Other
29197,Black
45333,White
45333,Asian-Pac-Islander
45333,Amer-Indian-Eskimo
45333,Other
45333,Black
3951,White
3951,Asian-Pac-Islander
3951,Amer-Indian-Eskimo
3951,Other
3951,Black
13894,White
13894,Asian-Pac-Islander
13894,Amer-Indian-Eskimo
13894,Other
13894,Black
5982,White
5982,Asian-Pac-Islander
5982,Amer-Indian-Eskimo
5982,Other
5982,Black
40532,White
40532,Asian-Pac-Islander
40532,Amer-Indian-Eskimo
40532,Other
40532,Black
23899,White
23899,Asian-Pac-Islander
23899,Amer-Indian-Eskimo
23899,Other
23899,Black
18636,White
18636,Asian-Pac-Islander
18636,Amer-Indian-Eskimo
18636,Other
18636,Black
12353,White
12353,Asian-Pac-Islander
12353,Amer-Indian-Eskimo
12353,Other
12353,Black
35220,White
35220,Asian-Pac-Islander
35220,Amer-Indian-Eskimo
35220,Other
35220,Black
5655,White
5655,Asian-Pac-Islander
5655,Amer-Indian-Eskimo
5655,Other
5655,Black
46980,White
46980,Asian-Pac-Islander
46980,Amer-Indian-Eskimo
46980,Other
46980,Black
4466,White
4466,Asian-Pac-Islander
4466,Amer-Indian-Eskimo
4466,Other
4466,Black
2668,White
2668,Asian-Pac-Islander
2668,Amer-Indian-Eskimo
2668,Other
2668,Black
18505,White
18505,Asian-Pac-Islander
18505,Amer-Indian-Eskimo
18505,Other
18505,Black
37268,White
37268,Asian-Pac-Islander
37268,Amer-Indian-Eskimo
37268,Other
37268,Black
41377,White
41377,Asian-Pac-Islander
41377,Amer-Indian-Eskimo
41377,Other
41377,Black
32732,White
32732,Asian-Pac-Islander
32732,Amer-Indian-Eskimo
32732,Other
32732,Black
30286,White
30286,Asian-Pac-Islander
30286,Amer-Indian-Eskimo
30286,Other
30286,Black
34152,White
34152,Asian-Pac-Islander
34152,Amer-Indian-Eskimo
34152,Other
34152,Black
17239,White
17239,Asian-Pac-Islander
17239,Amer-Indian-Eskimo
17239,Other
17239,Black
39166,White
39166,Asian-Pac-Islander
39166,Amer-Indian-Eskimo
39166,Other
39166,Black
43504,White
43504,Asian-Pac-Islander
43504,Amer-Indian-Eskimo
43504,Other
43504,Black
14714,White
14714,Asian-Pac-Islander
14714,Amer-Indian-Eskimo
14714,Other
14714,Black
15443,White
15443,Asian-Pac-Islander
15443,Amer-Indian-Eskimo
15443,Other
15443,Black
17184,White
17184,Asian-Pac-Islander
17184,Amer-Indian-Eskimo
17184,Other
17184,Black
18829,White
18829,Asian-Pac-Islander
18829,Amer-Indian-Eskimo
18829,Other
18829,Black
17044,White
17044,Asian-Pac-Islander
17044,Amer-Indian-Eskimo
17044,Other
17044,Black
21019,White
21019,Asian-Pac-Islander
21019,Amer-Indian-Eskimo
21019,Other
21019,Black
43786,White
43786,Asian-Pac-Islander
43786,Amer-Indian-Eskimo
43786,Other
43786,Black
33300,White
33300,Asian-Pac-Islander
33300,Amer-Indian-Eskimo
33300,Other
33300,Black
27711,White
27711,Asian-Pac-Islander
27711,Amer-Indian-Eskimo
27711,Other
27711,Black
14165,White
14165,Asian-Pac-Islander
14165,Amer-Indian-Eskimo
14165,Other
14165,Black
46535,White
46535,Asian-Pac-Islander
46535,Amer-Indian-Eskimo
46535,Other
46535,Black
44192,White
44192,Asian-Pac-Islander
44192,Amer-Indian-Eskimo
44192,Other
44192,Black
4005,White
4005,Asian-Pac-Islander
4005,Amer-Indian-Eskimo
4005,Other
4005,Black
7632,White
7632,Asian-Pac-Islander
7632,Amer-Indian-Eskimo
7632,Other
7632,Black
22916,White
22916,Asian-Pac-Islander
22916,Amer-Indian-Eskimo
22916,Other
22916,Black
6043,White
6043,Asian-Pac-Islander
6043,Amer-Indian-Eskimo
6043,Other
6043,Black
43698,White
43698,Asian-Pac-Islander
43698,Amer-Indian-Eskimo
43698,Other
43698,Black
45947,White
45947,Asian-Pac-Islander
45947,Amer-Indian-Eskimo
45947,Other
45947,Black
26016,White
26016,Asian-Pac-Islander
26016,Amer-Indian-Eskimo
26016,Other
26016,Black
15747,White
15747,Asian-Pac-Islander
15747,Amer-Indian-Eskimo
15747,Other
15747,Black
22900,White
22900,Asian-Pac-Islander
22900,Amer-Indian-Eskimo
22900,Other
22900,Black
31907,White
31907,Asian-Pac-Islander
31907,Amer-Indian-Eskimo
31907,Other
31907,Black
17381,White
17381,Asian-Pac-Islander
17381,Amer-Indian-Eskimo
17381,Other
17381,Black
40921,White
40921,Asian-Pac-Islander
40921,Amer-Indian-Eskimo
40921,Other
40921,Black
1765,White
1765,Asian-Pac-Islander
1765,Amer-Indian-Eskimo
1765,Other
1765,Black
29800,White
29800,Asian-Pac-Islander
29800,Amer-Indian-Eskimo
29800,Other
29800,Black
1822,White
1822,Asian-Pac-Islander
1822,Amer-Indian-Eskimo
1822,Other
1822,Black
15109,White
15109,Asian-Pac-Islander
15109,Amer-Indian-Eskimo
15109,Other
15109,Black
17544,White
17544,Asian-Pac-Islander
17544,Amer-Indian-Eskimo
17544,Other
17544,Black
625,White
625,Asian-Pac-Islander
625,Amer-Indian-Eskimo
625,Other
625,Black
37275,White
37275,Asian-Pac-Islander
37275,Amer-Indian-Eskimo
37275,Other
37275,Black
35023,White
35023,Asian-Pac-Islander
35023,Amer-Indian-Eskimo
35023,Other
35023,Black
20832,White
20832,Asian-Pac-Islander
20832,Amer-Indian-Eskimo
20832,Other
20832,Black
48741,White
48741,Asian-Pac-Islander
48741,Amer-Indian-Eskimo
48741,Other
48741,Black
37239,White
37239,Asian-Pac-Islander
37239,Amer-Indian-Eskimo
37239,Other
37239,Black
3557,White
3557,Asian-Pac-Islander
3557,Amer-Indian-Eskimo
3557,Other
3557,Black
16064,White
16064,Asian-Pac-Islander
16064,Amer-Indian-Eskimo
16064,Other
16064,Black
44600,White
44600,Asian-Pac-Islander
44600,Amer-Indian-Eskimo
44600,Other
44600,Black
161,White
161,Asian-Pac-Islander
161,Amer-Indian-Eskimo
161,Other
161,Black
16241,White
16241,Asian-Pac-Islander
16241,Amer-Indian-Eskimo
16241,Other
16241,Black
17220,White
17220,Asian-Pac-Islander
17220,Amer-Indian-Eskimo
17220,Other
17220,Black
29854,White
29854,Asian-Pac-Islander
29854,Amer-Indian-Eskimo
29854,Other
29854,Black
47508,White
47508,Asian-Pac-Islander
47508,Amer-Indian-Eskimo
47508,Other
47508,Black
4063,White
4063,Asian-Pac-Islander
4063,Amer-Indian-Eskimo
4063,Other
4063,Black
2980,White
2980,Asian-Pac-Islander
2980,Amer-Indian-Eskimo
2980,Other
2980,Black
10386,White
10386,Asian-Pac-Islander
10386,Amer-Indian-Eskimo
10386,Other
10386,Black
121,White
121,Asian-Pac-Islander
121,Amer-Indian-Eskimo
121,Other
121,Black
30446,White
30446,Asian-Pac-Islander
30446,Amer-Indian-Eskimo
30446,Other
30446,Black
37883,White
37883,Asian-Pac-Islander
37883,Amer-Indian-Eskimo
37883,Other
37883,Black
30544,White
30544,Asian-Pac-Islander
30544,Amer-Indian-Eskimo
30544,Other
30544,Black
37489,White
37489,Asian-Pac-Islander
37489,Amer-Indian-Eskimo
37489,Other
37489,Black
46976,White
46976,Asian-Pac-Islander
46976,Amer-Indian-Eskimo
46976,Other
46976,Black
40042,White
40042,Asian-Pac-Islander
40042,Amer-Indian-Eskimo
40042,Other
40042,Black
5288,White
5288,Asian-Pac-Islander
5288,Amer-Indian-Eskimo
5288,Other
5288,Black
40852,White
40852,Asian-Pac-Islander
40852,Amer-Indian-Eskimo
40852,Other
40852,Black
23741,White
23741,Asian-Pac-Islander
23741,Amer-Indian-Eskimo
23741,Other
23741,Black
39961,White
39961,Asian-Pac-Islander
39961,Amer-Indian-Eskimo
39961,Other
39961,Black
11416,White
11416,Asian-Pac-Islander
11416,Amer-Indian-Eskimo
11416,Other
11416,Black
38803,White
38803,Asian-Pac-Islander
38803,Amer-Indian-Eskimo
38803,Other
38803,Black
41441,White
41441,Asian-Pac-Islander
41441,Amer-Indian-Eskimo
41441,Other
41441,Black
15284,White
15284,Asian-Pac-Islander
15284,Amer-Indian-Eskimo
15284,Other
15284,Black
12756,White
12756,Asian-Pac-Islander
12756,Amer-Indian-Eskimo
12756,Other
12756,Black
32138,White
32138,Asian-Pac-Islander
32138,Amer-Indian-Eskimo
32138,Other
32138,Black
14661,White
14661,Asian-Pac-Islander
