record_id,fnlwgt
21540,300000
11725,300000
16000,300000
8946,751946
39801,751946
31557,751946
27091,751946
36275,751946
29037,75000
30585,751946
241,300000
14944,300000
47237,751946
5240,751946
19624,75000
37606,751946
25152,31746
11301,31746
168,31746
13680,31746
26076,300000
23639,995200
11862,751946
34594,300000
29270,751946
48464,751946
48748,751946
30809,751946
27663,300000
30459,751946
18500,300000
33312,751946
31989,75000
18393,300000
1093,751946
3394,751946
34245,751946
27460,751946
48439,300000
18047,751946
44280,300000
37715,751946
37864,751946
34122,300000
5128,751946
46330,31746
23307,75000
11781,300000
46879,751946
32101,751946
35749,751946
28412,751946
21784,751946
38682,300000
7729,300000
501,751946
32059,751946
47477,300000
26370,300000
22935,751946
37256,751946
33480,751946
9736,995200
48268,300000
21107,751946
25339,751946
37855,751946
42138,751946
22917,300000
40509,75000
37433,300000
11844,300000
27899,751946
1666,751946
19397,751946
29311,300000
839,751946
23736,751946
45627,751946
38295,751946
31956,751946
4238,751946
28958,300000
29328,300000
8704,751946
43753,300000
2728,751946
10901,300000
3627,751946
47346,300000
45292,300000
45368,751946
45434,751946
7124,300000
19206,300000
8626,751946
31636,75000
10152,751946
40959,751946
14300,75000
37070,300000
31405,751946
39,751946
1467,751946
48419,300000
26761,751946
48020,31746
48703,751946
8857,300000
47670,751946
14963,751946
39555,300000
36819,300000
14130,300000
40603,31746
1908,75000
35434,300000
5412,751946
26102,751946
13204,300000
29795,75000
30861,751946
39675,751946
23318,300000
20795,751946
36018,300000
12935,751946
17842,751946
34761,751946
47965,751946
33118,751946
39596,75000
38386,300000
36870,75000
18114,751946
18116,300000
4700,751946
18607,751946
34029,300000
35424,751946
11574,751946
25807,751946
8717,751946
30720,31746
8542,751946
1056,751946
12990,751946
42433,751946
30350,300000
39859,751946
35480,751946
2078,300000
23230,300000
14740,751946
43096,751946
6386,751946
39585,300000
34799,751946
14369,300000
28131,751946
7265,751946
41647,751946
37915,751946
26730,751946
34589,300000
44837,751946
30931,751946
16304,751946
48726,751946
48264,751946
11893,31746
16561,751946
5498,300000
37267,751946
16612,300000
24736,751946
14301,300000
23524,75000
16664,751946
1253,751946
32570,300000
44775,300000
17964,31746
29966,300000
24131,300000
24200,995200
12181,751946
32109,75000
48758,300000
45263,751946
12259,300000
15928,751946
8061,751946
35331,751946
34067,751946
25982,300000
38934,300000
37240,300000
39923,751946
37848,751946
37605,751946
24491,751946
10289,751946
44714,300000
47335,751946
15288,751946
14558,751946
47619,300000
12391,751946
5763,751946
7796,300000
36875,751946
43363,751946
26227,300000
24993,751946
23867,751946
32940,751946
8295,751946
8188,751946
23097,300000
20628,751946
16919,300000
23668,751946
11931,300000
12810,751946
14394,751946
19525,751946
18091,300000
1186,31746
5065,300000
2933,300000
37846,300000
23582,751946
44769,300000
11139,300000
16906,300000
32792,751946
32282,751946
469,751946
3771,300000
34662,751946
3440,300000
12365,751946
4777,751946
25071,751946
25388,751946
46422,300000
28079,300000
22080,751946
48047,300000
22921,300000
42325,300000
20422,300000
42910,751946
45919,300000
21004,300000
41843,300000
18221,751946
22438,751946
5658,751946
40391,751946
48782,300000
2475,300000
1109,751946
47347,751946
22842,751946
10977,300000
42092,751946
1735,751946
43126,300000
1408,300000
28647,751946
1070,31746
30835,751946
38021,300000
3062,751946
14621,751946
3251,751946
36370,751946
12067,300000
16202,300000
39803,751946
35403,751946
30385,300000
31718,751946
33918,751946
27156,751946
6555,300000
48720,300000
41717,300000
27094,300000
22987,300000
48396,300000
2228,75000
26357,751946
36974,300000
5334,300000
24608,300000
46915,300000
10909,751946
279,751946
34770,31746
42188,300000
25824,300000
7257,75000
24000,300000
39186,751946
27750,751946
16258,300000
1198,751946
12137,300000
46690,300000
20245,751946
17907,300000
22872,751946
45213,751946
15055,300000
43319,300000
44481,300000
31576,300000
37922,751946
15428,300000
33657,300000
29066,300000
41453,751946
38809,751946
237,751946
33397,300000
43174,300000
17268,300000
41638,751946
41064,751946
2234,751946
5600,300000
15094,751946
8227,751946
13516,300000
28080,751946
18551,300000
37580,75000
1377,751946
18535,300000
20723,751946
12039,751946
37591,75000
8263,751946
23819,751946
44887,751946
628,300000
3730,751946
11091,300000
1646,300000
23939,751946
36308,751946
19947,300000
48216,300000
48060,751946
46895,300000
23956,751946
10950,300000
17016,751946
42137,751946
39473,751946
41902,300000
28356,300000
4266,751946
36313,751946
17597,751946
20286,751946
19468,751946
37270,300000
36174,75000
43945,751946
6884,300000
4577,751946
8585,300000
31435,75000
10204,300000
14364,300000
9210,751946
48619,751946
21344,751946
40883,300000
6078,751946
48500,300000
46958,300000
36148,300000
12433,751946
45834,300000
3925,751946
24888,300000
4,300000
47079,300000
48158,751946
46630,751946
40974,751946
36740,751946
25529,751946
12841,751946
15516,751946
18521,300000
41930,751946
24965,300000
34752,751946
24100,751946
28887,751946
26736,300000
20000,300000
35535,300000
20722,300000
28839,31746
20247,751946
34918,31746
26644,751946
24187,300000
42443,751946
15083,751946
46900,300000
21656,300000
13123,31746
23799,300000
9628,751946
25445,300000
19680,75000
28949,75000
41971,300000
39683,300000
25137,751946
41991,751946
24121,751946
19753,751946
9399,31746
18502,300000
38455,300000
47562,751946
6477,300000
8575,300000
46928,300000
42002,300000
31380,300000
46723,300000
7369,300000
18280,300000
36776,300000
44891,751946
39330,300000
13854,300000
38615,300000
40118,300000
47887,300000
17328,300000
25623,751946
34019,75000
26516,751946
14670,300000
10103,751946
28379,751946
38168,300000
11369,751946
9038,75000
37002,75000
4909,300000
34877,300000
33015,751946
4705,300000
36944,751946
39978,751946
32299,300000
43410,300000
15469,31746
44413,751946
17312,751946
20026,300000
27370,300000
18196,751946
3723,751946
40486,300000
29405,751946
23479,751946
752,75000
5820,300000
18690,300000
793,300000
21409,300000
37604,751946
35299,751946
21381,751946
23511,300000
16468,751946
39614,751946
4855,300000
32051,300000
23144,300000
24406,751946
9937,751946
45618,751946
33713,751946
26635,751946
32643,751946
9260,751946
26995,751946
42621,300000
6458,300000
18832,300000
18174,751946
25477,751946
43147,751946
47608,751946
18468,300000
4399,751946
680,751946
9179,300000
31144,300000
31922,75000
19072,751946
38274,300000
31729,300000
20725,751946
20998,300000
4250,300000
23702,751946
15952,300000
29404,751946
30147,300000
30408,751946
37498,751946
19480,751946
22311,751946
21090,300000
16230,300000
2326,300000
27571,300000
3383,300000
47496,300000
31418,300000
44486,300000
41733,751946
43025,31746
34072,751946
33465,751946
36841,300000
34447,300000
44580,300000
39318,751946
9530,300000
8899,751946
5299,31746
42999,300000
39878,300000
5661,751946
26787,300000
25002,75000
10738,300000
42316,300000
5989,300000
30194,751946
43984,300000
10532,300000
39734,751946
6268,751946
45293,300000
21801,300000
479,300000
41432,751946
48450,300000
26703,75000
1074,751946
4670,751946
31829,751946
16516,300000
5342,751946
13183,751946
28710,751946
31274,995200
40228,751946
25888,751946
33871,300000
36213,751946
6660,300000
17133,751946
26186,751946
41614,751946
39537,300000
19650,300000
12489,75000
25259,751946
13847,751946
16538,751946
34224,751946
41362,300000
7883,300000
29577,300000
31951,300000
43226,300000
39497,751946
12946,751946
11393,751946
26334,300000
32783,300000
12194,751946
29571,751946
18910,751946
41659,751946
34521,300000
27421,751946
16043,751946
41967,300000
28078,300000
46724,751946
33164,751946
46777,300000
13754,300000
37037,751946
12296,300000
32781,300000
14250,75000
19710,31746
29165,300000
32523,751946
38120,751946
17737,751946
34654,300000
8893,300000
34444,300000
24414,751946
37340,751946
21217,751946
2684,300000
10118,300000
35942,751946
27346,300000
29785,300000
47882,300000
2951,300000
36718,300000
18819,751946
3935,751946
2062,75000
17822,751946
1354,751946
6937,751946
25610,751946
29587,751946
16717,300000
39861,751946
33985,300000
13130,300000
16446,751946
25242,300000
24020,751946
46925,300000
19705,31746
14869,300000
35844,751946
38748,751946
35522,751946
38998,751946
37668,75000
42298,751946
30416,300000
21810,300000
47305,300000
36670,751946
8302,300000
3796,300000
17666,300000
5952,300000
39950,751946
45749,300000
21622,751946
3920,75000
35000,751946
16548,300000
34646,300000
21899,300000
29676,300000
45499,300000
46129,751946
44366,751946
24441,751946
43006,300000
9057,300000
12333,300000
43110,751946
37218,31746
47315,300000
44612,300000
10695,751946
30149,751946
26440,751946
30840,75000
35613,751946
9921,751946
36476,300000
22756,751946
4028,300000
3273,751946
47484,751946
40353,300000
39999,300000
32834,751946
43152,300000
14015,300000
45190,751946
21944,751946
25459,751946
16719,300000
22904,751946
18132,751946
1417,300000
25286,751946
638,751946
19823,300000
2156,75000
25546,300000
6465,300000
16419,300000
135,300000
24023,751946
15951,300000
6494,300000
29714,751946
20444,751946
34599,300000
31876,751946
24264,300000
48528,751946
45165,751946
17871,31746
20425,751946
39899,300000
12033,300000
39808,300000
47975,300000
4224,751946
3477,995200
37500,300000
13742,300000
20163,751946
7922,300000
18762,751946
44401,751946
1065,300000
47859,751946
34914,300000
15364,751946
46906,751946
2987,300000
650,751946
31843,751946
28716,751946
34020,300000
31741,751946
38088,751946
26346,300000
45556,751946
35376,300000
31369,751946
27851,300000
29611,300000
39941,751946
22447,751946
21915,75000
36244,751946
26354,751946
43361,751946
48016,751946
16327,31746
23030,300000
21368,751946
31275,995200
11598,300000
5936,751946
25374,751946
29437,751946
45818,751946
41331,751946
14303,300000
15298,300000
4163,31746
8715,751946
39602,751946
38483,751946
19576,751946
42115,751946
26247,300000
32968,751946
21890,300000
20112,300000
30075,300000
7421,751946
19472,751946
28173,751946
18658,300000
38646,751946
13683,751946
44601,300000
12506,751946
46364,300000
15253,300000
15145,751946
21253,751946
37085,31746
28325,300000
36768,300000
21999,751946
30081,75000
30000,75000
21231,300000
48115,751946
1201,751946
15268,300000
3989,300000
35050,300000
9754,751946
18100,300000
10882,300000
39319,300000
39297,300000
14018,751946
37387,75000
32359,300000
46549,995200
20188,75000
38704,751946
28402,751946
29036,751946
37994,300000
23804,751946
41576,75000
21734,300000
46210,751946
27444,300000
44094,300000
24996,751946
33736,751946
6118,751946
9643,300000
16825,751946
1700,300000
30591,751946
29879,751946
21786,751946
33996,751946
38726,75000
6216,300000
26809,751946
16333,751946
42968,75000
47694,751946
13942,751946
7895,300000
10629,751946
32722,300000
17282,751946
37020,751946
35372,300000
17813,300000
21720,751946
17785,300000
8012,31746
30684,31746
22891,300000
36103,751946
30844,751946
9738,751946
48837,751946
8614,751946
27224,300000
7127,300000
45725,751946
394,300000
21551,300000
46544,300000
45482,300000
40009,751946
38921,300000
45768,300000
39041,31746
21682,751946
961,751946
19852,300000
26989,751946
38897,751946
37927,751946
35727,75000
34573,751946
21922,751946
9820,300000
4201,751946
5960,75000
44223,300000
2332,300000
36047,751946
31102,300000
2171,751946
38478,75000
42248,75000
11438,751946
2875,300000
9304,751946
20242,300000
36789,300000
19924,751946
5003,300000
7187,300000
24601,300000
26936,300000
3169,751946
25291,751946
27992,300000
29205,751946
22382,300000
40470,751946
15895,751946
2818,751946
36219,751946
41153,300000
23386,300000
3066,751946
15831,300000
32309,31746
14271,300000
9076,300000
29616,751946
39646,751946
3891,751946
37024,75000
23803,300000
9978,751946
19714,300000
27504,75000
35524,751946
37722,300000
29056,31746
24755,300000
21367,751946
15273,751946
1877,751946
24456,751946
24177,300000
18531,75000
45732,300000
17529,31746
42547,751946
26300,751946
10206,300000
40408,751946
10310,300000
9099,300000
26671,300000
38930,751946
30219,300000
40682,751946
31137,300000
36116,75000
3785,751946
37521,300000
45709,751946
34702,751946
5177,751946
10431,751946
7953,300000
26564,300000
26409,75000
18732,751946
17560,300000
37522,751946
16502,751946
11892,751946
25319,751946
46456,300000
2030,300000
3015,300000
9001,751946
706,751946
45803,751946
40174,300000
38161,300000
30235,300000
20976,31746
36795,751946
42308,751946
19108,300000
32994,751946
35200,751946
47032,300000
15562,751946
2416,75000
43145,300000
36298,300000
13727,751946
16395,751946
24849,751946
35362,751946
44803,300000
10484,300000
43129,751946
31598,751946
42739,75000
29781,751946
20901,300000
25276,300000
22137,751946
46700,300000
5413,751946
41937,300000
22566,300000
17385,751946
25954,751946
2567,300000
41090,751946
46963,31746
28636,751946
5927,300000
7661,300000
7251,300000
37531,751946
42322,300000
47228,751946
37175,300000
21331,751946
40998,300000
24451,75000
8997,751946
24602,751946
15485,300000
30040,300000
35803,75000
26025,300000
7569,751946
3198,751946
18768,751946
38437,751946
24688,751946
27061,751946
42857,300000
13566,751946
3585,300000
46004,751946
344,751946
35170,751946
7046,751946
18899,751946
10196,300000
28443,300000
6835,300000
23922,751946
966,300000
11044,300000
43479,300000
38784,300000
26768,300000
40358,751946
39719,300000
24207,751946
4631,751946
158,751946
15517,751946
33235,751946
1664,300000
15092,751946
31967,751946
23499,300000
43787,751946
1802,751946
15822,300000
41961,300000
12328,751946
20309,751946
42166,751946
23383,75000
40304,300000
20673,751946
30264,751946
47906,300000
23879,751946
38957,751946
20879,300000
30113,751946
38099,751946
44258,751946
16030,751946
3022,31746
20415,300000
47689,751946
44878,751946
28821,751946
1499,300000
48270,751946
17258,300000
25409,300000
11919,300000
25544,751946
16552,300000
37388,75000
30517,751946
41994,31746
18596,75000
48669,751946
23653,751946
43217,300000
2010,751946
17310,751946
42472,751946
13410,751946
38351,751946
29096,300000
9029,751946
48828,300000
19757,300000
16681,751946
5767,751946
32483,300000
39412,751946
42899,300000
28110,300000
35855,751946
46528,300000
35169,31746
13690,751946
39879,75000
19148,300000
26428,75000
30948,300000
37619,751946
39687,751946
6081,300000
37910,751946
39159,751946
23371,300000
14510,751946
4054,751946
13800,751946
1764,300000
33971,300000
28151,751946
11053,300000
7354,751946
14020,751946
14901,300000
10255,300000
12341,751946
35677,751946
33231,300000
10207,751946
25673,751946
1257,300000
42995,751946
9869,300000
4216,751946
48639,751946
1041,751946
11925,300000
32234,300000
1482,300000
5114,751946
6726,31746
33856,300000
29906,751946
34862,300000
26058,300000
45073,300000
5906,300000
881,300000
39394,751946
22668,300000
39922,751946
29929,300000
2929,300000
46112,300000
11870,300000
2573,751946
22124,300000
48124,751946
46511,751946
17009,300000
21932,300000
21145,751946
16888,300000
1612,31746
31484,751946
29069,751946
28761,751946
542,300000
46701,300000
4596,300000
35669,751946
10134,300000
42596,751946
25084,300000
34076,300000
43085,300000
48285,751946
28041,751946
2035,751946
23739,31746
31504,751946
37970,300000
31115,300000
31814,31746
17931,300000
40542,751946
172,75000
39091,300000
44138,751946
34595,300000
30549,300000
28233,300000
5119,300000
5911,300000
34145,300000
33960,300000
23132,751946
39081,300000
41954,300000
14905,300000
5205,300000
42040,751946
32513,751946
18290,300000
17364,751946
22847,300000
46021,300000
30116,751946
17050,300000
19117,300000
14842,751946
17230,751946
13760,751946
20952,751946
37104,751946
32794,751946
26037,300000
6887,300000
39457,31746
32485,751946
26371,75000
25886,751946
5699,751946
5545,751946
10477,300000
35288,751946
48454,300000
33881,300000
1635,300000
6297,300000
11718,751946
37445,751946
13559,751946
3427,751946
32716,751946
47664,751946
37932,300000
27375,751946
12516,751946
12666,300000
47691,751946
8677,751946
33056,300000
23288,751946
36224,300000
12254,300000
29409,751946
14987,300000
41184,300000
18510,751946
28516,751946
42215,751946
45945,75000
2383,751946
3737,300000
46303,300000
11218,751946
5052,751946
18628,300000
42865,300000
550,751946
44315,751946
16778,300000
27953,300000
43713,751946
19851,300000
21170,300000
30114,300000
46191,31746
5688,75000
7282,751946
10906,75000
33573,300000
45124,300000
6604,751946
34208,751946
27066,751946
45159,751946
40874,31746
45927,300000
4423,751946
23229,751946
21565,300000
38359,751946
16628,300000
22593,300000
13366,300000
18213,751946
13899,751946
8751,751946
42648,31746
40241,751946
32524,751946
28465,751946
45695,751946
31501,300000
19845,300000
25777,751946
38209,751946
33102,300000
13834,300000
43678,300000
25665,751946
23675,751946
8006,300000
10559,300000
32295,31746
23792,75000
25632,751946
4361,300000
10447,300000
40535,751946
15853,751946
40738,31746
38179,751946
22478,300000
40197,751946
44336,300000
32370,751946
39561,300000
24139,300000
6191,75000
34696,751946
22585,300000
43813,751946
12852,751946
12180,300000
39444,751946
12485,300000
10221,751946
5893,300000
26123,751946
32991,751946
31173,300000
9882,751946
10293,300000
25800,300000
2329,751946
44623,751946
3987,75000
46473,751946
38498,75000
20670,751946
17441,751946
24178,751946
31972,75000
17439,300000
6444,300000
32579,75000
26672,751946
2523,300000
34535,751946
6839,751946
23525,300000
46474,31746
4287,300000
45298,751946
25322,300000
24987,751946
5127,751946
35642,751946
40307,300000
37872,751946
27740,751946
22018,31746
20423,300000
27128,300000
48478,751946
40627,300000
28924,300000
46693,300000
16881,751946
3976,751946
28099,751946
11129,300000
42210,300000
47821,751946
5870,300000
24159,751946
9608,751946
5286,751946
1982,751946
16486,751946
20987,751946
27591,751946
20238,31746
35334,751946
25507,751946
15560,751946
4971,31746
32921,751946
40826,300000
11330,75000
18626,751946
39397,751946
31195,300000
7537,751946
44104,300000
38439,751946
23967,751946
28823,751946
10370,300000
44847,751946
37832,300000
7288,751946
29179,300000
17918,300000
29454,751946
27666,300000
35392,300000
17545,300000
35066,751946
45751,300000
24129,751946
36767,751946
11596,751946
19797,300000
34025,300000
24239,300000
12965,751946
1445,751946
15987,300000
30121,300000
30266,751946
29450,300000
32608,300000
211,751946
43671,751946
14504,300000
6722,300000
18432,300000
24968,300000
36575,751946
6581,751946
5717,751946
32456,300000
45874,300000
16226,300000
24862,300000
1447,300000
39459,300000
48561,75000
10949,300000
13257,751946
30213,75000
28319,300000
10318,300000
4633,751946
5877,300000
12049,751946
26224,751946
6587,751946
16070,751946
5543,300000
11379,300000
45979,751946
17732,300000
378,751946
1149,751946
9479,300000
13697,300000
6534,300000
46360,300000
20603,751946
34706,751946
24676,300000
32715,751946
876,300000
40319,300000
19988,751946
4775,751946
6519,300000
34687,751946
33309,751946
13601,75000
4148,751946
30912,300000
7545,751946
32559,300000
41060,300000
27815,300000
7978,300000
43596,75000
23247,300000
45605,751946
18023,75000
18857,751946
17415,751946
30037,75000
31448,300000
47964,31746
779,751946
23564,751946
1194,751946
4455,751946
16539,300000
19948,31746
823,300000
31210,751946
38238,751946
35024,751946
29964,751946
22041,300000
20857,300000
23858,300000
22640,300000
27122,300000
39807,751946
16480,751946
23107,31746
43585,300000
27295,995200
11476,300000
27749,300000
44263,751946
402,300000
16343,300000
26714,300000
35593,751946
26429,31746
27602,751946
43720,751946
8056,751946
13581,751946
18922,300000
47392,300000
27147,300000
26455,751946
9565,300000
21952,300000
18279,300000
8339,300000
9322,995200
34890,751946
30669,300000
4232,300000
8116,300000
20323,751946
27957,300000
14024,751946
19778,300000
4119,751946
47238,751946
38831,751946
25862,300000
34553,751946
28419,751946
36165,751946
4188,751946
6584,300000
33323,300000
32802,751946
28608,751946
45447,300000
2097,300000
37111,751946
15015,300000
10893,300000
6366,300000
22859,751946
4415,751946
4787,751946
36016,751946
2361,300000
42758,751946
11671,751946
40245,751946
11754,751946
13923,300000
46147,300000
2474,751946
16577,751946
34266,300000
34084,751946
31812,300000
10115,300000
46705,751946
28232,751946
43292,75000
36532,300000
37913,751946
11381,300000
19234,751946
41603,751946
28515,751946
31110,751946
35439,300000
27550,300000
44560,300000
38991,751946
14775,300000
33581,300000
21598,300000
19782,300000
2301,751946
48010,300000
24722,300000
46505,300000
8270,751946
43574,751946
13912,751946
42068,751946
31632,300000
42365,751946
34364,751946
40326,751946
8233,751946
22503,75000
44870,300000
6984,751946
5764,75000
31147,751946
20767,751946
46722,300000
28746,300000
36723,300000
21307,300000
33423,751946
10558,300000
45782,31746
28670,300000
32656,751946
26831,751946
6958,751946
6385,751946
25428,31746
10983,300000
17373,751946
23311,75000
18594,751946
30223,300000
21391,300000
36023,751946
40702,751946
400,300000
32586,300000
37693,300000
235,300000
42050,751946
33132,31746
32410,751946
5538,751946
37068,751946
17742,751946
18152,751946
31868,751946
13870,751946
16032,300000
43437,751946
32290,751946
6372,300000
25496,300000
3714,300000
11200,300000
13809,300000
34486,751946
24954,751946
45247,300000
41268,751946
32096,751946
45209,300000
43312,751946
41100,751946
33847,751946
21352,300000
13233,751946
10282,300000
29283,751946
10259,300000
22238,751946
20458,751946
2967,300000
36006,300000
20237,751946
44815,75000
7986,751946
38913,751946
46996,751946
16739,751946
48197,751946
7420,300000
20700,751946
17516,751946
15276,75000
8784,751946
38451,751946
31697,300000
20100,751946
11214,300000
23083,751946
37017,751946
35580,300000
40810,300000
29008,300000
41781,751946
4230,300000
16514,751946
16673,751946
12261,751946
41417,75000
43486,751946
44753,751946
6949,300000
1847,751946
29683,300000
38899,300000
48690,300000
8926,751946
6322,75000
43061,751946
46924,300000
6309,751946
27208,751946
276,300000
9080,751946
22421,300000
5948,300000
4954,751946
6330,751946
25185,751946
38512,300000
38064,300000
31292,300000
17069,300000
40943,751946
15504,751946
20593,300000
12278,751946
40685,75000
29734,75000
16753,751946
41601,751946
1154,300000
33380,751946
14342,751946
32584,751946
34265,751946
36915,751946
36292,751946
27955,751946
19313,751946
7388,751946
29894,751946
10096,751946
7182,75000
7887,31746
48772,300000
30770,751946
5210,300000
26437,751946
39158,300000
26022,300000
39565,300000
40725,751946
5724,300000
43307,751946
5622,995200
46839,300000
8317,751946
45844,751946
9036,751946
25192,75000
45714,300000
23339,751946
18398,300000
15886,31746
39461,751946
8787,31746
37767,751946
42967,751946
26126,300000
43570,300000
39177,751946
34838,751946
37579,751946
785,751946
34611,751946
33610,751946
29102,751946
1973,300000
23309,300000
25246,751946
12682,300000
34357,751946
2160,751946
1190,751946
46698,300000
19354,751946
23673,751946
2232,300000
21661,751946
11668,751946
36843,751946
19293,751946
8173,751946
25410,751946
8398,300000
31430,300000
11143,300000
16022,751946
32018,751946
923,751946
24422,751946
23328,300000
6497,751946
30528,751946
8856,31746
31614,751946
30825,300000
13358,300000
22455,31746
32575,751946
37506,751946
1535,751946
17562,751946
44839,300000
34112,751946
34378,751946
6624,751946
34795,751946
7770,751946
27618,751946
45812,300000
16851,751946
19257,751946
6316,751946
37167,300000
3080,31746
15529,751946
185,751946
2766,300000
34337,751946
31873,751946
9196,751946
12713,300000
24769,751946
8466,300000
17492,300000
8583,300000
40837,300000
16624,751946
6013,751946
11016,751946
15075,751946
41890,751946
4514,300000
20013,300000
32762,751946
17797,751946
37982,300000
42052,751946
22800,75000
15767,75000
21982,300000
6055,300000
10838,300000
41292,75000
43210,751946
3712,300000
43989,751946
24137,751946
46826,75000
47016,300000
12069,751946
43313,300000
4996,751946
34305,751946
30523,300000
38781,751946
41483,300000
18241,751946
41719,751946
6871,751946
22963,300000
27519,300000
34941,300000
15017,300000
32091,300000
22051,300000
27610,751946
25563,751946
36596,300000
4557,751946
44597,751946
18930,300000
956,300000
38276,751946
4833,751946
19001,300000
17245,751946
46624,751946
38257,300000
29665,751946
12147,300000
14630,300000
40786,751946
6661,751946
19681,75000
2289,751946
14620,75000
16512,751946
1362,300000
34691,751946
45274,300000
6708,751946
14951,300000
45012,751946
12704,751946
38842,300000
16889,300000
137,300000
22827,300000
25418,751946
26500,300000
30228,751946
44027,300000
45301,300000
18274,300000
14543,751946
26407,300000
33947,300000
42258,300000
32127,300000
15437,75000
2683,300000
42453,300000
33348,300000
36454,751946
12401,300000
44497,300000
29207,300000
12712,751946
32277,300000
18746,300000
7098,751946
21859,300000
11396,300000
41112,75000
38026,300000
26890,751946
29530,300000
45984,300000
34456,75000
29810,300000
6409,751946
26547,751946
19693,751946
43509,751946
21203,75000
23134,751946
7051,751946
9612,300000
31156,751946
40196,300000
29282,300000
27968,751946
30207,751946
27586,751946
36792,300000
10413,751946
18852,751946
5226,300000
45121,751946
5631,751946
9270,300000
46654,751946
13077,300000
33781,31746
35794,751946
16941,751946
30652,300000
34171,300000
5986,300000
48256,751946
39509,300000
6363,300000
47529,300000
3752,300000
33288,751946
2365,751946
25018,300000
33008,751946
3528,300000
35006,300000
47629,751946
19425,751946
11100,751946
47020,75000
37084,751946
23112,300000
23327,300000
45284,751946
14958,751946
5998,75000
12060,995200
32894,300000
40512,751946
37710,300000
23921,751946
35649,300000
45431,300000
8435,300000
16447,300000
29173,300000
3845,751946
39754,751946
29985,751946
28780,751946
35633,751946
23306,751946
48774,751946
12094,300000
35774,300000
36751,300000
35919,300000
40631,751946
27760,300000
14436,751946
48705,300000
26152,31746
11985,31746
43774,75000
43530,300000
5783,300000
47063,300000
37960,751946
33626,751946
11478,300000
34725,751946
10114,300000
27629,300000
24321,300000
40861,751946
1941,31746
23601,751946
27451,751946
38487,751946
26369,300000
2335,31746
42180,751946
44745,300000
33759,75000
10934,751946
17815,31746
47643,300000
5066,751946
13903,75000
15249,300000
29221,300000
18060,751946
16060,300000
11817,300000
23584,300000
41109,300000
33617,751946
1653,751946
43826,751946
48080,75000
29103,751946
48023,751946
11494,751946
36118,300000
31674,300000
30675,300000
36094,75000
30979,300000
33843,751946
45835,751946
30462,300000
45793,300000
11233,300000
36945,751946
23777,751946
9257,751946
15676,751946
15360,300000
38878,751946
4425,300000
46076,751946
4343,31746
8638,751946
1547,300000
35484,751946
31068,300000
43004,751946
2066,31746
25919,75000
31092,751946
30335,751946
8688,300000
40349,751946
14029,300000
43390,300000
1520,751946
3182,300000
48731,300000
2270,751946
23160,300000
32614,751946
19900,751946
3326,751946
4727,300000
48194,300000
25566,300000
32198,300000
38125,751946
10894,751946
16301,751946
27554,751946
7220,300000
8702,751946
33373,751946
20297,300000
14786,751946
17125,751946
47053,300000
25611,751946
16720,300000
48627,300000
32862,751946
15869,31746
6062,31746
12078,751946
10360,751946
39924,300000
26447,75000
47877,300000
26927,751946
32318,751946
11644,300000
8418,751946
13244,300000
44706,751946
28812,751946
41731,751946
1541,751946
9414,751946
46080,300000
23108,751946
21940,300000
4421,75000
30495,751946
11651,751946
24201,751946
21255,751946
7434,300000
22257,300000
36201,300000
9363,751946
29331,300000
30706,751946
16733,751946
45319,751946
9016,300000
2938,751946
17176,751946
46581,300000
7430,751946
46852,751946
38202,751946
15250,300000
29402,751946
10363,751946
26578,751946
29537,300000
27872,751946
41951,300000
5809,751946
6767,300000
39729,300000
46427,75000
26120,751946
10779,751946
28185,751946
27439,751946
15182,300000
34218,300000
38317,300000
19216,751946
44051,751946
2971,300000
21027,751946
9301,300000
39670,300000
33393,751946
15169,300000
5691,300000
7771,751946
45915,300000
23063,751946
9230,300000
9973,300000
336,751946
31652,300000
34070,300000
26637,300000
2070,300000
3754,751946
46413,300000
32729,31746
27917,75000
47127,300000
5194,300000
8802,751946
40836,751946
7064,751946
22236,751946
24928,751946
20468,300000
8748,75000
29156,751946
39128,751946
2055,300000
44660,751946
22759,300000
5589,300000
13816,300000
31606,300000
24303,751946
32270,751946
13770,751946
40762,751946
11561,300000
6782,751946
46510,751946
42499,300000
29277,751946
40621,751946
7880,751946
25114,751946
37533,751946
45272,75000
31466,300000
4490,751946
31240,751946
7775,751946
22267,300000
23662,751946
28842,751946
6603,751946
19542,300000
9928,300000
42904,995200
30483,300000
10033,31746
33963,300000
33364,751946
10382,751946
22658,300000
13219,751946
9544,300000
7714,751946
31785,300000
37398,75000
43508,751946
12920,751946
31476,300000
9670,300000
17850,300000
10507,751946
11798,300000
23345,751946
26859,751946
46585,300000
45986,75000
10963,300000
43811,300000
31185,751946
33972,751946
10093,75000
21753,751946
29856,751946
12564,751946
26754,300000
45519,751946
35229,751946
45964,75000
44622,751946
15592,751946
1011,300000
39921,300000
21506,300000
24586,300000
26205,751946
9878,300000
8043,300000
13951,300000
39544,751946
37902,300000
33361,300000
12547,300000
21844,31746
38912,751946
11557,751946
34006,300000
265,300000
40854,751946
35839,751946
36268,751946
13938,751946
41816,751946
33530,31746
1481,300000
5680,751946
24331,751946
24559,75000
32640,751946
27503,751946
1138,300000
20154,751946
26206,300000
48290,751946
22127,751946
5360,300000
1936,300000
25550,300000
30201,300000
25848,75000
3334,300000
21664,300000
14681,300000
