record_id,sex
20751,Male
20751,Female
32979,Male
32979,Female
30705,Male
30705,Female
46989,Male
46989,Female
7489,Male
7489,Female
22427,Male
22427,Female
37083,Male
37083,Female
11597,Male
11597,Female
23552,Male
23552,Female
41049,Male
41049,Female
31012,Male
31012,Female
17695,Male
17695,Female
13739,Male
13739,Female
25753,Male
25753,Female
878,Male
878,Female
25964,Male
25964,Female
1171,Male
1171,Female
37600,Male
37600,Female
7200,Male
7200,Female
5043,Male
5043,Female
41479,Male
41479,Female
45476,Male
45476,Female
39846,Male
39846,Female
18171,Male
18171,Female
45193,Male
45193,Female
14022,Male
14022,Female
8303,Male
8303,Female
10843,Male
10843,Female
18111,Male
18111,Female
28088,Male
28088,Female
19559,Male
19559,Female
42518,Male
42518,Female
20794,Male
20794,Female
29788,Male
29788,Female
5513,Male
5513,Female
3171,Male
3171,Female
29347,Male
29347,Female
15318,Male
15318,Female
42763,Male
42763,Female
39137,Male
39137,Female
47275,Male
47275,Female
41211,Male
41211,Female
22691,Male
22691,Female
1352,Male
1352,Female
2613,Male
2613,Female
15,Male
15,Female
43066,Male
43066,Female
23569,Male
23569,Female
46558,Male
46558,Female
1363,Male
1363,Female
34420,Male
34420,Female
11074,Male
11074,Female
5404,Male
5404,Female
11222,Male
11222,Female
30471,Male
30471,Female
36726,Male
36726,Female
44717,Male
44717,Female
40435,Male
40435,Female
10612,Male
10612,Female
41738,Male
41738,Female
45076,Male
45076,Female
15600,Male
15600,Female
7277,Male
7277,Female
35846,Male
35846,Female
31105,Male
31105,Female
18765,Male
18765,Female
27071,Male
27071,Female
11349,Male
11349,Female
31578,Male
31578,Female
30614,Male
30614,Female
5796,Male
5796,Female
28968,Male
28968,Female
40524,Male
40524,Female
13572,Male
13572,Female
40658,Male
40658,Female
47874,Male
47874,Female
21476,Male
21476,Female
16898,Male
16898,Female
22240,Male
22240,Female
40423,Male
40423,Female
1515,Male
1515,Female
8142,Male
8142,Female
35444,Male
35444,Female
43622,Male
43622,Female
41225,Male
41225,Female
13989,Male
13989,Female
70,Male
70,Female
31773,Male
31773,Female
40840,Male
40840,Female
10802,Male
10802,Female
32678,Male
32678,Female
48072,Male
48072,Female
24824,Male
24824,Female
543,Male
543,Female
13780,Male
13780,Female
13667,Male
13667,Female
19822,Male
19822,Female
41524,Male
41524,Female
36579,Male
36579,Female
29641,Male
29641,Female
13429,Male
13429,Female
33087,Male
33087,Female
5926,Male
5926,Female
35181,Male
35181,Female
27111,Male
27111,Female
40828,Male
40828,Female
32265,Male
32265,Female
1534,Male
1534,Female
23477,Male
23477,Female
38231,Male
38231,Female
38838,Male
38838,Female
1200,Male
1200,Female
15636,Male
15636,Female
46957,Male
46957,Female
46451,Male
46451,Female
3575,Male
3575,Female
18526,Male
18526,Female
16296,Male
16296,Female
6893,Male
6893,Female
8919,Male
8919,Female
42220,Male
42220,Female
27659,Male
27659,Female
31097,Male
31097,Female
14975,Male
14975,Female
37008,Male
37008,Female
35127,Male
35127,Female
46882,Male
46882,Female
758,Male
758,Female
27839,Male
27839,Female
42533,Male
42533,Female
17172,Male
17172,Female
30048,Male
30048,Female
30044,Male
30044,Female
8111,Male
8111,Female
6302,Male
6302,Female
29824,Male
29824,Female
17977,Male
17977,Female
22648,Male
22648,Female
41318,Male
41318,Female
17663,Male
17663,Female
12641,Male
12641,Female
36702,Male
36702,Female
14409,Male
14409,Female
23047,Male
23047,Female
4286,Male
4286,Female
6840,Male
6840,Female
45146,Male
45146,Female
1692,Male
1692,Female
7659,Male
7659,Female
19796,Male
19796,Female
29091,Male
29091,Female
10775,Male
10775,Female
2197,Male
2197,Female
31917,Male
31917,Female
28791,Male
28791,Female
1916,Male
1916,Female
24317,Male
24317,Female
31685,Male
31685,Female
34227,Male
34227,Female
10769,Male
10769,Female
39332,Male
39332,Female
1173,Male
1173,Female
19377,Male
19377,Female
14697,Male
14697,Female
46567,Male
46567,Female
27438,Male
27438,Female
41001,Male
41001,Female
23697,Male
23697,Female
10707,Male
10707,Female
1543,Male
1543,Female
4681,Male
4681,Female
45449,Male
45449,Female
38605,Male
38605,Female
19622,Male
19622,Female
15634,Male
15634,Female
4321,Male
4321,Female
23149,Male
23149,Female
47650,Male
47650,Female
604,Male
604,Female
39295,Male
39295,Female
23566,Male
23566,Female
300,Male
300,Female
22999,Male
22999,Female
2125,Male
2125,Female
40415,Male
40415,Female
984,Male
984,Female
7090,Male
7090,Female
8483,Male
8483,Female
35356,Male
35356,Female
12396,Male
12396,Female
37010,Male
37010,Female
34380,Male
34380,Female
48469,Male
48469,Female
12014,Male
12014,Female
14455,Male
14455,Female
37106,Male
37106,Female
2305,Male
2305,Female
46460,Male
46460,Female
31261,Male
31261,Female
32017,Male
32017,Female
58,Male
58,Female
27763,Male
27763,Female
44864,Male
44864,Female
9426,Male
9426,Female
23472,Male
23472,Female
43685,Male
43685,Female
17548,Male
17548,Female
22294,Male
22294,Female
34496,Male
34496,Female
23255,Male
23255,Female
37944,Male
37944,Female
29978,Male
29978,Female
5672,Male
5672,Female
14448,Male
14448,Female
3849,Male
3849,Female
10861,Male
10861,Female
15515,Male
15515,Female
13230,Male
13230,Female
44713,Male
44713,Female
37542,Male
37542,Female
17231,Male
17231,Female
24244,Male
24244,Female
43943,Male
43943,Female
25486,Male
25486,Female
34711,Male
34711,Female
9721,Male
9721,Female
25073,Male
25073,Female
42129,Male
42129,Female
12945,Male
12945,Female
42246,Male
42246,Female
3346,Male
3346,Female
2279,Male
2279,Female
19445,Male
19445,Female
46247,Male
46247,Female
43393,Male
43393,Female
17748,Male
17748,Female
33654,Male
33654,Female
29326,Male
29326,Female
40818,Male
40818,Female
23991,Male
23991,Female
1220,Male
1220,Female
23912,Male
23912,Female
43076,Male
43076,Female
33203,Male
33203,Female
10938,Male
10938,Female
43951,Male
43951,Female
45541,Male
45541,Female
45056,Male
45056,Female
26673,Male
26673,Female
48712,Male
48712,Female
1670,Male
1670,Female
39720,Male
39720,Female
8433,Male
8433,Female
25482,Male
25482,Female
25443,Male
25443,Female
27985,Male
27985,Female
44735,Male
44735,Female
6048,Male
6048,Female
20224,Male
20224,Female
5645,Male
5645,Female
3370,Male
3370,Female
35061,Male
35061,Female
11023,Male
11023,Female
40015,Male
40015,Female
26353,Male
26353,Female
46812,Male
46812,Female
1255,Male
1255,Female
10824,Male
10824,Female
3968,Male
3968,Female
29058,Male
29058,Female
15317,Male
15317,Female
43011,Male
43011,Female
10979,Male
10979,Female
37190,Male
37190,Female
39279,Male
39279,Female
26107,Male
26107,Female
48353,Male
48353,Female
38260,Male
38260,Female
2811,Male
2811,Female
11154,Male
11154,Female
32252,Male
32252,Female
8683,Male
8683,Female
13602,Male
13602,Female
14229,Male
14229,Female
30490,Male
30490,Female
19658,Male
19658,Female
18613,Male
18613,Female
8358,Male
8358,Female
30355,Male
30355,Female
47550,Male
47550,Female
655,Male
655,Female
11080,Male
11080,Female
27335,Male
27335,Female
22549,Male
22549,Female
37193,Male
37193,Female
37843,Male
37843,Female
44620,Male
44620,Female
26002,Male
26002,Female
17873,Male
17873,Female
43224,Male
43224,Female
48740,Male
48740,Female
466,Male
466,Female
10973,Male
10973,Female
22755,Male
22755,Female
41770,Male
41770,Female
40033,Male
40033,Female
17772,Male
17772,Female
39311,Male
39311,Female
44266,Male
44266,Female
26423,Male
26423,Female
36823,Male
36823,Female
12490,Male
12490,Female
24843,Male
24843,Female
1483,Male
1483,Female
44056,Male
44056,Female
11422,Male
11422,Female
11290,Male
11290,Female
43507,Male
43507,Female
40501,Male
40501,Female
11382,Male
11382,Female
30023,Male
30023,Female
46490,Male
46490,Female
33845,Male
33845,Female
36273,Male
36273,Female
27102,Male
27102,Female
2433,Male
2433,Female
3039,Male
3039,Female
4024,Male
4024,Female
3944,Male
3944,Female
23578,Male
23578,Female
14040,Male
14040,Female
16636,Male
16636,Female
19599,Male
19599,Female
35388,Male
35388,Female
9674,Male
9674,Female
37357,Male
37357,Female
34275,Male
34275,Female
1955,Male
1955,Female
28915,Male
28915,Female
34840,Male
34840,Female
35113,Male
35113,Female
9811,Male
9811,Female
11546,Male
11546,Female
13217,Male
13217,Female
14152,Male
14152,Female
43112,Male
43112,Female
22922,Male
22922,Female
6720,Male
6720,Female
37242,Male
37242,Female
43886,Male
43886,Female
23161,Male
23161,Female
6222,Male
6222,Female
47324,Male
47324,Female
25986,Male
25986,Female
43284,Male
43284,Female
38819,Male
38819,Female
10278,Male
10278,Female
940,Male
940,Female
29381,Male
29381,Female
2846,Male
2846,Female
35561,Male
35561,Female
76,Male
76,Female
30646,Male
30646,Female
9049,Male
9049,Female
18919,Male
18919,Female
14942,Male
14942,Female
9611,Male
9611,Female
13031,Male
13031,Female
47784,Male
47784,Female
1808,Male
1808,Female
20292,Male
20292,Female
7836,Male
7836,Female
4549,Male
4549,Female
36859,Male
36859,Female
2249,Male
2249,Female
8444,Male
8444,Female
40007,Male
40007,Female
36382,Male
36382,Female
22000,Male
22000,Female
32264,Male
32264,Female
32013,Male
32013,Female
34054,Male
34054,Female
42458,Male
42458,Female
44646,Male
44646,Female
35915,Male
35915,Female
43857,Male
43857,Female
19773,Male
19773,Female
22261,Male
22261,Female
3997,Male
3997,Female
5718,Male
5718,Female
46645,Male
46645,Female
3202,Male
3202,Female
3541,Male
3541,Female
27244,Male
27244,Female
40758,Male
40758,Female
33127,Male
33127,Female
17825,Male
17825,Female
29045,Male
29045,Female
47278,Male
47278,Female
3619,Male
3619,Female
2553,Male
2553,Female
11366,Male
11366,Female
13958,Male
13958,Female
40074,Male
40074,Female
66,Male
66,Female
26832,Male
26832,Female
26358,Male
26358,Female
24845,Male
24845,Female
42218,Male
42218,Female
9442,Male
9442,Female
20769,Male
20769,Female
14839,Male
14839,Female
28414,Male
28414,Female
43247,Male
43247,Female
3339,Male
3339,Female
38408,Male
38408,Female
34404,Male
34404,Female
44831,Male
44831,Female
24837,Male
24837,Female
13249,Male
13249,Female
39744,Male
39744,Female
19089,Male
19089,Female
27327,Male
27327,Female
34290,Male
34290,Female
12845,Male
12845,Female
23930,Male
23930,Female
1318,Male
1318,Female
12661,Male
12661,Female
42229,Male
42229,Female
43767,Male
43767,Female
39819,Male
39819,Female
4504,Male
4504,Female
37862,Male
37862,Female
19446,Male
19446,Female
20218,Male
20218,Female
29220,Male
29220,Female
18537,Male
18537,Female
29110,Male
29110,Female
45600,Male
45600,Female
36306,Male
36306,Female
18873,Male
18873,Female
26812,Male
26812,Female
43578,Male
43578,Female
38635,Male
38635,Female
26156,Male
26156,Female
8984,Male
8984,Female
8011,Male
8011,Female
16530,Male
16530,Female
43483,Male
43483,Female
40746,Male
40746,Female
7351,Male
7351,Female
16648,Male
16648,Female
19738,Male
19738,Female
42324,Male
42324,Female
40891,Male
40891,Female
19558,Male
19558,Female
47893,Male
47893,Female
47109,Male
47109,Female
35831,Male
35831,Female
33995,Male
33995,Female
27360,Male
27360,Female
12416,Male
12416,Female
29123,Male
29123,Female
41968,Male
41968,Female
36618,Male
36618,Female
48121,Male
48121,Female
46438,Male
46438,Female
14549,Male
14549,Female
43389,Male
43389,Female
13286,Male
13286,Female
45097,Male
45097,Female
28581,Male
28581,Female
14124,Male
14124,Female
12611,Male
12611,Female
38346,Male
38346,Female
48587,Male
48587,Female
17213,Male
17213,Female
24294,Male
24294,Female
33346,Male
33346,Female
9011,Male
9011,Female
18803,Male
18803,Female
8537,Male
8537,Female
38486,Male
38486,Female
27367,Male
27367,Female
37192,Male
37192,Female
678,Male
678,Female
2840,Male
2840,Female
46542,Male
46542,Female
18202,Male
18202,Female
36947,Male
36947,Female
8947,Male
8947,Female
45359,Male
45359,Female
16174,Male
16174,Female
30654,Male
30654,Female
42207,Male
42207,Female
1448,Male
1448,Female
48035,Male
48035,Female
46276,Male
46276,Female
40566,Male
40566,Female
29427,Male
29427,Female
10625,Male
10625,Female
2886,Male
2886,Female
10648,Male
10648,Female
13865,Male
13865,Female
15755,Male
15755,Female
43862,Male
43862,Female
22093,Male
22093,Female
27726,Male
27726,Female
17417,Male
17417,Female
31378,Male
31378,Female
2889,Male
2889,Female
17187,Male
17187,Female
32436,Male
32436,Female
17217,Male
17217,Female
31343,Male
31343,Female
8566,Male
8566,Female
41815,Male
41815,Female
33219,Male
33219,Female
43933,Male
43933,Female
25037,Male
25037,Female
44903,Male
44903,Female
35567,Male
35567,Female
21306,Male
21306,Female
1824,Male
1824,Female
16471,Male
16471,Female
20728,Male
20728,Female
2630,Male
2630,Female
30242,Male
30242,Female
9768,Male
9768,Female
35198,Male
35198,Female
34477,Male
34477,Female
3100,Male
3100,Female
11608,Male
11608,Female
18815,Male
18815,Female
22088,Male
22088,Female
27270,Male
27270,Female
22102,Male
22102,Female
35118,Male
35118,Female
35614,Male
35614,Female
42376,Male
42376,Female
10794,Male
10794,Female
30030,Male
30030,Female
36693,Male
36693,Female
44494,Male
44494,Female
44003,Male
44003,Female
4431,Male
4431,Female
27671,Male
27671,Female
35245,Male
35245,Female
29605,Male
29605,Female
40972,Male
40972,Female
40381,Male
40381,Female
30516,Male
30516,Female
5465,Male
5465,Female
11588,Male
11588,Female
12647,Male
12647,Female
22118,Male
22118,Female
39470,Male
39470,Female
28860,Male
28860,Female
39039,Male
39039,Female
18760,Male
18760,Female
13969,Male
13969,Female
32353,Male
32353,Female
7695,Male
7695,Female
18210,Male
18210,Female
25058,Male
25058,Female
22940,Male
22940,Female
41201,Male
41201,Female
33477,Male
33477,Female
22676,Male
22676,Female
3030,Male
3030,Female
13785,Male
13785,Female
28260,Male
28260,Female
44303,Male
44303,Female
27281,Male
27281,Female
25822,Male
25822,Female
29453,Male
29453,Female
37150,Male
37150,Female
45697,Male
45697,Female
29873,Male
29873,Female
37505,Male
37505,Female
4706,Male
4706,Female
41684,Male
41684,Female
14180,Male
14180,Female
20812,Male
20812,Female
15043,Male
15043,Female
48099,Male
48099,Female
14378,Male
14378,Female
10543,Male
10543,Female
14160,Male
14160,Female
20032,Male
20032,Female
15259,Male
15259,Female
45406,Male
45406,Female
27863,Male
27863,Female
8159,Male
8159,Female
6614,Male
6614,Female
35030,Male
35030,Female
33059,Male
33059,Female
22950,Male
22950,Female
1001,Male
1001,Female
29027,Male
29027,Female
25594,Male
25594,Female
21494,Male
21494,Female
43871,Male
43871,Female
33941,Male
33941,Female
23984,Male
23984,Female
33016,Male
33016,Female
16048,Male
16048,Female
15305,Male
15305,Female
39735,Male
39735,Female
17510,Male
17510,Female
23282,Male
23282,Female
22170,Male
22170,Female
18823,Male
18823,Female
37543,Male
37543,Female
41096,Male
41096,Female
14863,Male
14863,Female
4381,Male
4381,Female
26955,Male
26955,Female
2043,Male
2043,Female
31373,Male
31373,Female
27959,Male
27959,Female
13241,Male
13241,Female
36812,Male
36812,Female
21629,Male
21629,Female
44310,Male
44310,Female
22909,Male
22909,Female
39551,Male
39551,Female
6955,Male
6955,Female
27088,Male
27088,Female
8017,Male
8017,Female
26053,Male
26053,Female
3970,Male
3970,Female
28450,Male
28450,Female
35142,Male
35142,Female
20497,Male
20497,Female
11439,Male
11439,Female
23683,Male
23683,Female
18317,Male
18317,Female
15112,Male
15112,Female
15089,Male
15089,Female
15731,Male
15731,Female
44243,Male
44243,Female
24099,Male
24099,Female
28897,Male
28897,Female
22765,Male
22765,Female
24432,Male
24432,Female
14176,Male
14176,Female
21194,Male
21194,Female
9449,Male
9449,Female
47891,Male
47891,Female
39893,Male
39893,Female
17456,Male
17456,Female
4605,Male
4605,Female
21948,Male
21948,Female
7672,Male
7672,Female
45234,Male
45234,Female
22329,Male
22329,Female
37718,Male
37718,Female
12151,Male
12151,Female
12706,Male
12706,Female
38676,Male
38676,Female
46419,Male
46419,Female
21065,Male
21065,Female
23085,Male
23085,Female
41724,Male
41724,Female
30787,Male
30787,Female
338,Male
338,Female
26783,Male
26783,Female
26908,Male
26908,Female
10651,Male
10651,Female
13769,Male
13769,Female
48806,Male
48806,Female
4403,Male
4403,Female
23039,Male
23039,Female
38172,Male
38172,Female
33006,Male
33006,Female
44581,Male
44581,Female
23964,Male
23964,Female
41373,Male
41373,Female
48452,Male
48452,Female
33439,Male
33439,Female
24203,Male
24203,Female
5994,Male
5994,Female
41307,Male
41307,Female
41034,Male
41034,Female
12124,Male
12124,Female
48242,Male
48242,Female
1706,Male
1706,Female
19434,Male
19434,Female
45567,Male
45567,Female
942,Male
942,Female
2428,Male
2428,Female
27812,Male
27812,Female
44098,Male
44098,Female
22972,Male
22972,Female
16711,Male
16711,Female
14475,Male
14475,Female
27995,Male
27995,Female
28787,Male
28787,Female
1959,Male
1959,Female
44075,Male
44075,Female
3595,Male
3595,Female
3306,Male
3306,Female
19871,Male
19871,Female
21898,Male
21898,Female
5420,Male
5420,Female
42564,Male
42564,Female
44480,Male
44480,Female
37204,Male
37204,Female
19695,Male
19695,Female
26819,Male
26819,Female
21900,Male
21900,Female
14771,Male
14771,Female
13294,Male
13294,Female
4064,Male
4064,Female
26834,Male
26834,Female
21983,Male
21983,Female
42571,Male
42571,Female
36206,Male
36206,Female
30887,Male
30887,Female
26023,Male
26023,Female
21380,Male
21380,Female
4307,Male
4307,Female
31362,Male
31362,Female
16387,Male
16387,Female
895,Male
895,Female
13838,Male
13838,Female
43645,Male
43645,Female
5659,Male
5659,Female
46204,Male
46204,Female
44255,Male
44255,Female
6764,Male
6764,Female
33974,Male
33974,Female
6326,Male
6326,Female
17235,Male
17235,Female
32518,Male
32518,Female
33503,Male
33503,Female
44777,Male
44777,Female
18117,Male
18117,Female
25839,Male
25839,Female
26006,Male
26006,Female
13678,Male
13678,Female
18038,Male
18038,Female
7308,Male
7308,Female
21596,Male
21596,Female
2349,Male
2349,Female
13689,Male
13689,Female
41790,Male
41790,Female
18133,Male
18133,Female
25250,Male
25250,Female
10796,Male
10796,Female
24046,Male
24046,Female
20332,Male
20332,Female
38990,Male
38990,Female
45985,Male
45985,Female
17676,Male
17676,Female
7091,Male
7091,Female
27168,Male
27168,Female
240,Male
240,Female
45095,Male
45095,Female
13510,Male
13510,Female
20896,Male
20896,Female
44185,Male
44185,Female
28256,Male
28256,Female
7029,Male
7029,Female
2616,Male
2616,Female
34754,Male
34754,Female
26576,Male
26576,Female
8217,Male
8217,Female
40791,Male
40791,Female
8933,Male
8933,Female
9492,Male
9492,Female
5443,Male
5443,Female
23686,Male
23686,Female
34174,Male
34174,Female
36003,Male
36003,Female
27670,Male
27670,Female
11060,Male
11060,Female
14591,Male
14591,Female
1372,Male
1372,Female
11281,Male
11281,Female
37341,Male
37341,Female
48617,Male
48617,Female
19759,Male
19759,Female
15950,Male
15950,Female
16909,Male
16909,Female
9019,Male
9019,Female
33796,Male
33796,Female
17040,Male
17040,Female
34531,Male
34531,Female
6645,Male
6645,Female
30378,Male
30378,Female
22423,Male
22423,Female
32382,Male
32382,Female
15445,Male
15445,Female
17081,Male
17081,Female
16534,Male
16534,Female
44657,Male
44657,Female
38434,Male
38434,Female
35308,Male
35308,Female
22067,Male
22067,Female
11152,Male
11152,Female
28610,Male
28610,Female
7446,Male
7446,Female
43706,Male
43706,Female
35868,Male
35868,Female
29228,Male
29228,Female
16442,Male
16442,Female
14727,Male
14727,Female
48223,Male
48223,Female
32119,Male
32119,Female
41509,Male
41509,Female
26792,Male
26792,Female
47054,Male
47054,Female
41949,Male
41949,Female
40068,Male
40068,Female
23496,Male
23496,Female
42568,Male
42568,Female
39926,Male
39926,Female
13027,Male
13027,Female
18603,Male
18603,Female
5780,Male
5780,Female
42263,Male
42263,Female
36846,Male
36846,Female
16682,Male
16682,Female
9116,Male
9116,Female
46837,Male
46837,Female
47941,Male
47941,Female
31305,Male
31305,Female
38681,Male
38681,Female
11490,Male
11490,Female
33687,Male
33687,Female
10153,Male
10153,Female
44856,Male
44856,Female
42225,Male
42225,Female
9085,Male
9085,Female
31438,Male
31438,Female
27021,Male
27021,Female
10690,Male
10690,Female
47614,Male
47614,Female
28561,Male
28561,Female
21965,Male
21965,Female
39440,Male
39440,Female
16864,Male
16864,Female
16874,Male
16874,Female
30210,Male
30210,Female
11128,Male
11128,Female
14204,Male
14204,Female
20311,Male
20311,Female
9519,Male
9519,Female
9465,Male
9465,Female
19911,Male
19911,Female
27358,Male
27358,Female
46143,Male
46143,Female
26320,Male
26320,Female
9302,Male
9302,Female
764,Male
764,Female
30123,Male
30123,Female
44044,Male
44044,Female
9665,Male
9665,Female
48169,Male
48169,Female
21319,Male
21319,Female
42890,Male
42890,Female
41050,Male
41050,Female
30312,Male
30312,Female
44071,Male
44071,Female
33374,Male
33374,Female
17011,Male
17011,Female
29904,Male
29904,Female
33522,Male
33522,Female
5075,Male
5075,Female
697,Male
697,Female
38123,Male
38123,Female
25720,Male
25720,Female
19182,Male
19182,Female
31145,Male
31145,Female
3639,Male
3639,Female
21517,Male
21517,Female
32782,Male
32782,Female
16365,Male
16365,Female
6548,Male
6548,Female
30546,Male
30546,Female
39230,Male
39230,Female
41993,Male
41993,Female
3792,Male
3792,Female
4678,Male
4678,Female
34764,Male
34764,Female
14470,Male
14470,Female
5415,Male
5415,Female
44642,Male
44642,Female
522,Male
522,Female
47858,Male
47858,Female
23222,Male
23222,Female
44091,Male
44091,Female
28401,Male
28401,Female
35747,Male
35747,Female
3410,Male
3410,Female
38976,Male
38976,Female
33351,Male
33351,Female
33594,Male
33594,Female
5166,Male
5166,Female
43380,Male
43380,Female
6745,Male
6745,Female
44277,Male
44277,Female
29947,Male
29947,Female
18800,Male
18800,Female
8878,Male
8878,Female
3956,Male
3956,Female
5386,Male
5386,Female
13061,Male
13061,Female
23713,Male
23713,Female
15388,Male
15388,Female
6229,Male
6229,Female
13696,Male
13696,Female
15947,Male
15947,Female
22268,Male
22268,Female
6038,Male
6038,Female
6681,Male
6681,Female
14185,Male
14185,Female
23448,Male
23448,Female
23988,Male
23988,Female
39251,Male
39251,Female
3378,Male
3378,Female
44833,Male
44833,Female
29371,Male
29371,Female
45523,Male
45523,Female
19399,Male
19399,Female
34283,Male
34283,Female
39694,Male
39694,Female
17679,Male
17679,Female
40752,Male
40752,Female
13570,Male
13570,Female
37720,Male
37720,Female
45545,Male
45545,Female
8420,Male
8420,Female
46420,Male
46420,Female
746,Male
746,Female
24535,Male
24535,Female
33067,Male
33067,Female
47855,Male
47855,Female
18079,Male
18079,Female
48250,Male
48250,Female
47181,Male
47181,Female
19594,Male
19594,Female
15463,Male
15463,Female
14753,Male
14753,Female
23137,Male
23137,Female
32308,Male
32308,Female
9371,Male
9371,Female
23046,Male
23046,Female
14004,Male
14004,Female
35065,Male
35065,Female
39759,Male
39759,Female
13474,Male
13474,Female
26458,Male
26458,Female
39007,Male
39007,Female
16623,Male
16623,Female
6596,Male
6596,Female
6829,Male
6829,Female
7206,Male
7206,Female
23414,Male
23414,Female
13833,Male
13833,Female
48172,Male
48172,Female
340,Male
340,Female
12453,Male
12453,Female
25411,Male
25411,Female
41847,Male
41847,Female
44696,Male
44696,Female
4921,Male
4921,Female
35717,Male
35717,Female
6696,Male
6696,Female
21771,Male
21771,Female
40125,Male
40125,Female
34127,Male
34127,Female
12638,Male
12638,Female
29462,Male
29462,Female
31334,Male
31334,Female
30540,Male
30540,Female
231,Male
231,Female
17006,Male
17006,Female
42106,Male
42106,Female
25510,Male
25510,Female
35625,Male
35625,Female
9634,Male
9634,Female
8468,Male
8468,Female
11021,Male
11021,Female
16253,Male
16253,Female
10974,Male
10974,Female
8390,Male
8390,Female
32220,Male
32220,Female
29544,Male
29544,Female
224,Male
224,Female
7476,Male
7476,Female
29512,Male
29512,Female
33081,Male
33081,Female
7211,Male
7211,Female
11420,Male
11420,Female
13434,Male
13434,Female
39810,Male
39810,Female
8102,Male
8102,Female
28616,Male
28616,Female
2918,Male
2918,Female
40243,Male
40243,Female
28810,Male
28810,Female
17699,Male
17699,Female
4676,Male
4676,Female
42469,Male
42469,Female
17938,Male
17938,Female
14244,Male
14244,Female
47014,Male
47014,Female
18145,Male
18145,Female
47401,Male
47401,Female
28071,Male
28071,Female
27338,Male
27338,Female
40166,Male
40166,Female
9133,Male
9133,Female
5636,Male
5636,Female
32904,Male
32904,Female
36180,Male
36180,Female
29201,Male
29201,Female
33628,Male
33628,Female
19387,Male
19387,Female
36173,Male
36173,Female
48745,Male
48745,Female
4640,Male
4640,Female
10436,Male
10436,Female
45767,Male
45767,Female
4799,Male
4799,Female
25127,Male
25127,Female
26514,Male
26514,Female
12614,Male
12614,Female
27427,Male
27427,Female
29118,Male
29118,Female
47622,Male
47622,Female
47047,Male
47047,Female
38893,Male
38893,Female
19807,Male
19807,Female
38350,Male
38350,Female
25202,Male
25202,Female
45027,Male
45027,Female
9905,Male
9905,Female
23943,Male
23943,Female
22862,Male
22862,Female
28888,Male
28888,Female
8083,Male
8083,Female
33862,Male
33862,Female
44290,Male
44290,Female
48578,Male
48578,Female
39180,Male
39180,Female
39840,Male
39840,Female
31655,Male
31655,Female
42133,Male
42133,Female
37617,Male
37617,Female
46104,Male
46104,Female
36698,Male
36698,Female
46476,Male
46476,Female
27585,Male
27585,Female
18886,Male
18886,Female
30447,Male
30447,Female
36739,Male
36739,Female
44453,Male
44453,Female
6080,Male
6080,Female
29169,Male
29169,Female
27541,Male
27541,Female
41450,Male
41450,Female
24897,Male
24897,Female
32882,Male
32882,Female
5572,Male
5572,Female
48327,Male
48327,Female
15431,Male
15431,Female
35415,Male
35415,Female
25364,Male
25364,Female
43154,Male
43154,Female
41368,Male
41368,Female
26653,Male
26653,Female
16923,Male
16923,Female
38423,Male
38423,Female
47837,Male
47837,Female
28527,Male
28527,Female
22819,Male
22819,Female
36181,Male
36181,Female
6331,Male
6331,Female
19659,Male
19659,Female
32489,Male
32489,Female
42261,Male
42261,Female
20897,Male
20897,Female
44082,Male
44082,Female
6986,Male
6986,Female
8735,Male
8735,Female
46677,Male
46677,Female
47971,Male
47971,Female
30562,Male
30562,Female
22506,Male
22506,Female
6437,Male
6437,Female
44006,Male
44006,Female
21113,Male
21113,Female
9273,Male
9273,Female
41103,Male
41103,Female
42339,Male
42339,Female
15429,Male
15429,Female
6895,Male
6895,Female
48404,Male
48404,Female
12911,Male
12911,Female
33099,Male
33099,Female
27039,Male
27039,Female
41758,Male
41758,Female
18146,Male
18146,Female
16169,Male
16169,Female
44046,Male
44046,Female
43568,Male
43568,Female
3961,Male
3961,Female
6972,Male
6972,Female
26577,Male
26577,Female
4117,Male
4117,Female
31921,Male
31921,Female
2293,Male
2293,Female
38610,Male
38610,Female
5191,Male
5191,Female
31740,Male
31740,Female
25740,Male
25740,Female
42903,Male
42903,Female
30143,Male
30143,Female
13186,Male
13186,Female
20623,Male
20623,Female
21760,Male
21760,Female
37730,Male
37730,Female
33120,Male
33120,Female
38000,Male
38000,Female
42000,Male
42000,Female
39084,Male
39084,Female
27291,Male
27291,Female
45481,Male
45481,Female
37752,Male
37752,Female
45861,Male
45861,Female
4533,Male
4533,Female
43691,Male
43691,Female
27210,Male
27210,Female
29463,Male
29463,Female
5979,Male
5979,Female
17915,Male
17915,Female
38632,Male
38632,Female
36391,Male
36391,Female
19540,Male
19540,Female
15522,Male
15522,Female
1648,Male
1648,Female
12785,Male
12785,Female
32760,Male
32760,Female
40794,Male
40794,Female
31746,Male
31746,Female
17320,Male
17320,Female
43929,Male
43929,Female
38074,Male
38074,Female
11699,Male
11699,Female
43324,Male
43324,Female
7048,Male
7048,Female
41485,Male
41485,Female
32699,Male
32699,Female
34201,Male
34201,Female
31856,Male
31856,Female
36943,Male
36943,Female
47407,Male
47407,Female
39689,Male
39689,Female
3999,Male
3999,Female
42757,Male
42757,Female
17105,Male
17105,Female
21080,Male
21080,Female
27069,Male
27069,Female
40117,Male
40117,Female
14619,Male
14619,Female
14759,Male
14759,Female
