record_id,workclass
18411,Self-emp-inc
18411,Self-emp-not-inc
18411,State-gov
18411,Without-pay
18877,Federal-gov
18877,Local-gov
18877,Private
18877,Self-emp-inc
18877,Self-emp-not-inc
18877,State-gov
18877,Without-pay
25119,Self-emp-inc
25119,Self-emp-not-inc
28435,Private
32766,Self-emp-inc
32766,Self-emp-not-inc
31512,Federal-gov
31512,Local-gov
31512,Private
31512,Self-emp-inc
31512,Self-emp-not-inc
31512,State-gov
31512,Without-pay
9857,Self-emp-inc
9857,Self-emp-not-inc
2291,Federal-gov
2291,Local-gov
2291,Private
2291,Self-emp-inc
2291,Self-emp-not-inc
2291,State-gov
2291,Without-pay
36407,Self-emp-inc
36407,Self-emp-not-inc
17421,Federal-gov
17421,Local-gov
17421,Private
17421,Self-emp-inc
17421,Self-emp-not-inc
17421,State-gov
17421,Without-pay
15956,Federal-gov
15956,Local-gov
15956,Private
15956,Self-emp-inc
15956,Self-emp-not-inc
15956,State-gov
15956,Without-pay
40681,Federal-gov
40681,Local-gov
40681,Private
40681,Self-emp-inc
40681,Self-emp-not-inc
40681,State-gov
40681,Without-pay
376,Federal-gov
376,Local-gov
376,Private
376,Self-emp-inc
376,Self-emp-not-inc
376,State-gov
376,Without-pay
12378,Self-emp-inc
12378,Self-emp-not-inc
35239,Federal-gov
35239,Local-gov
35239,Private
35239,Self-emp-inc
35239,Self-emp-not-inc
35239,State-gov
35239,Without-pay
14751,Private
5381,Private
10646,Private
3699,Federal-gov
3699,Local-gov
3699,Private
3699,Self-emp-inc
3699,Self-emp-not-inc
3699,State-gov
3699,Without-pay
35379,Federal-gov
35379,Local-gov
35379,Private
35379,Self-emp-inc
35379,Self-emp-not-inc
35379,State-gov
35379,Without-pay
2408,Private
40325,Federal-gov
40325,Local-gov
40325,Private
40325,Self-emp-inc
40325,Self-emp-not-inc
40325,State-gov
40325,Without-pay
45824,Federal-gov
45824,Local-gov
45824,State-gov
29211,Federal-gov
29211,Local-gov
29211,Private
29211,Self-emp-inc
29211,Self-emp-not-inc
29211,State-gov
29211,Without-pay
10430,Private
12288,Federal-gov
12288,Local-gov
12288,Private
12288,Self-emp-inc
12288,Self-emp-not-inc
12288,State-gov
12288,Without-pay
21986,Federal-gov
21986,Local-gov
21986,Private
21986,Self-emp-inc
21986,Self-emp-not-inc
21986,State-gov
21986,Without-pay
22678,Federal-gov
22678,Local-gov
22678,Private
22678,Self-emp-inc
22678,Self-emp-not-inc
22678,State-gov
22678,Without-pay
33939,Private
3943,Federal-gov
3943,Local-gov
3943,Private
3943,Self-emp-inc
3943,Self-emp-not-inc
3943,State-gov
3943,Without-pay
33440,Federal-gov
33440,Local-gov
33440,State-gov
11986,Federal-gov
11986,Local-gov
11986,Private
11986,Self-emp-inc
11986,Self-emp-not-inc
11986,State-gov
11986,Without-pay
24366,Private
43485,Federal-gov
43485,Local-gov
43485,Private
43485,Self-emp-inc
43485,Self-emp-not-inc
43485,State-gov
43485,Without-pay
48086,Federal-gov
48086,Local-gov
48086,Private
48086,Self-emp-inc
48086,Self-emp-not-inc
48086,State-gov
48086,Without-pay
46796,Private
30636,Federal-gov
30636,Local-gov
30636,Private
30636,Self-emp-inc
30636,Self-emp-not-inc
30636,State-gov
30636,Without-pay
47904,Federal-gov
47904,Local-gov
47904,State-gov
25309,Private
4302,Federal-gov
4302,Local-gov
4302,Private
4302,Self-emp-inc
4302,Self-emp-not-inc
4302,State-gov
4302,Without-pay
531,Private
5784,Federal-gov
5784,Local-gov
5784,Private
5784,Self-emp-inc
5784,Self-emp-not-inc
5784,State-gov
5784,Without-pay
34963,Federal-gov
34963,Local-gov
34963,Private
34963,Self-emp-inc
34963,Self-emp-not-inc
34963,State-gov
34963,Without-pay
3044,Private
43555,Self-emp-inc
43555,Self-emp-not-inc
27272,Federal-gov
27272,Local-gov
27272,Private
27272,Self-emp-inc
27272,Self-emp-not-inc
27272,State-gov
27272,Without-pay
2691,Federal-gov
2691,Local-gov
2691,Private
2691,Self-emp-inc
2691,Self-emp-not-inc
2691,State-gov
2691,Without-pay
16752,Private
27609,Self-emp-inc
27609,Self-emp-not-inc
27392,Federal-gov
27392,Local-gov
27392,Private
27392,Self-emp-inc
27392,Self-emp-not-inc
27392,State-gov
27392,Without-pay
35557,Private
12808,Private
37449,Private
17736,Federal-gov
17736,Local-gov
17736,Private
17736,Self-emp-inc
17736,Self-emp-not-inc
17736,State-gov
17736,Without-pay
10889,Federal-gov
10889,Local-gov
10889,State-gov
16355,Federal-gov
16355,Local-gov
16355,Private
16355,Self-emp-inc
16355,Self-emp-not-inc
16355,State-gov
16355,Without-pay
21316,Federal-gov
21316,Local-gov
21316,Private
21316,Self-emp-inc
21316,Self-emp-not-inc
21316,State-gov
21316,Without-pay
30678,Private
39239,Federal-gov
39239,Local-gov
39239,Private
39239,Self-emp-inc
39239,Self-emp-not-inc
39239,State-gov
39239,Without-pay
5238,Federal-gov
5238,Local-gov
5238,State-gov
23731,Federal-gov
23731,Local-gov
23731,Private
23731,Self-emp-inc
23731,Self-emp-not-inc
23731,State-gov
23731,Without-pay
22256,Federal-gov
22256,Local-gov
22256,Private
22256,Self-emp-inc
22256,Self-emp-not-inc
22256,State-gov
22256,Without-pay
6623,Federal-gov
6623,Local-gov
6623,Private
6623,Self-emp-inc
6623,Self-emp-not-inc
6623,State-gov
6623,Without-pay
43810,Federal-gov
43810,Local-gov
43810,Private
43810,Self-emp-inc
43810,Self-emp-not-inc
43810,State-gov
43810,Without-pay
33764,Federal-gov
33764,Local-gov
33764,Private
33764,Self-emp-inc
33764,Self-emp-not-inc
33764,State-gov
33764,Without-pay
38985,Federal-gov
38985,Local-gov
38985,Private
38985,Self-emp-inc
38985,Self-emp-not-inc
38985,State-gov
38985,Without-pay
4467,Private
27067,Self-emp-inc
27067,Self-emp-not-inc
44077,Private
24950,Private
16478,Federal-gov
16478,Local-gov
16478,Private
16478,Self-emp-inc
16478,Self-emp-not-inc
16478,State-gov
16478,Without-pay
46834,Self-emp-inc
46834,Self-emp-not-inc
47548,Federal-gov
47548,Local-gov
47548,Private
47548,Self-emp-inc
47548,Self-emp-not-inc
47548,State-gov
47548,Without-pay
1780,Private
3910,Federal-gov
3910,Local-gov
3910,Private
3910,Self-emp-inc
3910,Self-emp-not-inc
3910,State-gov
3910,Without-pay
44151,Private
13207,Private
34497,Private
9914,Private
17916,Federal-gov
17916,Local-gov
17916,Private
17916,Self-emp-inc
17916,Self-emp-not-inc
17916,State-gov
17916,Without-pay
36492,Private
29558,Federal-gov
29558,Local-gov
29558,Private
29558,Self-emp-inc
29558,Self-emp-not-inc
29558,State-gov
29558,Without-pay
29313,Federal-gov
29313,Local-gov
29313,Private
29313,Self-emp-inc
29313,Self-emp-not-inc
29313,State-gov
29313,Without-pay
30811,Federal-gov
30811,Local-gov
30811,State-gov
18313,Private
19933,Private
2187,Private
40570,Private
41594,Private
25223,Self-emp-inc
25223,Self-emp-not-inc
32058,Federal-gov
32058,Local-gov
32058,Private
32058,Self-emp-inc
32058,Self-emp-not-inc
32058,State-gov
32058,Without-pay
13795,Self-emp-inc
13795,Self-emp-not-inc
47654,Federal-gov
47654,Local-gov
47654,Private
47654,Self-emp-inc
47654,Self-emp-not-inc
47654,State-gov
47654,Without-pay
27098,Federal-gov
27098,Local-gov
27098,Private
27098,Self-emp-inc
27098,Self-emp-not-inc
27098,State-gov
27098,Without-pay
15383,Private
40313,Federal-gov
40313,Local-gov
40313,State-gov
46154,Private
3348,Private
48719,Federal-gov
48719,Local-gov
48719,Private
48719,Self-emp-inc
48719,Self-emp-not-inc
48719,State-gov
48719,Without-pay
8027,Federal-gov
8027,Local-gov
8027,Private
8027,Self-emp-inc
8027,Self-emp-not-inc
8027,State-gov
8027,Without-pay
39695,Federal-gov
39695,Local-gov
39695,Private
39695,Self-emp-inc
39695,Self-emp-not-inc
39695,State-gov
39695,Without-pay
11529,Self-emp-inc
11529,Self-emp-not-inc
23993,Federal-gov
23993,Local-gov
23993,State-gov
11962,Federal-gov
11962,Local-gov
11962,Private
11962,Self-emp-inc
11962,Self-emp-not-inc
11962,State-gov
11962,Without-pay
38109,Federal-gov
38109,Local-gov
38109,Private
38109,Self-emp-inc
38109,Self-emp-not-inc
38109,State-gov
38109,Without-pay
42630,Federal-gov
42630,Local-gov
42630,Private
42630,Self-emp-inc
42630,Self-emp-not-inc
42630,State-gov
42630,Without-pay
42660,Federal-gov
42660,Local-gov
42660,Private
42660,Self-emp-inc
42660,Self-emp-not-inc
42660,State-gov
42660,Without-pay
19847,Federal-gov
19847,Local-gov
19847,Private
19847,Self-emp-inc
19847,Self-emp-not-inc
19847,State-gov
19847,Without-pay
4418,Federal-gov
4418,Local-gov
4418,Private
4418,Self-emp-inc
4418,Self-emp-not-inc
4418,State-gov
4418,Without-pay
35718,Federal-gov
35718,Local-gov
35718,Private
35718,Self-emp-inc
35718,Self-emp-not-inc
35718,State-gov
35718,Without-pay
12585,Private
41525,Federal-gov
41525,Local-gov
41525,Private
41525,Self-emp-inc
41525,Self-emp-not-inc
41525,State-gov
41525,Without-pay
32379,Private
18300,Federal-gov
18300,Local-gov
18300,State-gov
37359,Federal-gov
37359,Local-gov
37359,Private
37359,Self-emp-inc
37359,Self-emp-not-inc
37359,State-gov
37359,Without-pay
34037,Private
18220,Federal-gov
18220,Local-gov
18220,State-gov
14590,Private
5447,Private
35547,Federal-gov
35547,Local-gov
35547,Private
35547,Self-emp-inc
35547,Self-emp-not-inc
35547,State-gov
35547,Without-pay
38671,Federal-gov
38671,Local-gov
38671,State-gov
30455,Federal-gov
30455,Local-gov
30455,Private
30455,Self-emp-inc
30455,Self-emp-not-inc
30455,State-gov
30455,Without-pay
7242,Federal-gov
7242,Local-gov
7242,Private
7242,Self-emp-inc
7242,Self-emp-not-inc
7242,State-gov
7242,Without-pay
9115,Federal-gov
9115,Local-gov
9115,Private
9115,Self-emp-inc
9115,Self-emp-not-inc
9115,State-gov
9115,Without-pay
13759,Private
42928,Private
44476,Federal-gov
44476,Local-gov
44476,Private
44476,Self-emp-inc
44476,Self-emp-not-inc
44476,State-gov
44476,Without-pay
14103,Private
6120,Federal-gov
6120,Local-gov
6120,State-gov
48635,Federal-gov
48635,Local-gov
48635,Private
48635,Self-emp-inc
48635,Self-emp-not-inc
48635,State-gov
48635,Without-pay
1911,Private
8652,Private
12792,Private
5919,Federal-gov
5919,Local-gov
5919,Private
5919,Self-emp-inc
5919,Self-emp-not-inc
5919,State-gov
5919,Without-pay
21970,Federal-gov
21970,Local-gov
21970,Private
21970,Self-emp-inc
21970,Self-emp-not-inc
21970,State-gov
21970,Without-pay
35548,Private
42435,Private
39132,Federal-gov
39132,Local-gov
39132,Private
39132,Self-emp-inc
39132,Self-emp-not-inc
39132,State-gov
39132,Without-pay
6593,Federal-gov
6593,Local-gov
6593,Private
6593,Self-emp-inc
6593,Self-emp-not-inc
6593,State-gov
6593,Without-pay
7310,Federal-gov
7310,Local-gov
7310,Private
7310,Self-emp-inc
7310,Self-emp-not-inc
7310,State-gov
7310,Without-pay
46156,Federal-gov
46156,Local-gov
46156,Private
46156,Self-emp-inc
46156,Self-emp-not-inc
46156,State-gov
46156,Without-pay
42467,Federal-gov
42467,Local-gov
42467,Private
42467,Self-emp-inc
42467,Self-emp-not-inc
42467,State-gov
42467,Without-pay
29663,Private
30167,Federal-gov
30167,Local-gov
30167,State-gov
22229,Private
16105,Federal-gov
16105,Local-gov
16105,State-gov
23139,Private
48136,Private
12824,Private
26878,Federal-gov
26878,Local-gov
26878,Private
26878,Self-emp-inc
26878,Self-emp-not-inc
26878,State-gov
26878,Without-pay
19972,Federal-gov
19972,Local-gov
19972,Private
19972,Self-emp-inc
19972,Self-emp-not-inc
19972,State-gov
19972,Without-pay
41665,Federal-gov
41665,Local-gov
41665,Private
41665,Self-emp-inc
41665,Self-emp-not-inc
41665,State-gov
41665,Without-pay
12455,Federal-gov
12455,Local-gov
12455,Private
12455,Self-emp-inc
12455,Self-emp-not-inc
12455,State-gov
12455,Without-pay
7324,Private
15971,Federal-gov
15971,Local-gov
15971,Private
15971,Self-emp-inc
15971,Self-emp-not-inc
15971,State-gov
15971,Without-pay
10107,Private
38905,Federal-gov
38905,Local-gov
38905,Private
38905,Self-emp-inc
38905,Self-emp-not-inc
38905,State-gov
38905,Without-pay
13428,Private
10698,Private
36629,Federal-gov
36629,Local-gov
36629,Private
36629,Self-emp-inc
36629,Self-emp-not-inc
36629,State-gov
36629,Without-pay
11753,Private
12680,Private
14904,Private
48594,Private
32606,Federal-gov
32606,Local-gov
32606,Private
32606,Self-emp-inc
32606,Self-emp-not-inc
32606,State-gov
32606,Without-pay
15030,Private
13245,Federal-gov
13245,Local-gov
13245,Private
13245,Self-emp-inc
13245,Self-emp-not-inc
13245,State-gov
13245,Without-pay
43420,Private
33707,Private
2526,Federal-gov
2526,Local-gov
2526,Private
2526,Self-emp-inc
2526,Self-emp-not-inc
2526,State-gov
2526,Without-pay
41775,Private
39567,Private
30476,Private
16163,Federal-gov
16163,Local-gov
16163,Private
16163,Self-emp-inc
16163,Self-emp-not-inc
16163,State-gov
16163,Without-pay
37893,Private
7209,Federal-gov
7209,Local-gov
7209,Private
7209,Self-emp-inc
7209,Self-emp-not-inc
7209,State-gov
7209,Without-pay
40282,Federal-gov
40282,Local-gov
40282,Private
40282,Self-emp-inc
40282,Self-emp-not-inc
40282,State-gov
40282,Without-pay
21574,Federal-gov
21574,Local-gov
21574,Private
21574,Self-emp-inc
21574,Self-emp-not-inc
21574,State-gov
21574,Without-pay
27759,Private
14013,Private
42408,Federal-gov
42408,Local-gov
42408,Private
42408,Self-emp-inc
42408,Self-emp-not-inc
42408,State-gov
42408,Without-pay
15553,Private
32534,Private
34808,Federal-gov
34808,Local-gov
34808,Private
34808,Self-emp-inc
34808,Self-emp-not-inc
34808,State-gov
34808,Without-pay
46631,Federal-gov
46631,Local-gov
46631,State-gov
38688,Federal-gov
38688,Local-gov
38688,Private
38688,Self-emp-inc
38688,Self-emp-not-inc
38688,State-gov
38688,Without-pay
26504,Private
10816,Federal-gov
10816,Local-gov
10816,Private
10816,Self-emp-inc
10816,Self-emp-not-inc
10816,State-gov
10816,Without-pay
2003,Private
33449,Federal-gov
33449,Local-gov
33449,Private
33449,Self-emp-inc
33449,Self-emp-not-inc
33449,State-gov
33449,Without-pay
7036,Private
43661,Federal-gov
43661,Local-gov
43661,Private
43661,Self-emp-inc
43661,Self-emp-not-inc
43661,State-gov
43661,Without-pay
45255,Self-emp-inc
45255,Self-emp-not-inc
29712,Federal-gov
29712,Local-gov
29712,Private
29712,Self-emp-inc
29712,Self-emp-not-inc
29712,State-gov
29712,Without-pay
46736,Private
29366,Federal-gov
29366,Local-gov
29366,Private
29366,Self-emp-inc
29366,Self-emp-not-inc
29366,State-gov
29366,Without-pay
33826,Federal-gov
33826,Local-gov
33826,Private
33826,Self-emp-inc
33826,Self-emp-not-inc
33826,State-gov
33826,Without-pay
8170,Private
30115,Federal-gov
30115,Local-gov
30115,Private
30115,Self-emp-inc
30115,Self-emp-not-inc
30115,State-gov
30115,Without-pay
5937,Private
6498,Federal-gov
6498,Local-gov
6498,Private
6498,Self-emp-inc
6498,Self-emp-not-inc
6498,State-gov
6498,Without-pay
6988,Federal-gov
6988,Local-gov
6988,Private
6988,Self-emp-inc
6988,Self-emp-not-inc
6988,State-gov
6988,Without-pay
28376,Federal-gov
28376,Local-gov
28376,Private
28376,Self-emp-inc
28376,Self-emp-not-inc
28376,State-gov
28376,Without-pay
40150,Federal-gov
40150,Local-gov
40150,Private
40150,Self-emp-inc
40150,Self-emp-not-inc
40150,State-gov
40150,Without-pay
15496,Private
27865,Federal-gov
27865,Local-gov
27865,Private
27865,Self-emp-inc
27865,Self-emp-not-inc
27865,State-gov
27865,Without-pay
48811,Self-emp-inc
48811,Self-emp-not-inc
33335,Federal-gov
33335,Local-gov
33335,Private
33335,Self-emp-inc
33335,Self-emp-not-inc
33335,State-gov
33335,Without-pay
25422,Federal-gov
25422,Local-gov
25422,Private
25422,Self-emp-inc
25422,Self-emp-not-inc
25422,State-gov
25422,Without-pay
12414,Federal-gov
12414,Local-gov
12414,Private
12414,Self-emp-inc
12414,Self-emp-not-inc
12414,State-gov
12414,Without-pay
31646,Federal-gov
31646,Local-gov
31646,Private
31646,Self-emp-inc
31646,Self-emp-not-inc
31646,State-gov
31646,Without-pay
36919,Federal-gov
36919,Local-gov
36919,Private
36919,Self-emp-inc
36919,Self-emp-not-inc
36919,State-gov
36919,Without-pay
32418,Private
12654,Federal-gov
12654,Local-gov
12654,Private
12654,Self-emp-inc
12654,Self-emp-not-inc
12654,State-gov
12654,Without-pay
19120,Federal-gov
19120,Local-gov
19120,Private
19120,Self-emp-inc
19120,Self-emp-not-inc
19120,State-gov
19120,Without-pay
16372,Federal-gov
16372,Local-gov
16372,Private
16372,Self-emp-inc
16372,Self-emp-not-inc
16372,State-gov
16372,Without-pay
28804,Federal-gov
28804,Local-gov
28804,State-gov
40206,Private
30571,Federal-gov
30571,Local-gov
30571,Private
30571,Self-emp-inc
30571,Self-emp-not-inc
30571,State-gov
30571,Without-pay
37640,Federal-gov
37640,Local-gov
37640,Private
37640,Self-emp-inc
37640,Self-emp-not-inc
37640,State-gov
37640,Without-pay
3142,Federal-gov
3142,Local-gov
3142,Private
3142,Self-emp-inc
3142,Self-emp-not-inc
3142,State-gov
3142,Without-pay
24525,Private
39960,Private
25955,Federal-gov
25955,Local-gov
25955,Private
25955,Self-emp-inc
25955,Self-emp-not-inc
25955,State-gov
25955,Without-pay
16083,Self-emp-inc
16083,Self-emp-not-inc
5044,Private
24045,Private
42867,Private
514,Federal-gov
514,Local-gov
514,Private
514,Self-emp-inc
514,Self-emp-not-inc
514,State-gov
514,Without-pay
37302,Federal-gov
37302,Local-gov
37302,Private
37302,Self-emp-inc
37302,Self-emp-not-inc
37302,State-gov
37302,Without-pay
33258,Private
13045,Federal-gov
13045,Local-gov
13045,Private
13045,Self-emp-inc
13045,Self-emp-not-inc
13045,State-gov
13045,Without-pay
9078,Private
8459,Self-emp-inc
8459,Self-emp-not-inc
43095,Federal-gov
43095,Local-gov
43095,Private
43095,Self-emp-inc
43095,Self-emp-not-inc
43095,State-gov
43095,Without-pay
33979,Federal-gov
33979,Local-gov
33979,Private
33979,Self-emp-inc
33979,Self-emp-not-inc
33979,State-gov
33979,Without-pay
34905,Private
15248,Private
37281,Private
45863,Private
38593,Federal-gov
38593,Local-gov
38593,Private
38593,Self-emp-inc
38593,Self-emp-not-inc
38593,State-gov
38593,Without-pay
3407,Federal-gov
3407,Local-gov
3407,Private
3407,Self-emp-inc
3407,Self-emp-not-inc
3407,State-gov
3407,Without-pay
6878,Federal-gov
6878,Local-gov
6878,Private
6878,Self-emp-inc
6878,Self-emp-not-inc
6878,State-gov
6878,Without-pay
19156,Private
35711,Private
45332,Federal-gov
45332,Local-gov
45332,State-gov
28092,Federal-gov
28092,Local-gov
28092,Private
28092,Self-emp-inc
28092,Self-emp-not-inc
28092,State-gov
28092,Without-pay
14042,Federal-gov
14042,Local-gov
14042,Private
14042,Self-emp-inc
14042,Self-emp-not-inc
14042,State-gov
14042,Without-pay
19604,Federal-gov
19604,Local-gov
19604,State-gov
15837,Private
38502,Private
13524,Private
44041,Private
36883,Federal-gov
36883,Local-gov
36883,Private
36883,Self-emp-inc
36883,Self-emp-not-inc
36883,State-gov
36883,Without-pay
48590,Self-emp-inc
48590,Self-emp-not-inc
24493,Federal-gov
24493,Local-gov
24493,Private
24493,Self-emp-inc
24493,Self-emp-not-inc
24493,State-gov
24493,Without-pay
38844,Federal-gov
38844,Local-gov
38844,Private
38844,Self-emp-inc
38844,Self-emp-not-inc
38844,State-gov
38844,Without-pay
5083,Federal-gov
5083,Local-gov
5083,Private
5083,Self-emp-inc
5083,Self-emp-not-inc
5083,State-gov
5083,Without-pay
4102,Federal-gov
4102,Local-gov
4102,Private
4102,Self-emp-inc
4102,Self-emp-not-inc
4102,State-gov
4102,Without-pay
45410,Federal-gov
45410,Local-gov
45410,Private
45410,Self-emp-inc
45410,Self-emp-not-inc
45410,State-gov
45410,Without-pay
48181,Private
30716,Federal-gov
30716,Local-gov
30716,Private
30716,Self-emp-inc
30716,Self-emp-not-inc
30716,State-gov
30716,Without-pay
14385,Federal-gov
14385,Local-gov
14385,Private
14385,Self-emp-inc
14385,Self-emp-not-inc
14385,State-gov
14385,Without-pay
9640,Federal-gov
9640,Local-gov
9640,Private
9640,Self-emp-inc
9640,Self-emp-not-inc
9640,State-gov
9640,Without-pay
17625,Federal-gov
17625,Local-gov
17625,Private
17625,Self-emp-inc
17625,Self-emp-not-inc
17625,State-gov
17625,Without-pay
17479,Private
13461,Private
9817,Federal-gov
9817,Local-gov
9817,Private
9817,Self-emp-inc
9817,Self-emp-not-inc
9817,State-gov
9817,Without-pay
31323,Private
45241,Federal-gov
45241,Local-gov
45241,Private
45241,Self-emp-inc
45241,Self-emp-not-inc
45241,State-gov
45241,Without-pay
27199,Private
34732,Federal-gov
34732,Local-gov
34732,Private
34732,Self-emp-inc
34732,Self-emp-not-inc
34732,State-gov
34732,Without-pay
23863,Private
666,Federal-gov
666,Local-gov
666,State-gov
28318,Federal-gov
28318,Local-gov
28318,Private
28318,Self-emp-inc
28318,Self-emp-not-inc
28318,State-gov
28318,Without-pay
23417,Federal-gov
23417,Local-gov
23417,Private
23417,Self-emp-inc
23417,Self-emp-not-inc
23417,State-gov
23417,Without-pay
1608,Private
32351,Private
3876,Federal-gov
3876,Local-gov
3876,Private
3876,Self-emp-inc
3876,Self-emp-not-inc
3876,State-gov
3876,Without-pay
7934,Private
15194,Federal-gov
15194,Local-gov
15194,State-gov
28555,Federal-gov
28555,Local-gov
28555,Private
28555,Self-emp-inc
28555,Self-emp-not-inc
28555,State-gov
28555,Without-pay
7870,Private
8024,Private
25724,Federal-gov
25724,Local-gov
25724,Private
25724,Self-emp-inc
25724,Self-emp-not-inc
25724,State-gov
25724,Without-pay
23104,Federal-gov
23104,Local-gov
23104,Private
23104,Self-emp-inc
23104,Self-emp-not-inc
23104,State-gov
23104,Without-pay
39455,Federal-gov
39455,Local-gov
39455,Private
39455,Self-emp-inc
39455,Self-emp-not-inc
39455,State-gov
39455,Without-pay
24474,Federal-gov
24474,Local-gov
24474,Private
24474,Self-emp-inc
24474,Self-emp-not-inc
24474,State-gov
24474,Without-pay
24173,Private
47766,Federal-gov
47766,Local-gov
47766,Private
47766,Self-emp-inc
47766,Self-emp-not-inc
47766,State-gov
47766,Without-pay
33010,Federal-gov
33010,Local-gov
33010,Private
33010,Self-emp-inc
33010,Self-emp-not-inc
33010,State-gov
33010,Without-pay
12876,Self-emp-inc
12876,Self-emp-not-inc
23064,Federal-gov
23064,Local-gov
23064,Private
23064,Self-emp-inc
23064,Self-emp-not-inc
23064,State-gov
23064,Without-pay
41448,Federal-gov
41448,Local-gov
41448,Private
41448,Self-emp-inc
41448,Self-emp-not-inc
41448,State-gov
41448,Without-pay
44917,Federal-gov
44917,Local-gov
44917,Private
44917,Self-emp-inc
44917,Self-emp-not-inc
44917,State-gov
44917,Without-pay
48288,Federal-gov
48288,Local-gov
48288,Private
48288,Self-emp-inc
48288,Self-emp-not-inc
48288,State-gov
48288,Without-pay
44318,Self-emp-inc
44318,Self-emp-not-inc
574,Federal-gov
574,Local-gov
574,Private
574,Self-emp-inc
574,Self-emp-not-inc
574,State-gov
574,Without-pay
769,Private
29308,Federal-gov
29308,Local-gov
29308,Private
29308,Self-emp-inc
29308,Self-emp-not-inc
29308,State-gov
29308,Without-pay
37041,Self-emp-inc
37041,Self-emp-not-inc
24205,Private
40668,Federal-gov
40668,Local-gov
40668,Private
40668,Self-emp-inc
40668,Self-emp-not-inc
40668,State-gov
40668,Without-pay
27916,Federal-gov
27916,Local-gov
27916,Private
27916,Self-emp-inc
27916,Self-emp-not-inc
27916,State-gov
27916,Without-pay
17883,Federal-gov
17883,Local-gov
17883,Private
17883,Self-emp-inc
17883,Self-emp-not-inc
17883,State-gov
17883,Without-pay
3218,Federal-gov
3218,Local-gov
3218,Private
3218,Self-emp-inc
3218,Self-emp-not-inc
3218,State-gov
3218,Without-pay
1703,Federal-gov
1703,Local-gov
1703,Private
1703,Self-emp-inc
1703,Self-emp-not-inc
1703,State-gov
1703,Without-pay
34550,Federal-gov
34550,Local-gov
34550,Private
34550,Self-emp-inc
34550,Self-emp-not-inc
34550,State-gov
34550,Without-pay
13716,Federal-gov
13716,Local-gov
13716,Private
13716,Self-emp-inc
13716,Self-emp-not-inc
13716,State-gov
13716,Without-pay
46729,Private
8531,Federal-gov
8531,Local-gov
8531,Private
8531,Self-emp-inc
8531,Self-emp-not-inc
8531,State-gov
8531,Without-pay
44068,Federal-gov
44068,Local-gov
44068,Private
44068,Self-emp-inc
44068,Self-emp-not-inc
44068,State-gov
44068,Without-pay
10191,Federal-gov
10191,Local-gov
10191,Private
10191,Self-emp-inc
10191,Self-emp-not-inc
10191,State-gov
10191,Without-pay
30868,Federal-gov
30868,Local-gov
30868,Private
30868,Self-emp-inc
30868,Self-emp-not-inc
30868,State-gov
30868,Without-pay
163,Federal-gov
163,Local-gov
163,Private
163,Self-emp-inc
163,Self-emp-not-inc
163,State-gov
163,Without-pay
304,Federal-gov
304,Local-gov
304,Private
304,Self-emp-inc
304,Self-emp-not-inc
304,State-gov
304,Without-pay
41105,Private
21781,Federal-gov
21781,Local-gov
21781,Private
21781,Self-emp-inc
21781,Self-emp-not-inc
21781,State-gov
21781,Without-pay
12086,Private
15920,Private
4480,Federal-gov
4480,Local-gov
4480,Private
4480,Self-emp-inc
4480,Self-emp-not-inc
4480,State-gov
4480,Without-pay
18612,Federal-gov
18612,Local-gov
18612,Private
18612,Self-emp-inc
18612,Self-emp-not-inc
18612,State-gov
18612,Without-pay
31106,Federal-gov
31106,Local-gov
31106,Private
31106,Self-emp-inc
31106,Self-emp-not-inc
31106,State-gov
31106,Without-pay
17099,Private
20074,Federal-gov
20074,Local-gov
20074,Private
20074,Self-emp-inc
20074,Self-emp-not-inc
20074,State-gov
20074,Without-pay
23609,Private
4597,Federal-gov
4597,Local-gov
4597,Private
4597,Self-emp-inc
4597,Self-emp-not-inc
4597,State-gov
4597,Without-pay
19396,Federal-gov
19396,Local-gov
19396,Private
19396,Self-emp-inc
19396,Self-emp-not-inc
19396,State-gov
19396,Without-pay
33644,Private
2646,Federal-gov
2646,Local-gov
2646,Private
2646,Self-emp-inc
2646,Self-emp-not-inc
2646,State-gov
2646,Without-pay
24022,Private
1829,Private
33445,Private
28899,Federal-gov
28899,Local-gov
28899,Private
28899,Self-emp-inc
28899,Self-emp-not-inc
28899,State-gov
28899,Without-pay
33243,Federal-gov
33243,Local-gov
33243,Private
33243,Self-emp-inc
33243,Self-emp-not-inc
33243,State-gov
33243,Without-pay
28026,Private
45926,Private
30742,Private
8201,Federal-gov
8201,Local-gov
8201,Private
8201,Self-emp-inc
8201,Self-emp-not-inc
8201,State-gov
8201,Without-pay
8927,Private
8697,Federal-gov
8697,Local-gov
8697,Private
8697,Self-emp-inc
8697,Self-emp-not-inc
8697,State-gov
8697,Without-pay
19652,Private
26993,Federal-gov
26993,Local-gov
26993,Private
26993,Self-emp-inc
26993,Self-emp-not-inc
26993,State-gov
26993,Without-pay
29316,Private
8975,Federal-gov
8975,Local-gov
8975,Private
8975,Self-emp-inc
8975,Self-emp-not-inc
8975,State-gov
8975,Without-pay
48166,Private
23111,Federal-gov
23111,Local-gov
23111,Private
23111,Self-emp-inc
23111,Self-emp-not-inc
23111,State-gov
23111,Without-pay
23613,Private
15214,Federal-gov
15214,Local-gov
15214,Private
15214,Self-emp-inc
15214,Self-emp-not-inc
