record_id,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31755,mittel,private_sector,[100000-499999],high_school_graduate,Never-married,Other-service,?,White,Male,[0-99],[0-99],30,United-States,0
39610,mittel,?,43533,elementary_school,Separated,Other-service,?,White,?,?,[0-99],mittel,?,0
14427,mittel,State-gov,[100000-499999],high_school_graduate,Divorced,Protective-serv,?,?,Male,[0-99],[0-99],mittel,United-States,1
20369,[40-49],Self-emp-inc,?,?,separeted_divorced,professional_management,Not-in-family,White,?,0,[0-99],mittel,United-States,0
20602,42,private_sector,227397,bachelor_and_higher,Married-civ-spouse,Adm-clerical,Wife,?,Female,[0-99],?,40,United-States,1
19949,48,Private,[50000-99999],?,Married-civ-spouse,Craft-repair,Husband,?,Male,[0-99],?,?,Germany,0
27834,[20-29],State-gov,215443,?,not_married,Craft-repair,related,White,?,?,?,?,United-States,0
45126,[40-49],?,203653,Bachelors,?,admin_and_sales,Other-relative,Black,?,?,[0-99],?,?,0
40950,18,?,150817,?,not_married,admin_and_sales,?,White,Female,[0-99],?,20,?,0
9135,57,Private,[100000-499999],5th-6th,?,serives,?,?,?,[0-99],0,?,?,0
43584,?,private_sector,82242,?,not_married,Exec-managerial,?,White,?,[0-99],[0-99],45,Europa,0
46362,alt,Private,?,?,Separated,tech,not_related,Black,Female,0,?,mittel,Amerika,0
14991,39,self_emp,?,?,Married-civ-spouse,professional_management,related,White,Male,?,?,viel,?,1
25470,?,Private,[100000-499999],?,Married-civ-spouse,?,Husband,?,Male,[0-99],?,mittel,Puerto-Rico,0
10092,22,gov,347803,Some-college,not_married,Adm-clerical,Not-in-family,Other,Male,[0-99],[0-99],?,Amerika,0
35739,[40-49],Private,[100000-499999],?,?,Other-service,?,White,Female,0,0,[40-49],United-States,1
41000,[40-49],Private,176063,bachelor_and_higher,?,professional_management,?,?,Male,?,?,viel,Amerika,1
13709,?,?,33266,HS-grad,?,protective,?,White,Male,[0-99],?,40,United-States,0
48349,?,Private,288684,?,separeted_divorced,Machine-op-inspct,?,White,?,?,?,[40-49],United-States,0
22198,mittel,Private,[100000-499999],high_school_graduate,married,?,related,White,?,0,?,50,Amerika,0
46615,31,self_emp,[100000-499999],?,Married-civ-spouse,?,?,White,Male,[0-99],1579,mittel,United-States,0
35172,[30-39],Local-gov,136749,HS-grad,not_married,Adm-clerical,Own-child,White,?,[0-99],[0-99],[30-39],United-States,0
2975,[20-29],Private,?,Some-college,not_married,?,not_related,?,?,[0-99],[0-99],mittel,Amerika,0
45039,mittel,Private,[100000-499999],high_school,?,tech,not_related,?,Male,0,[0-99],?,United-States,0
14415,?,Private,134378,Masters,Married-civ-spouse,Exec-managerial,?,?,?,[0-99],[0-99],[50-59],?,1
6472,?,?,108933,?,?,Craft-repair,Husband,White,?,?,[0-99],35,Amerika,0
34741,36,self_emp,350103,?,Married-civ-spouse,Craft-repair,?,?,?,0,?,40,?,0
40646,mittel,private_sector,[100000-499999],HS-grad,Never-married,Adm-clerical,not_related,?,?,3325,?,40,United-States,0
35569,?,Private,[100000-499999],HS-grad,?,Sales,?,?,?,0,0,[40-49],United-States,0
14122,[30-39],?,?,high_school_graduate,Never-married,tech,Not-in-family,White,Male,[0-99],0,13,?,0
41278,mittel,Private,?,?,married,Farming-fishing,?,White,?,?,1672,[40-49],Amerika,0
24990,mittel,Private,[50000-99999],?,?,craft,?,White,Male,?,[0-99],[50-59],?,0
30792,42,?,33126,?,married,Exec-managerial,?,?,?,0,?,[60-69],?,1
2517,mittel,?,106728,?,married,professional_management,Husband,?,?,?,?,[60-69],Amerika,1
14763,49,Local-gov,?,HS-grad,?,protective,Husband,White,Male,?,0,56,?,0
27977,?,?,197719,high_school_graduate,not_married,?,Other-relative,?,Male,[0-99],[0-99],40,Amerika,0
12372,jung,private_sector,[100000-499999],HS-grad,?,Machine-op-inspct,Husband,?,?,[0-99],[0-99],40,Puerto-Rico,0
31673,41,?,[100000-499999],?,Married-civ-spouse,admin_and_sales,related,?,?,?,0,[30-39],Philippines,1
19833,mittel,Private,192053,?,separeted_divorced,Transport-moving,not_related,White,Male,0,?,?,Amerika,0
19974,32,?,?,?,not_married,Exec-managerial,related,?,Female,[0-99],[0-99],50,United-States,0
4185,66,private_sector,?,high_school_graduate,Married-civ-spouse,?,Husband,?,Male,?,[0-99],mittel,?,0
34431,mittel,private_sector,[100000-499999],Assoc-voc,Divorced,professional_management,?,?,Female,?,?,[40-49],?,0
10358,50,?,?,Some-college,?,serives,Not-in-family,?,Female,?,[0-99],?,United-States,0
33725,[50-59],Private,[100000-499999],high_school_graduate,?,Adm-clerical,not_related,White,?,[0-99],[0-99],mittel,?,0
2169,[50-59],Private,151977,high_school,separeted_divorced,serives,not_related,Black,Female,?,0,30,Amerika,0
44249,[30-39],private_sector,91716,?,Married-civ-spouse,craft,related,?,?,[0-99],[0-99],45,Amerika,0
30849,42,State-gov,[100000-499999],bachelor_and_higher,separeted_divorced,Prof-specialty,not_related,?,?,?,?,mittel,United-States,0
20446,mittel,private_sector,114639,Some-college,Never-married,Handlers-cleaners,Other-relative,?,?,?,0,20,United-States,0
42016,?,gov,[100000-499999],Some-college,Married-civ-spouse,Exec-managerial,related,White,Male,?,[0-99],mittel,United-States,0
33903,mittel,private_sector,?,?,?,?,related,White,Male,[0-99],[0-99],40,United-States,0
39443,?,private_sector,?,11th,?,Other-service,Own-child,?,Female,0,?,?,Amerika,0
6791,[10-19],?,110723,high_school,?,admin_and_sales,?,White,Female,0,0,25,?,0
32943,58,self_emp,[100000-499999],bachelor_and_higher,?,Exec-managerial,Wife,White,?,0,?,35,United-States,1
41366,?,?,?,high_school_graduate,not_married,serives,not_related,Black,?,0,0,90,?,0
29229,23,?,[100000-499999],?,not_married,admin_and_sales,Own-child,White,?,0,0,mittel,?,0
13621,mittel,Private,[100000-499999],high_school_graduate,Married-civ-spouse,serives,related,White,?,0,[0-99],?,United-States,0
45182,?,Private,?,Bachelors,Married-civ-spouse,?,?,?,Male,0,?,?,?,1
10170,jung,?,196816,bachelor_and_higher,?,Prof-specialty,?,?,?,[2000-4999],0,[40-49],Amerika,0
4822,51,private_sector,[100000-499999],bachelor_and_higher,Never-married,professional_management,?,Black,?,?,0,mittel,?,0
42004,?,Self-emp-not-inc,[13492-49999],bachelor_and_higher,married,Prof-specialty,Husband,?,?,0,[0-99],wenig,?,0
19866,[50-59],?,?,bachelor_and_higher,married,Sales,Husband,?,?,[5000-9999],?,?,?,1
20709,24,State-gov,[100000-499999],bachelor_and_higher,?,professional_management,?,?,Male,[0-99],[0-99],[20-29],?,0
27972,mittel,private_sector,151053,?,Married-civ-spouse,Transport-moving,related,?,?,[5000-9999],?,?,United-States,1
14393,23,Private,?,?,not_married,serives,?,?,Female,0,?,[40-49],Amerika,0
35728,31,private_sector,339738,HS-grad,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,0,0,?,Amerika,0
23654,[30-39],self_emp,127651,Bachelors,?,Farming-fishing,not_related,?,Male,?,0,viel,?,0
40772,[30-39],gov,349148,?,Married-civ-spouse,craft,Husband,?,?,0,?,[40-49],?,1
10741,26,private_sector,36936,?,?,?,related,?,Male,[0-99],2002,[40-49],United-States,0
2792,mittel,?,[13492-49999],high_school_graduate,separeted_divorced,Craft-repair,?,White,Male,[5000-9999],[0-99],55,?,0
22074,27,private_sector,?,?,?,?,related,?,?,0,[0-99],mittel,Amerika,0
31794,?,Self-emp-inc,[100000-499999],Some-college,married,professional_management,Husband,?,Male,[0-99],[0-99],mittel,?,1
45300,?,private_sector,?,high_school_graduate,?,?,?,White,?,?,[0-99],40,United-States,0
43029,[60-69],Private,?,?,separeted_divorced,professional_management,not_related,?,Female,0,0,[40-49],Amerika,0
11933,43,?,[50000-99999],bachelor_and_higher,Married-civ-spouse,admin_and_sales,related,White,?,?,[0-99],viel,Amerika,0
47439,mittel,?,[100000-499999],HS-grad,Married-civ-spouse,?,?,?,?,?,0,[40-49],United-States,0
45942,38,?,?,bachelor_and_higher,Married-civ-spouse,?,?,White,?,0,1977,[20-29],?,1
12096,mittel,Private,169180,?,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,?,[40-49],Hong,0
29327,?,?,[100000-499999],?,?,Exec-managerial,Husband,White,?,0,?,50,Amerika,0
24248,57,?,?,high_school,Married-civ-spouse,?,related,?,Male,?,0,40,United-States,0
10732,?,Self-emp-not-inc,?,high_school_graduate,married,?,?,?,?,[0-99],0,[40-49],United-States,0
32184,?,?,118419,HS-grad,separeted_divorced,Machine-op-inspct,?,?,?,0,0,[30-39],?,0
21605,?,private_sector,[100000-499999],?,?,professional_management,Wife,?,?,0,?,?,United-States,1
22168,[20-29],private_sector,[100000-499999],high_school_graduate,?,Adm-clerical,related,Black,Male,0,[0-99],?,?,0
40660,?,Private,?,elementary_school,married,craft,?,White,?,?,[0-99],?,?,1
21571,[20-29],private_sector,[100000-499999],HS-grad,Never-married,serives,Own-child,White,?,?,[0-99],mittel,United-States,0
13144,[30-39],Private,?,?,?,?,Husband,White,?,[0-99],[0-99],25,Amerika,0
14791,58,?,?,HS-grad,?,admin_and_sales,?,?,Male,[0-99],0,mittel,?,1
48375,51,Self-emp-inc,318351,HS-grad,separeted_divorced,?,Not-in-family,White,?,[0-99],1741,40,United-States,0
23462,?,?,?,?,?,professional_management,not_related,White,?,[0-99],?,[40-49],Amerika,0
24080,mittel,Private,55191,high_school_graduate,not_married,?,Not-in-family,Black,?,0,0,40,?,0
43653,51,?,123780,high_school_graduate,?,Machine-op-inspct,?,White,?,[0-99],?,[40-49],?,0
10548,mittel,Private,[100000-499999],bachelor_and_higher,Divorced,admin_and_sales,related,White,Male,[0-99],[0-99],?,United-States,0
27311,49,Self-emp-not-inc,168191,7th-8th,?,serives,related,?,Male,?,?,[70-79],?,0
10803,mittel,?,176711,high_school_graduate,Never-married,Adm-clerical,Own-child,White,?,0,?,[40-49],United-States,0
36124,mittel,private_sector,?,high_school_graduate,?,?,Husband,White,Male,0,[0-99],mittel,Amerika,1
46205,42,Private,?,?,?,?,Husband,White,Male,?,?,40,United-States,1
8013,mittel,Private,205424,Some-college,Married-civ-spouse,Sales,related,?,Male,0,[0-99],[60-69],?,1
20301,28,private_sector,?,HS-grad,separeted_divorced,craft,not_related,White,Male,0,1974,mittel,Amerika,0
11772,mittel,private_sector,[100000-499999],?,?,?,Not-in-family,?,?,2174,0,[60-69],Europa,0
3444,mittel,Private,[100000-499999],bachelor_and_higher,Divorced,Prof-specialty,?,White,Male,[0-99],?,50,United-States,0
3512,jung,?,?,HS-grad,not_married,Adm-clerical,related,?,Female,?,?,?,Amerika,0
9311,mittel,Private,[100000-499999],?,Married-civ-spouse,professional_management,related,?,Male,?,?,mittel,?,0
33790,[50-59],?,56213,high_school_graduate,Married-civ-spouse,?,?,White,?,0,0,mittel,United-States,1
18069,?,Private,?,high_school_graduate,?,serives,Not-in-family,?,?,?,[0-99],?,United-States,0
39514,[40-49],?,?,HS-grad,married,craft,Husband,White,?,[0-99],[0-99],mittel,Amerika,0
15048,?,private_sector,?,high_school_graduate,Never-married,admin_and_sales,?,White,?,?,[0-99],?,?,0
20196,?,self_emp,50644,Assoc-acdm,Divorced,Sales,not_related,?,Female,?,[0-99],40,?,0
21095,60,Private,165441,7th-8th,separeted_divorced,?,Unmarried,?,Female,0,[0-99],mittel,?,0
6010,mittel,Private,?,Bachelors,?,?,related,White,?,0,?,?,?,1
47334,21,Private,?,?,Never-married,Adm-clerical,?,?,?,[0-99],?,mittel,?,0
4325,jung,?,[100000-499999],bachelor_and_higher,not_married,?,?,?,?,?,0,40,Mexico,0
38244,jung,?,[100000-499999],high_school,Never-married,Craft-repair,Other-relative,?,?,?,0,wenig,Honduras,0
40104,?,Private,?,Some-college,?,Adm-clerical,?,?,?,[0-99],?,40,United-States,1
14460,[20-29],Private,[100000-499999],bachelor_and_higher,Never-married,admin_and_sales,related,White,?,0,0,?,?,0
5364,43,?,190044,?,married,?,Husband,White,?,0,[0-99],40,?,0
25971,?,Private,?,HS-grad,?,Machine-op-inspct,?,?,Female,[0-99],0,mittel,United-States,0
47890,?,private_sector,?,?,?,craft,?,White,?,0,[0-99],?,?,0
48793,mittel,private_sector,?,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,?,[0-99],0,?,Amerika,0
39267,?,Private,227113,bachelor_and_higher,?,Prof-specialty,?,?,?,?,2457,?,Amerika,0
38280,[50-59],Self-emp-inc,249644,HS-grad,Married-civ-spouse,Exec-managerial,?,?,?,?,?,50,United-States,1
43529,[40-49],Private,[50000-99999],Bachelors,married,admin_and_sales,?,White,?,[0-99],?,viel,United-States,0
4888,[40-49],?,91209,Bachelors,married,Exec-managerial,?,White,Male,[0-99],[0-99],mittel,United-States,1
11291,28,Private,?,high_school_graduate,Never-married,?,?,White,?,0,?,mittel,?,0
25630,?,private_sector,[100000-499999],high_school,married,protective,Husband,?,?,0,0,mittel,?,0
1151,40,Private,520586,high_school_graduate,separeted_divorced,Adm-clerical,?,?,?,[0-99],0,?,?,0
9346,27,?,?,?,married,?,related,?,?,?,[0-99],mittel,?,0
47668,jung,Private,?,bachelor_and_higher,not_married,Adm-clerical,Own-child,?,?,[0-99],[0-99],[40-49],Amerika,0
5323,mittel,?,49923,high_school_graduate,Married-civ-spouse,?,related,White,Male,?,0,?,United-States,0
46131,?,private_sector,[100000-499999],HS-grad,?,serives,Unmarried,White,?,?,0,?,Amerika,0
16684,mittel,?,[100000-499999],high_school_graduate,?,Prof-specialty,related,White,Male,[0-99],0,[40-49],Amerika,1
963,?,Private,[500000-1490400],high_school,?,professional_management,?,?,?,?,0,?,Amerika,0
27929,28,private_sector,[100000-499999],?,Married-civ-spouse,Machine-op-inspct,?,?,?,?,0,?,?,0
7391,42,private_sector,31251,high_school_graduate,married,Sales,Husband,White,Male,0,?,37,?,0
28251,mittel,?,?,?,?,?,not_related,?,?,?,0,mittel,?,0
562,[40-49],?,264052,Some-college,?,Prof-specialty,Husband,White,?,[0-99],0,[50-59],Amerika,1
28693,?,Private,137367,high_school,not_married,?,?,?,Male,?,[0-99],mittel,Asien,0
43746,mittel,?,[50000-99999],high_school_graduate,?,Protective-serv,related,?,Male,0,?,?,United-States,0
16813,[30-39],?,?,elementary_school,separeted_divorced,Other-service,not_related,White,?,?,[0-99],?,Mexico,0
37149,[60-69],?,?,10th,Widowed,Machine-op-inspct,Not-in-family,?,?,[0-99],?,wenig,?,0
2555,25,?,63062,?,not_married,Farming-fishing,related,White,?,?,0,60,Amerika,0
27412,[10-19],?,?,11th,not_married,Handlers-cleaners,related,?,?,?,0,?,?,0
38174,mittel,private_sector,255004,HS-grad,not_married,?,Not-in-family,?,?,2354,?,?,Amerika,0
16884,23,?,?,Bachelors,not_married,Tech-support,Not-in-family,?,?,[0-99],[0-99],mittel,?,0
6418,jung,?,?,11th,?,Handlers-cleaners,?,?,?,[0-99],?,?,United-States,0
45781,?,private_sector,?,high_school_graduate,?,Tech-support,Not-in-family,?,?,?,?,?,?,1
35902,[60-69],?,128986,?,Married-civ-spouse,?,related,?,Male,0,0,[30-39],?,0
20944,?,private_sector,[100000-499999],?,?,?,related,White,?,?,0,mittel,United-States,0
28367,39,private_sector,272338,high_school_graduate,?,admin_and_sales,?,White,?,?,0,?,?,0
16314,?,?,43909,?,?,admin_and_sales,not_related,Black,?,?,?,40,?,0
41445,?,?,349434,bachelor_and_higher,?,Exec-managerial,Unmarried,?,Female,0,0,[40-49],?,0
7047,59,?,?,high_school,not_married,?,?,?,Female,?,[2000-4356],[50-59],?,1
5502,?,private_sector,?,high_school_graduate,Never-married,admin_and_sales,?,?,?,0,0,[40-49],?,0
42675,?,Private,?,Bachelors,Married-civ-spouse,?,?,White,?,[10000-19999],?,?,United-States,1
30736,39,Private,?,bachelor_and_higher,?,professional_management,?,?,Male,[5000-9999],[0-99],65,Amerika,1
28951,mittel,private_sector,[100000-499999],?,married,Adm-clerical,?,?,?,?,?,[40-49],United-States,0
29337,jung,?,?,high_school_graduate,Never-married,?,?,?,?,0,?,?,Amerika,0
36563,mittel,Private,30012,high_school_graduate,?,Other-service,Not-in-family,White,?,?,0,[80-89],Amerika,0
39232,[20-29],?,[100000-499999],?,Never-married,serives,not_related,White,Male,?,[0-99],mittel,?,0
34883,mittel,Private,[100000-499999],?,Divorced,tech,Own-child,?,?,0,0,mittel,?,0
11262,46,self_emp,199596,high_school_graduate,separeted_divorced,?,?,?,Female,[0-99],0,?,United-States,0
36759,mittel,?,?,11th,Married-civ-spouse,?,related,Black,?,0,[0-99],[40-49],Amerika,0
14632,jung,?,[100000-499999],?,Never-married,Adm-clerical,?,White,?,?,[0-99],?,Amerika,0
14593,[20-29],private_sector,[100000-499999],?,not_married,professional_management,related,?,?,?,[0-99],99,?,0
35612,mittel,private_sector,622192,?,married,?,Wife,?,?,0,?,wenig,Amerika,0
6869,?,?,?,?,Married-civ-spouse,professional_management,related,White,Male,?,[0-99],?,Amerika,1
44360,[40-49],?,24038,bachelor_and_higher,?,?,?,White,Female,0,0,[50-59],Amerika,0
36627,mittel,Private,?,?,?,?,?,?,?,?,[0-99],mittel,Amerika,0
20974,[20-29],?,?,?,?,Machine-op-inspct,?,?,?,0,[0-99],40,United-States,0
1685,mittel,Private,?,HS-grad,?,Exec-managerial,Husband,White,Male,[0-99],[1000-1999],[40-49],Amerika,1
27062,76,self_emp,253408,high_school_graduate,?,Transport-moving,not_related,?,Male,?,0,?,United-States,0
48657,[40-49],self_emp,[100000-499999],?,Separated,professional_management,?,White,?,[0-99],[0-99],?,Amerika,0
39697,mittel,private_sector,[13492-49999],HS-grad,Divorced,Prof-specialty,?,?,Female,[0-99],[0-99],40,United-States,0
26493,?,Private,[100000-499999],high_school_graduate,Married-civ-spouse,Adm-clerical,related,White,?,[5000-9999],[0-99],40,United-States,1
43001,alt,Local-gov,?,HS-grad,Widowed,Other-service,not_related,?,?,?,[1000-1999],[40-49],Amerika,0
29866,22,?,71864,high_school_graduate,not_married,craft,Own-child,White,?,0,[0-99],35,Amerika,0
21775,[60-69],Self-emp-not-inc,[100000-499999],HS-grad,?,craft,related,White,Male,[0-99],?,?,Amerika,0
2529,mittel,Federal-gov,?,Masters,?,Exec-managerial,?,?,Male,0,?,?,?,1
24711,mittel,Self-emp-not-inc,?,high_school_graduate,Married-civ-spouse,serives,Husband,?,?,[0-99],[0-99],45,?,0
8081,mittel,private_sector,?,?,Never-married,?,?,White,Female,?,0,?,?,0
28329,[20-29],?,262664,bachelor_and_higher,?,?,Husband,White,?,?,[0-99],40,Amerika,1
30802,?,Private,[13492-49999],Assoc-acdm,married,Sales,Husband,?,?,?,0,?,?,1
39168,[40-49],?,78529,HS-grad,Divorced,Machine-op-inspct,?,White,?,?,[0-99],mittel,?,0
4404,?,Private,?,Some-college,married,?,Husband,White,?,?,0,40,United-States,1
7313,?,private_sector,?,Bachelors,not_married,professional_management,?,White,?,?,0,[50-59],Amerika,0
25498,mittel,Self-emp-not-inc,?,HS-grad,?,Exec-managerial,related,?,?,[0-99],[0-99],35,Amerika,0
28638,[30-39],?,98077,high_school_graduate,Married-civ-spouse,serives,related,White,?,?,?,42,United-States,0
44395,48,Federal-gov,50459,HS-grad,separeted_divorced,?,?,White,?,[0-99],[0-99],[40-49],Amerika,0
10492,?,Private,?,bachelor_and_higher,?,serives,Not-in-family,White,Female,[0-99],0,mittel,United-States,0
30453,jung,Private,408383,?,?,craft,?,White,Male,[0-99],0,40,United-States,0
48283,40,?,[100000-499999],HS-grad,?,Craft-repair,?,?,Male,0,[0-99],mittel,Amerika,0
30890,45,private_sector,34127,bachelor_and_higher,married,professional_management,Husband,White,Male,0,0,50,United-States,1
25390,jung,?,[100000-499999],Assoc-voc,?,Tech-support,?,?,Female,?,?,wenig,Amerika,0
44017,[50-59],?,193081,?,not_married,serives,not_related,?,Female,[0-99],[0-99],mittel,?,0
39629,26,?,[100000-499999],high_school_graduate,not_married,Adm-clerical,Not-in-family,?,?,0,[0-99],40,?,0
5601,?,?,177675,Bachelors,married,Exec-managerial,related,?,?,?,[0-99],55,United-States,1
18664,mittel,private_sector,167159,high_school_graduate,?,Machine-op-inspct,Not-in-family,?,Male,[2000-4999],0,40,?,0
43202,20,Private,[100000-499999],?,?,Handlers-cleaners,Own-child,White,?,[0-99],0,?,Amerika,0
37996,mittel,?,[100000-499999],?,married,professional_management,related,?,Male,[0-99],?,?,?,1
14105,mittel,Private,84399,high_school_graduate,?,?,related,Black,?,[0-99],[0-99],?,United-States,0
12926,25,private_sector,?,high_school,not_married,?,Own-child,?,?,0,[0-99],[20-29],Amerika,0
44806,mittel,self_emp,[13492-49999],bachelor_and_higher,Never-married,?,not_related,White,?,?,0,?,Amerika,0
38686,[20-29],Private,[13492-49999],HS-grad,?,craft,related,White,?,?,?,mittel,Amerika,0
28598,mittel,Private,?,?,married,Craft-repair,?,?,?,[0-99],0,56,Amerika,0
16457,[50-59],?,?,bachelor_and_higher,?,professional_management,Husband,White,?,[5000-9999],[0-99],?,?,1
4952,45,self_emp,204205,high_school_graduate,married,?,Husband,White,Male,?,?,?,United-States,1
26743,[30-39],?,209214,5th-6th,?,?,?,?,Female,0,?,?,Mexico,0
26854,32,Self-emp-not-inc,?,HS-grad,separeted_divorced,?,?,?,?,0,[1000-1999],?,United-States,0
34689,57,?,255406,high_school_graduate,separeted_divorced,?,?,?,?,?,?,mittel,?,0
32786,[40-49],private_sector,?,high_school_graduate,Married-civ-spouse,Craft-repair,?,?,Male,[0-99],?,[40-49],Amerika,0
46678,mittel,?,[100000-499999],Assoc-acdm,Married-civ-spouse,?,Husband,?,Male,[0-99],?,wenig,United-States,1
17334,37,private_sector,?,10th,?,?,Husband,?,Male,?,[0-99],40,Amerika,0
18106,?,?,?,Assoc-acdm,Married-civ-spouse,?,Husband,?,Male,?,0,40,United-States,1
33319,62,Private,?,high_school_graduate,?,?,related,?,?,0,[0-99],50,Amerika,0
12518,?,private_sector,?,Prof-school,Married-civ-spouse,professional_management,related,White,?,3781,?,16,Amerika,0
43412,27,Self-emp-not-inc,198493,HS-grad,married,?,Husband,White,?,0,[0-99],?,?,0
15077,?,self_emp,182437,Assoc-acdm,married,Sales,Husband,?,Male,[10000-19999],[0-99],mittel,United-States,1
3083,?,Private,[100000-499999],?,?,Craft-repair,Own-child,?,?,0,[0-99],mittel,?,0
42345,[40-49],private_sector,?,?,?,craft,Husband,?,Male,[5000-9999],0,40,Amerika,0
5951,23,?,[100000-499999],bachelor_and_higher,not_married,?,Not-in-family,White,?,[0-99],?,mittel,?,0
1657,47,Private,?,HS-grad,Married-civ-spouse,Craft-repair,related,?,Male,[0-99],[0-99],[40-49],Amerika,0
24463,jung,Private,349116,HS-grad,separeted_divorced,?,Unmarried,White,?,?,[0-99],?,United-States,0
26289,mittel,private_sector,?,high_school_graduate,?,Tech-support,Husband,?,?,[0-99],[0-99],?,?,1
47772,71,self_emp,[13492-49999],?,married,Farming-fishing,related,White,Male,?,?,mittel,United-States,0
13194,?,Private,167735,?,married,?,Husband,?,Male,0,?,?,?,1
44225,[40-49],Private,347890,?,?,Machine-op-inspct,?,White,?,[0-99],0,[40-49],United-States,0
44385,31,Private,?,Masters,Divorced,Exec-managerial,?,?,?,[0-99],?,40,Amerika,0
22397,?,?,[100000-499999],10th,?,?,Not-in-family,?,?,?,?,[40-49],Amerika,0
30722,[40-49],Self-emp-not-inc,?,Some-college,Married-civ-spouse,professional_management,Husband,?,?,?,?,[30-39],United-States,1
17409,36,Private,?,?,Married-civ-spouse,professional_management,related,White,?,[0-99],[0-99],?,Amerika,1
18771,[20-29],Private,[100000-499999],?,Married-civ-spouse,craft,Husband,White,?,0,[0-99],mittel,United-States,0
16716,mittel,?,248841,?,Married-civ-spouse,?,related,White,Male,[0-99],?,40,?,1
1514,59,Self-emp-inc,[100000-499999],bachelor_and_higher,Married-civ-spouse,Exec-managerial,Husband,?,?,[0-99],?,?,Europa,1
26308,?,?,?,high_school_graduate,separeted_divorced,?,Other-relative,?,Female,?,0,40,Amerika,0
29160,alt,?,36325,?,?,?,Husband,White,?,?,0,30,?,0
10506,?,?,[13492-49999],?,married,?,?,White,Male,[0-99],0,[60-69],Amerika,0
36472,46,gov,?,high_school,Never-married,Other-service,Other-relative,Black,?,?,[0-99],mittel,Amerika,0
44677,mittel,private_sector,55849,high_school_graduate,Married-civ-spouse,?,?,?,?,[5000-9999],[0-99],mittel,?,1
32031,[30-39],Private,[100000-499999],elementary_school,?,tech,?,?,Male,[0-99],[0-99],[40-49],Amerika,0
10005,[50-59],Private,[100000-499999],?,married,?,?,White,Male,0,[0-99],[50-59],?,0
40583,?,Private,?,Prof-school,Married-civ-spouse,Prof-specialty,?,?,?,[0-99],?,?,United-States,1
8321,51,Private,[100000-499999],Some-college,married,craft,Husband,White,Male,[0-99],[2000-4356],40,?,0
16908,58,gov,[100000-499999],bachelor_and_higher,married,?,Husband,?,?,[0-99],?,?,United-States,1
8560,?,private_sector,?,Some-college,?,?,Own-child,White,Male,?,0,mittel,?,0
14001,?,?,?,?,?,admin_and_sales,Husband,White,?,?,?,?,?,1
47911,mittel,Private,226443,HS-grad,?,Craft-repair,related,?,?,?,0,40,United-States,1
4908,mittel,?,188808,high_school_graduate,Married-civ-spouse,?,?,?,?,0,?,[40-49],?,1
24071,mittel,?,?,HS-grad,Married-civ-spouse,Machine-op-inspct,related,White,?,0,[0-99],38,United-States,1
33001,?,?,?,HS-grad,married,admin_and_sales,related,?,?,2580,[0-99],[40-49],Amerika,0
32196,41,Self-emp-inc,?,HS-grad,Married-civ-spouse,Farming-fishing,?,?,Male,?,?,50,Amerika,0
45062,[30-39],?,?,high_school,Divorced,?,Not-in-family,?,?,0,0,mittel,?,0
9180,[50-59],Private,?,?,married,craft,Husband,?,Male,[0-99],?,mittel,United-States,1
22274,?,private_sector,?,?,separeted_divorced,Other-service,Not-in-family,?,Female,[0-99],0,[30-39],Amerika,0
24639,[10-19],?,25837,high_school_graduate,?,serives,not_related,?,Male,?,[0-99],?,United-States,0
44779,22,private_sector,172496,Some-college,?,Handlers-cleaners,?,?,Male,0,?,?,Europa,0
44652,36,?,?,high_school_graduate,married,?,Husband,?,?,[0-99],?,mittel,?,0
2272,19,?,?,high_school_graduate,?,Sales,Own-child,?,Female,0,[1000-1999],10,?,0
23849,[30-39],private_sector,[100000-499999],?,married,Prof-specialty,related,?,?,[0-99],[0-99],mittel,United-States,1
33665,[20-29],Private,?,10th,not_married,serives,related,?,?,?,[0-99],38,United-States,0
20667,[30-39],Private,[100000-499999],?,?,?,?,?,Female,[0-99],[0-99],[40-49],?,0
36065,[30-39],self_emp,[13492-49999],?,married,Farming-fishing,Wife,White,Female,0,?,[30-39],United-States,0
40492,mittel,private_sector,?,high_school_graduate,separeted_divorced,craft,not_related,?,?,?,0,40,?,0
34965,40,?,?,high_school_graduate,Married-civ-spouse,tech,related,?,?,?,?,mittel,United-States,0
652,mittel,private_sector,292472,bachelor_and_higher,Married-civ-spouse,Prof-specialty,related,Asian-Pac-Islander,Male,?,0,40,?,1
17838,[20-29],Private,?,?,Never-married,admin_and_sales,related,?,?,0,?,?,United-States,0
36724,[30-39],?,95708,Bachelors,?,admin_and_sales,Husband,Asian-Pac-Islander,Male,7688,0,viel,?,1
14405,52,Private,?,high_school_graduate,Divorced,Other-service,?,?,Male,0,0,?,?,0
30655,?,?,436798,high_school_graduate,?,tech,?,?,?,0,0,[40-49],?,0
8730,[50-59],?,[13492-49999],?,?,?,?,White,Male,0,0,[40-49],United-States,0
7703,20,private_sector,[100000-499999],?,not_married,Adm-clerical,related,?,?,?,0,wenig,Amerika,0
