record_id,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30706,?,?,?,?,not_married,professional_management,not_related,?,?,?,?,?,Amerika,0
16733,mittel,?,?,?,?,serives,?,?,?,[0-99],?,mittel,?,0
45319,mittel,?,?,?,not_married,?,not_related,?,?,?,?,?,Amerika,0
9016,?,?,[100000-499999],?,married,admin_and_sales,related,?,?,[5000-9999],[0-99],mittel,Amerika,1
2938,mittel,?,?,high_school,married,tech,?,?,?,?,[0-99],?,Amerika,0
17176,?,private_sector,?,?,?,?,related,?,?,[0-99],[0-99],?,Europa,0
46581,mittel,self_emp,[100000-499999],?,?,?,?,?,?,?,[0-99],viel,Amerika,0
7430,mittel,?,?,?,?,serives,?,?,?,[0-99],[0-99],?,Amerika,0
46852,mittel,private_sector,?,?,married,?,?,?,?,?,?,?,?,1
38202,mittel,private_sector,?,?,?,?,not_related,?,?,?,?,?,?,0
15250,?,private_sector,[100000-499999],bachelor_and_higher,married,protective,?,?,?,?,[0-99],mittel,Amerika,1
29402,alt,private_sector,?,high_school_graduate,not_married,?,not_related,?,?,?,[0-99],?,?,0
10363,?,private_sector,?,?,not_married,admin_and_sales,not_related,?,?,?,[100-999],?,?,0
26578,jung,?,?,high_school_graduate,not_married,?,?,?,?,[0-99],?,mittel,?,0
29537,mittel,?,[100000-499999],?,?,professional_management,?,?,?,?,[0-99],mittel,?,0
27872,?,?,?,high_school_graduate,married,?,related,?,?,[5000-9999],[0-99],mittel,?,1
41951,mittel,?,[100000-499999],high_school_graduate,?,?,related,?,?,?,[0-99],mittel,?,0
5809,?,?,?,?,?,admin_and_sales,?,?,?,[0-99],[0-99],mittel,?,0
6767,mittel,private_sector,[100000-499999],?,separeted_divorced,?,?,?,?,[0-99],?,mittel,Amerika,0
39729,?,?,[100000-499999],?,married,professional_management,?,?,?,?,?,mittel,?,1
46427,?,private_sector,[50000-99999],?,?,?,?,?,?,?,?,mittel,Amerika,0
26120,jung,?,?,?,not_married,?,related,?,?,[0-99],?,viel,Amerika,0
10779,?,?,?,high_school_graduate,?,professional_management,related,?,?,[0-99],?,mittel,?,0
28185,mittel,private_sector,?,?,married,professional_management,related,?,?,?,[0-99],mittel,?,1
27439,mittel,private_sector,?,?,married,professional_management,?,?,?,[10000-19999],[0-99],?,Amerika,1
15182,jung,private_sector,[100000-499999],high_school_graduate,?,craft,?,?,?,?,[0-99],?,Amerika,0
34218,alt,self_emp,[100000-499999],?,?,?,?,?,?,?,?,?,?,0
38317,mittel,?,[100000-499999],high_school_graduate,married,admin_and_sales,related,?,?,?,?,mittel,Amerika,1
19216,?,private_sector,?,?,?,craft,related,?,?,[0-99],?,?,Amerika,0
44051,mittel,?,?,high_school_graduate,?,?,related,?,?,[2000-4999],?,mittel,Amerika,1
2971,?,private_sector,[100000-499999],?,married,?,?,?,?,?,[0-99],mittel,Amerika,1
21027,mittel,?,?,bachelor_and_higher,?,professional_management,?,?,?,?,?,mittel,?,1
9301,?,private_sector,[100000-499999],?,not_married,serives,related,?,?,[0-99],?,wenig,Amerika,0
39670,jung,self_emp,[100000-499999],high_school_graduate,not_married,?,?,?,?,?,[0-99],wenig,Amerika,0
33393,alt,?,?,high_school,?,professional_management,?,?,?,?,[0-99],mittel,Amerika,0
15169,mittel,self_emp,[100000-499999],high_school,separeted_divorced,?,not_related,?,?,?,?,mittel,?,0
5691,mittel,?,[100000-499999],?,separeted_divorced,professional_management,?,?,?,[0-99],[0-99],mittel,?,0
7771,?,private_sector,?,high_school_graduate,?,professional_management,?,?,?,[0-99],?,?,?,0
45915,mittel,gov,[100000-499999],high_school_graduate,married,professional_management,?,?,?,?,?,mittel,Amerika,1
23063,?,private_sector,?,high_school_graduate,?,?,?,?,?,?,?,mittel,Amerika,0
9230,?,private_sector,[100000-499999],high_school,not_married,?,not_related,?,?,[0-99],[0-99],?,Amerika,0
9973,alt,private_sector,[100000-499999],high_school_graduate,?,tech,?,?,?,?,?,?,Europa,0
336,mittel,private_sector,?,?,?,craft,?,?,?,?,[0-99],?,Amerika,0
31652,mittel,private_sector,[100000-499999],?,?,tech,related,?,?,?,?,mittel,Amerika,1
34070,?,?,[100000-499999],?,not_married,?,?,?,?,?,?,?,?,0
26637,?,private_sector,[100000-499999],?,?,?,?,?,?,[0-99],[0-99],?,?,1
2070,?,?,[100000-499999],bachelor_and_higher,not_married,?,?,?,?,[0-99],?,mittel,?,0
3754,mittel,self_emp,?,?,?,admin_and_sales,related,?,?,?,?,mittel,Amerika,1
46413,?,gov,[100000-499999],?,?,?,?,?,?,?,[0-99],mittel,?,1
32729,jung,private_sector,[13492-49999],high_school_graduate,not_married,?,?,?,?,[0-99],[0-99],?,Amerika,0
27917,?,private_sector,[50000-99999],high_school_graduate,?,admin_and_sales,not_related,?,?,[0-99],?,mittel,?,0
47127,jung,?,[100000-499999],?,?,?,?,?,?,[0-99],?,mittel,Amerika,0
5194,?,private_sector,[100000-499999],?,?,tech,related,?,?,[0-99],[0-99],mittel,Amerika,1
8802,mittel,?,?,?,?,?,?,?,?,?,[0-99],mittel,Amerika,0
40836,?,private_sector,?,?,not_married,admin_and_sales,?,?,?,[0-99],[0-99],mittel,Amerika,0
7064,mittel,?,?,bachelor_and_higher,married,craft,related,?,?,?,?,mittel,Amerika,1
22236,?,self_emp,?,high_school_graduate,?,?,related,?,?,?,?,?,?,0
24928,mittel,gov,?,?,?,professional_management,?,?,?,?,[0-99],mittel,Amerika,0
20468,?,?,[100000-499999],high_school_graduate,?,?,related,?,?,?,?,mittel,Amerika,0
8748,mittel,private_sector,[50000-99999],?,?,?,related,?,?,[0-99],[0-99],?,?,0
29156,mittel,gov,?,bachelor_and_higher,?,professional_management,not_related,?,?,[0-99],[0-99],mittel,?,0
39128,mittel,?,?,?,married,craft,?,?,?,?,[0-99],?,?,0
2055,mittel,gov,[100000-499999],?,?,?,?,?,?,?,?,?,?,0
44660,jung,self_emp,?,?,not_married,?,?,?,?,?,[0-99],mittel,?,0
22759,?,private_sector,[100000-499999],?,?,?,?,?,?,[0-99],[0-99],mittel,Amerika,0
5589,mittel,?,[100000-499999],bachelor_and_higher,married,?,?,?,?,?,[0-99],mittel,Amerika,1
13816,?,gov,[100000-499999],bachelor_and_higher,separeted_divorced,?,not_related,?,?,?,?,mittel,?,0
31606,?,private_sector,[100000-499999],?,separeted_divorced,craft,not_related,?,?,[0-99],?,mittel,?,0
24303,jung,?,?,bachelor_and_higher,not_married,?,?,?,?,[0-99],?,mittel,Amerika,0
32270,alt,?,?,high_school_graduate,married,protective,?,?,?,[0-99],[2000-4356],mittel,?,0
13770,mittel,?,?,high_school_graduate,?,professional_management,?,?,?,[0-99],[0-99],?,?,0
40762,?,?,?,bachelor_and_higher,married,?,related,?,?,[0-99],[0-99],mittel,Amerika,0
11561,mittel,?,[100000-499999],bachelor_and_higher,separeted_divorced,?,not_related,?,?,[0-99],?,viel,?,1
6782,mittel,gov,?,high_school_graduate,separeted_divorced,admin_and_sales,not_related,?,?,?,?,?,Amerika,0
46510,jung,private_sector,?,high_school_graduate,not_married,admin_and_sales,?,?,?,?,[0-99],mittel,?,0
42499,jung,?,[100000-499999],?,not_married,?,?,?,?,[0-99],[0-99],?,Amerika,0
29277,?,private_sector,?,high_school_graduate,?,craft,related,?,?,[0-99],?,?,?,0
40621,mittel,?,?,?,not_married,?,not_related,?,?,?,[0-99],wenig,Amerika,0
7880,mittel,private_sector,?,high_school_graduate,married,?,related,?,?,?,[0-99],?,?,0
25114,?,private_sector,?,?,?,?,?,?,?,[0-99],?,?,?,0
37533,mittel,private_sector,?,?,?,craft,related,?,?,?,?,?,Amerika,0
45272,mittel,?,[50000-99999],?,?,?,not_related,?,?,?,[0-99],mittel,?,1
31466,?,private_sector,[100000-499999],?,not_married,?,?,?,?,?,?,?,Amerika,0
4490,jung,?,?,bachelor_and_higher,?,?,not_related,?,?,[0-99],[0-99],mittel,Amerika,0
31240,?,?,?,?,?,professional_management,?,?,?,?,[0-99],?,?,0
7775,?,self_emp,?,high_school_graduate,married,craft,related,?,?,?,?,?,?,0
22267,?,?,[100000-499999],high_school_graduate,not_married,craft,not_related,?,?,[0-99],?,mittel,Amerika,0
23662,mittel,private_sector,?,high_school_graduate,?,?,not_related,?,?,[0-99],?,mittel,?,0
28842,mittel,private_sector,?,?,?,serives,?,?,?,[0-99],[0-99],mittel,?,0
6603,mittel,?,?,high_school_graduate,married,?,related,?,?,[0-99],[0-99],mittel,Amerika,1
19542,?,?,[100000-499999],?,married,?,related,?,?,?,?,mittel,Asien,0
9928,mittel,self_emp,[100000-499999],high_school_graduate,?,?,?,?,?,[0-99],?,mittel,Amerika,0
42904,?,?,[500000-1490400],high_school_graduate,?,serives,?,?,?,?,[0-99],mittel,Amerika,0
30483,jung,?,[100000-499999],elementary_school,?,serives,not_related,?,?,[0-99],[0-99],mittel,Amerika,0
10033,jung,?,[13492-49999],?,?,admin_and_sales,?,?,?,?,[0-99],?,Amerika,1
33963,alt,private_sector,[100000-499999],?,?,professional_management,related,?,?,[20000-99999],[0-99],?,Amerika,1
33364,alt,?,?,high_school,married,tech,related,?,?,?,?,mittel,Amerika,0
10382,jung,gov,?,?,?,professional_management,related,?,?,?,?,?,Amerika,0
22658,?,?,[100000-499999],high_school_graduate,?,?,related,?,?,[0-99],[0-99],?,?,0
13219,alt,self_emp,?,high_school_graduate,not_married,?,?,?,?,[0-99],?,mittel,?,0
9544,mittel,?,[100000-499999],?,separeted_divorced,craft,?,?,?,[0-99],[0-99],mittel,Amerika,0
7714,mittel,gov,?,?,?,?,?,?,?,[5000-9999],?,viel,Amerika,1
31785,jung,?,[100000-499999],?,separeted_divorced,craft,related,?,?,[0-99],?,mittel,?,0
37398,?,?,[50000-99999],high_school,not_married,serives,?,?,?,?,?,wenig,Europa,0
43508,?,?,?,?,?,protective,?,?,?,[0-99],?,?,Amerika,1
12920,mittel,?,?,high_school_graduate,?,?,?,?,?,?,[0-99],mittel,Amerika,1
31476,?,?,[100000-499999],?,not_married,serives,related,?,?,[0-99],?,?,Amerika,0
9670,?,private_sector,[100000-499999],?,?,?,?,?,?,[0-99],[0-99],?,Amerika,0
17850,mittel,private_sector,[100000-499999],?,separeted_divorced,serives,?,?,?,[0-99],?,?,?,0
10507,jung,private_sector,?,high_school_graduate,?,?,?,?,?,[0-99],?,mittel,?,0
11798,?,self_emp,[100000-499999],?,married,?,related,?,?,[0-99],?,?,Amerika,1
23345,jung,private_sector,?,?,?,?,not_related,?,?,[0-99],?,?,?,0
26859,jung,?,?,?,?,tech,?,?,?,[0-99],[0-99],mittel,Amerika,0
46585,?,?,[100000-499999],?,?,?,not_related,?,?,[0-99],[0-99],?,Amerika,0
45986,?,gov,[50000-99999],bachelor_and_higher,?,?,?,?,?,[0-99],?,mittel,?,0
10963,?,?,[100000-499999],?,married,craft,?,?,?,?,[0-99],mittel,?,0
43811,mittel,?,[100000-499999],bachelor_and_higher,married,?,?,?,?,[0-99],[1000-1999],?,?,1
31185,mittel,private_sector,?,bachelor_and_higher,married,professional_management,related,?,?,[0-99],?,?,Asien,1
33972,mittel,?,?,?,married,?,?,?,?,?,?,?,Amerika,0
10093,mittel,private_sector,[50000-99999],high_school_graduate,?,?,related,?,?,[0-99],[0-99],mittel,Amerika,0
21753,jung,?,?,?,not_married,?,?,?,?,[0-99],?,wenig,?,0
29856,mittel,private_sector,?,?,?,?,related,?,?,?,[0-99],wenig,?,0
12564,?,?,?,elementary_school,married,?,related,?,?,[0-99],[0-99],mittel,Amerika,1
26754,mittel,?,[100000-499999],?,married,craft,related,?,?,?,?,mittel,Amerika,0
45519,jung,?,?,high_school_graduate,not_married,?,not_related,?,?,?,[0-99],mittel,Amerika,0
35229,mittel,private_sector,?,high_school,married,craft,related,?,?,?,?,mittel,Amerika,0
45964,?,private_sector,[50000-99999],?,separeted_divorced,?,?,?,?,[0-99],?,mittel,Amerika,0
44622,mittel,self_emp,?,?,not_married,?,related,?,?,[0-99],[0-99],mittel,Amerika,0
15592,mittel,private_sector,?,?,married,tech,related,?,?,[0-99],?,mittel,Amerika,1
1011,mittel,?,[100000-499999],high_school_graduate,not_married,craft,related,?,?,?,[0-99],?,Amerika,0
39921,mittel,?,[100000-499999],bachelor_and_higher,?,?,related,?,?,[0-99],[0-99],mittel,Amerika,0
21506,mittel,private_sector,[100000-499999],?,married,?,?,?,?,?,?,mittel,Amerika,0
24586,mittel,?,[100000-499999],?,?,?,not_related,?,?,[0-99],?,mittel,Amerika,0
26205,?,?,?,?,?,?,related,?,?,?,[0-99],wenig,?,0
9878,jung,?,[100000-499999],high_school_graduate,?,?,related,?,?,?,?,?,Amerika,0
8043,jung,?,[100000-499999],high_school_graduate,?,serives,not_related,?,?,[0-99],[0-99],mittel,Amerika,0
13951,mittel,?,[100000-499999],?,not_married,?,related,?,?,[0-99],?,?,?,1
39544,mittel,private_sector,?,?,married,professional_management,related,?,?,?,?,mittel,Amerika,0
37902,jung,?,[100000-499999],?,not_married,?,not_related,?,?,[0-99],[0-99],?,?,0
33361,jung,private_sector,[100000-499999],?,?,admin_and_sales,related,?,?,?,?,wenig,Amerika,0
12547,mittel,?,[100000-499999],?,married,?,related,?,?,?,[0-99],mittel,?,1
21844,jung,?,[13492-49999],?,?,craft,?,?,?,[0-99],[0-99],mittel,Amerika,0
38912,?,gov,?,?,married,admin_and_sales,?,?,?,?,[0-99],mittel,?,1
11557,jung,private_sector,?,?,?,serives,?,?,?,[0-99],?,mittel,?,0
34006,?,?,[100000-499999],high_school_graduate,?,admin_and_sales,?,?,?,[0-99],[0-99],mittel,Amerika,0
265,?,?,[100000-499999],?,?,?,?,?,?,?,?,viel,Asien,1
40854,?,self_emp,?,?,married,?,?,?,?,[0-99],?,mittel,?,0
35839,mittel,private_sector,?,bachelor_and_higher,?,professional_management,?,?,?,?,[0-99],viel,?,0
36268,mittel,private_sector,?,bachelor_and_higher,?,serives,?,?,?,[0-99],?,mittel,?,1
13938,?,private_sector,?,?,not_married,?,?,?,?,?,?,wenig,Amerika,0
41816,?,?,?,?,not_married,?,not_related,?,?,?,[0-99],mittel,Amerika,0
33530,alt,private_sector,[13492-49999],elementary_school,?,?,?,?,?,?,?,mittel,?,0
1481,mittel,private_sector,[100000-499999],?,?,?,?,?,?,[0-99],?,mittel,Amerika,1
5680,alt,private_sector,?,bachelor_and_higher,?,professional_management,?,?,?,?,?,mittel,?,0
24331,jung,private_sector,?,?,?,?,related,?,?,?,[0-99],mittel,?,0
24559,jung,private_sector,[50000-99999],high_school_graduate,not_married,?,?,?,?,?,?,mittel,Amerika,0
32640,jung,?,?,high_school_graduate,?,?,?,?,?,[0-99],[0-99],?,?,0
27503,mittel,private_sector,?,?,?,?,not_related,?,?,[0-99],[0-99],wenig,?,0
1138,jung,private_sector,[100000-499999],?,?,?,?,?,?,?,[0-99],mittel,Amerika,0
20154,mittel,private_sector,?,?,not_married,?,related,?,?,?,[0-99],mittel,Amerika,0
26206,mittel,?,[100000-499999],bachelor_and_higher,married,professional_management,related,?,?,[0-99],[0-99],?,Amerika,1
48290,?,private_sector,?,high_school_graduate,married,craft,?,?,?,?,?,mittel,Amerika,1
22127,mittel,private_sector,?,high_school_graduate,married,craft,?,?,?,[0-99],[0-99],mittel,?,0
5360,jung,?,[100000-499999],?,?,?,?,?,?,?,[0-99],mittel,Amerika,0
1936,mittel,gov,[100000-499999],bachelor_and_higher,?,?,not_related,?,?,[0-99],?,mittel,?,0
25550,mittel,?,[100000-499999],?,?,?,?,?,?,?,?,?,?,0
30201,?,gov,[100000-499999],elementary_school,married,?,?,?,?,?,[0-99],?,?,0
25848,mittel,?,[50000-99999],elementary_school,married,?,?,?,?,?,[0-99],mittel,?,0
3334,?,private_sector,[100000-499999],high_school_graduate,not_married,serives,related,?,?,[0-99],?,?,?,0
21664,mittel,private_sector,[100000-499999],high_school_graduate,?,?,related,?,?,?,[0-99],mittel,?,0
14681,mittel,self_emp,[100000-499999],high_school_graduate,?,professional_management,related,?,?,[0-99],?,?,Amerika,0
9349,jung,?,[50000-99999],?,not_married,?,related,?,?,[0-99],?,wenig,Amerika,0
11664,?,private_sector,?,?,?,serives,?,?,?,[0-99],[0-99],mittel,Amerika,0
27114,?,?,[100000-499999],?,?,?,?,?,?,[0-99],?,?,Amerika,0
8299,?,self_emp,[100000-499999],?,?,?,?,?,?,?,?,mittel,?,0
30559,jung,?,[100000-499999],?,?,?,?,?,?,[0-99],[1000-1999],?,Amerika,0
40298,?,?,[13492-49999],?,separeted_divorced,serives,?,?,?,?,[0-99],mittel,?,0
15385,mittel,private_sector,?,high_school_graduate,married,craft,?,?,?,[0-99],?,mittel,Amerika,0
25343,mittel,?,[100000-499999],high_school_graduate,separeted_divorced,?,not_related,?,?,?,[0-99],?,Amerika,0
2498,mittel,?,[100000-499999],bachelor_and_higher,married,?,related,?,?,[0-99],?,mittel,?,1
45048,?,?,?,bachelor_and_higher,not_married,?,?,?,?,?,?,?,Amerika,1
37126,mittel,self_emp,[50000-99999],bachelor_and_higher,married,admin_and_sales,related,?,?,[0-99],?,mittel,Amerika,1
24296,mittel,private_sector,?,elementary_school,married,?,not_related,?,?,?,[0-99],mittel,?,0
38482,mittel,private_sector,?,high_school_graduate,married,?,?,?,?,[0-99],?,viel,Amerika,0
44154,mittel,gov,?,?,?,professional_management,related,?,?,[0-99],?,mittel,?,0
3978,mittel,?,[100000-499999],bachelor_and_higher,married,admin_and_sales,related,?,?,[0-99],?,viel,Amerika,0
9159,jung,?,[100000-499999],high_school_graduate,?,serives,not_related,?,?,[2000-4999],[0-99],viel,?,0
18854,mittel,private_sector,?,elementary_school,?,?,?,?,?,[0-99],[0-99],wenig,Amerika,0
44850,mittel,?,?,?,?,admin_and_sales,not_related,?,?,[0-99],?,?,Amerika,0
37738,jung,?,[100000-499999],?,?,?,?,?,?,?,?,wenig,?,0
19228,?,?,?,?,?,?,not_related,?,?,[0-99],?,mittel,?,0
22773,?,?,?,high_school,married,admin_and_sales,related,?,?,?,[0-99],?,?,0
36191,mittel,gov,?,?,?,?,related,?,?,[0-99],?,?,?,1
44282,jung,private_sector,[100000-499999],high_school_graduate,?,?,related,?,?,?,?,?,?,0
35536,mittel,?,[100000-499999],?,?,?,?,?,?,[0-99],?,?,Amerika,1
17127,mittel,?,[100000-499999],high_school_graduate,?,admin_and_sales,?,?,?,[0-99],[0-99],?,Amerika,0
31229,jung,private_sector,[100000-499999],?,?,?,not_related,?,?,?,?,?,Amerika,1
12434,jung,?,[100000-499999],high_school_graduate,?,?,related,?,?,?,?,mittel,?,0
32319,?,?,[100000-499999],high_school_graduate,not_married,admin_and_sales,?,?,?,?,[0-99],mittel,?,0
14715,mittel,?,?,?,?,professional_management,not_related,?,?,?,?,mittel,?,1
18136,mittel,?,[13492-49999],high_school_graduate,?,?,?,?,?,?,?,mittel,?,0
5760,jung,?,?,high_school_graduate,?,?,?,?,?,[0-99],?,mittel,?,0
37928,mittel,gov,?,bachelor_and_higher,?,professional_management,?,?,?,[0-99],?,mittel,?,1
18049,?,?,[100000-499999],high_school,married,?,related,?,?,?,[0-99],mittel,Amerika,0
16298,jung,private_sector,?,?,?,?,related,?,?,?,[0-99],wenig,?,0
39258,mittel,private_sector,[100000-499999],?,not_married,?,?,?,?,[0-99],?,mittel,Amerika,0
31314,mittel,private_sector,?,?,not_married,serives,?,?,?,?,?,?,Amerika,0
14442,jung,private_sector,[100000-499999],high_school_graduate,?,admin_and_sales,?,?,?,?,?,mittel,?,0
22702,mittel,?,[50000-99999],?,?,professional_management,related,?,?,[0-99],[0-99],?,?,0
28451,mittel,?,?,high_school_graduate,?,craft,?,?,?,[0-99],[0-99],mittel,Amerika,0
18425,?,private_sector,[100000-499999],high_school_graduate,?,?,not_related,?,?,?,?,wenig,?,0
28874,alt,?,[100000-499999],?,not_married,?,?,?,?,[0-99],?,wenig,?,0
5722,jung,?,[100000-499999],high_school_graduate,not_married,admin_and_sales,related,?,?,[0-99],[0-99],mittel,Amerika,0
9362,jung,gov,?,?,?,?,?,?,?,[0-99],[0-99],mittel,?,0
27164,mittel,private_sector,[50000-99999],elementary_school,?,craft,related,?,?,?,[1000-1999],viel,Amerika,0
1181,mittel,private_sector,[100000-499999],bachelor_and_higher,separeted_divorced,professional_management,?,?,?,[0-99],?,mittel,Amerika,1
2437,mittel,?,?,high_school_graduate,?,serives,?,?,?,[0-99],[0-99],mittel,?,0
44552,?,private_sector,[100000-499999],bachelor_and_higher,?,?,?,?,?,[0-99],?,mittel,?,0
33627,mittel,?,[100000-499999],?,?,professional_management,?,?,?,[0-99],[0-99],viel,Amerika,0
4373,mittel,private_sector,?,high_school,not_married,?,?,?,?,[0-99],?,mittel,Amerika,0
34279,alt,private_sector,?,high_school_graduate,?,admin_and_sales,?,?,?,?,[0-99],wenig,?,0
795,jung,?,?,high_school_graduate,not_married,?,related,?,?,[0-99],?,wenig,?,0
896,mittel,?,[100000-499999],high_school_graduate,separeted_divorced,admin_and_sales,related,?,?,[0-99],[0-99],mittel,Amerika,0
14871,mittel,self_emp,?,high_school_graduate,married,craft,related,?,?,[0-99],[0-99],?,Amerika,1
17222,mittel,private_sector,[100000-499999],?,married,craft,related,?,?,[0-99],[0-99],mittel,?,0
34387,?,?,?,?,?,serives,?,?,?,?,?,mittel,?,0
28263,?,?,?,high_school,?,?,related,?,?,[0-99],?,mittel,?,0
12840,jung,private_sector,[100000-499999],high_school_graduate,?,?,?,?,?,?,?,?,Amerika,0
1588,jung,private_sector,?,high_school_graduate,not_married,?,?,?,?,?,[0-99],?,Amerika,0
38100,mittel,private_sector,[100000-499999],?,married,?,?,?,?,[5000-9999],?,mittel,?,1
3438,?,?,?,high_school_graduate,married,?,related,?,?,?,[0-99],mittel,?,1
30680,jung,?,?,bachelor_and_higher,not_married,professional_management,not_related,?,?,?,[0-99],mittel,Amerika,0
19978,?,?,[13492-49999],?,not_married,?,?,?,?,?,?,mittel,Amerika,0
10333,mittel,gov,[50000-99999],?,separeted_divorced,professional_management,?,?,?,[0-99],[0-99],viel,?,0
38147,mittel,private_sector,[100000-499999],high_school_graduate,?,?,not_related,?,?,?,?,?,?,0
40123,mittel,self_emp,[100000-499999],bachelor_and_higher,married,professional_management,?,?,?,?,[0-99],mittel,?,1
8755,?,gov,[100000-499999],?,?,professional_management,?,?,?,?,[0-99],mittel,Amerika,1
40965,jung,gov,[100000-499999],bachelor_and_higher,married,?,related,?,?,?,?,wenig,Europa,0
25268,jung,private_sector,?,high_school_graduate,?,?,related,?,?,?,?,?,?,0
31719,mittel,private_sector,?,?,?,?,?,?,?,?,[0-99],?,?,0
43277,mittel,private_sector,[100000-499999],high_school_graduate,?,craft,related,?,?,[0-99],?,mittel,?,0
17533,mittel,gov,?,high_school_graduate,?,?,?,?,?,?,[0-99],mittel,Amerika,0
45267,?,?,?,?,married,?,related,?,?,?,?,wenig,Amerika,0
24569,mittel,?,?,high_school_graduate,married,?,?,?,?,?,?,?,?,1
36605,mittel,private_sector,?,?,married,?,?,?,?,[0-99],[0-99],mittel,Amerika,0
42926,alt,self_emp,?,?,?,professional_management,?,?,?,?,?,mittel,?,1
5944,mittel,?,[100000-499999],?,not_married,professional_management,?,?,?,[0-99],?,mittel,Amerika,1
39355,?,private_sector,?,high_school_graduate,married,?,related,?,?,?,[0-99],?,?,1
15763,?,?,[100000-499999],high_school_graduate,married,?,related,?,?,?,[0-99],mittel,?,0
20500,?,self_emp,[100000-499999],?,?,professional_management,not_related,?,?,?,[0-99],mittel,Amerika,0
23895,?,?,[100000-499999],high_school_graduate,?,craft,?,?,?,[0-99],?,?,Amerika,1
48734,jung,?,[500000-1490400],bachelor_and_higher,?,?,?,?,?,[0-99],?,?,Amerika,0
37762,?,private_sector,[100000-499999],?,married,admin_and_sales,?,?,?,?,[0-99],?,Amerika,1
9228,mittel,private_sector,[100000-499999],bachelor_and_higher,?,admin_and_sales,related,?,?,[20000-99999],[0-99],?,Amerika,1
18907,?,private_sector,[50000-99999],bachelor_and_higher,?,professional_management,?,?,?,?,[0-99],?,Amerika,0
3196,jung,private_sector,[100000-499999],elementary_school,?,?,?,?,?,[0-99],?,mittel,?,0
14616,jung,?,?,high_school_graduate,not_married,admin_and_sales,?,?,?,[0-99],?,wenig,?,0
27268,mittel,?,?,high_school_graduate,?,tech,related,?,?,?,[1000-1999],mittel,?,0
21035,jung,private_sector,?,?,?,?,?,?,?,?,[0-99],?,Amerika,0
2539,?,gov,?,high_school_graduate,?,professional_management,not_related,?,?,[0-99],[0-99],?,Amerika,0
20985,jung,?,[100000-499999],high_school,not_married,serives,?,?,?,[0-99],?,mittel,Amerika,0
22888,jung,?,?,high_school_graduate,not_married,admin_and_sales,?,?,?,[0-99],?,?,?,0
33635,mittel,private_sector,?,?,?,professional_management,?,?,?,?,?,mittel,?,1
31658,jung,private_sector,[100000-499999],high_school,?,?,not_related,?,?,?,?,?,?,0
35254,mittel,private_sector,?,high_school_graduate,separeted_divorced,admin_and_sales,?,?,?,[0-99],?,?,?,0
6405,mittel,?,[100000-499999],high_school,?,serives,not_related,?,?,[0-99],[0-99],?,?,0
16996,mittel,private_sector,?,?,not_married,?,not_related,?,?,[2000-4999],[0-99],mittel,?,0
21285,mittel,private_sector,?,high_school,married,?,?,?,?,[0-99],?,mittel,Amerika,0
8383,?,?,?,high_school_graduate,?,?,not_related,?,?,[2000-4999],[0-99],mittel,Amerika,0
22964,?,?,?,?,married,craft,related,?,?,[0-99],?,?,?,1
40927,jung,?,?,high_school_graduate,married,craft,?,?,?,[20000-99999],?,mittel,?,1
2550,jung,private_sector,[100000-499999],?,?,serives,related,?,?,[0-99],[0-99],?,?,0
2344,mittel,?,[100000-499999],bachelor_and_higher,?,?,related,?,?,?,[0-99],mittel,Amerika,1
46781,jung,private_sector,?,?,?,serives,related,?,?,[0-99],[0-99],wenig,?,0
15688,mittel,self_emp,?,?,?,craft,?,?,?,[0-99],?,mittel,Amerika,0
13375,jung,?,[100000-499999],bachelor_and_higher,not_married,serives,?,?,?,[0-99],?,mittel,?,0
46833,mittel,?,?,?,?,serives,not_related,?,?,[0-99],?,?,Amerika,0
7891,?,?,?,high_school_graduate,?,?,related,?,?,?,?,mittel,?,0
24009,jung,private_sector,[100000-499999],?,not_married,serives,related,?,?,[0-99],[0-99],mittel,?,0
5614,?,private_sector,?,?,not_married,craft,?,?,?,[0-99],[0-99],mittel,?,1
10944,jung,?,[100000-499999],?,?,serives,not_related,?,?,?,[0-99],mittel,?,0
33339,mittel,?,?,?,?,?,?,?,?,[0-99],[0-99],mittel,Amerika,0
34647,jung,?,?,?,?,?,?,?,?,?,[0-99],wenig,?,0
17502,mittel,self_emp,[100000-499999],?,?,admin_and_sales,?,?,?,[0-99],[0-99],viel,?,1
28573,jung,gov,[100000-499999],?,married,craft,related,?,?,[0-99],[0-99],?,?,0
4401,mittel,gov,?,high_school_graduate,?,professional_management,related,?,?,[5000-9999],[0-99],mittel,?,1
36590,mittel,?,?,bachelor_and_higher,married,serives,related,?,?,[0-99],?,?,?,1
17714,?,private_sector,?,high_school_graduate,?,professional_management,?,?,?,[0-99],?,mittel,?,1
20619,jung,?,?,high_school_graduate,?,craft,related,?,?,?,[0-99],mittel,Amerika,0
47367,mittel,?,?,high_school_graduate,not_married,admin_and_sales,?,?,?,[0-99],?,mittel,Amerika,0
19358,mittel,?,[100000-499999],?,?,tech,?,?,?,?,[0-99],mittel,?,0
11904,?,private_sector,?,bachelor_and_higher,married,professional_management,?,?,?,[0-99],[1000-1999],mittel,?,1
2592,alt,?,?,?,not_married,tech,not_related,?,?,?,[0-99],wenig,Amerika,0
