record_id,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29605,[60-69],?,?,?,married,professional_management,related,?,?,[0-99],?,[40-49],?,0
40972,[40-49],private_sector,?,?,?,?,related,?,?,?,?,?,Amerika,1
40381,[20-29],?,?,high_school_graduate,?,admin_and_sales,?,?,?,?,[0-99],?,?,0
30516,[30-39],private_sector,?,?,separeted_divorced,?,related,?,?,?,?,?,?,0
5465,?,self_emp,?,?,separeted_divorced,professional_management,?,?,?,[0-99],[0-99],?,Amerika,0
11588,mittel,?,[100000-499999],high_school_graduate,separeted_divorced,?,?,?,?,?,[0-99],mittel,Amerika,0
12647,jung,private_sector,?,?,married,professional_management,related,?,?,?,?,mittel,Amerika,0
22118,jung,?,[100000-499999],high_school,?,serives,?,?,?,?,?,[50-59],Amerika,0
39470,[20-29],?,?,bachelor_and_higher,married,professional_management,related,?,?,?,?,[40-49],?,0
28860,jung,private_sector,[100000-499999],high_school_graduate,?,?,not_related,?,?,?,?,?,?,0
39039,mittel,private_sector,?,high_school_graduate,married,professional_management,?,?,?,[0-99],[0-99],[50-59],?,1
18760,?,?,?,?,?,?,?,?,?,?,[0-99],mittel,?,0
13969,?,?,[100000-499999],high_school_graduate,not_married,serives,related,?,?,[0-99],?,?,?,0
32353,[30-39],private_sector,[100000-499999],?,separeted_divorced,craft,not_related,?,?,[0-99],[0-99],mittel,?,0
7695,mittel,private_sector,[100000-499999],high_school_graduate,?,professional_management,not_related,?,?,[0-99],[0-99],[50-59],Amerika,1
18210,mittel,?,[100000-499999],?,married,?,?,?,?,?,?,mittel,Amerika,1
25058,[20-29],private_sector,[100000-499999],bachelor_and_higher,?,professional_management,?,?,?,?,?,mittel,Amerika,0
22940,?,private_sector,[100000-499999],?,not_married,craft,not_related,?,?,[0-99],[0-99],mittel,?,0
41201,?,?,?,elementary_school,?,?,?,?,?,[0-99],?,mittel,Amerika,0
33477,mittel,?,[50000-99999],?,?,craft,not_related,?,?,[2000-4999],[0-99],mittel,Amerika,0
22676,mittel,private_sector,[100000-499999],high_school_graduate,?,?,not_related,?,?,?,[0-99],mittel,Amerika,0
3030,[60-69],?,[100000-499999],?,not_married,?,?,?,?,[0-99],?,mittel,Amerika,0
13785,[60-69],private_sector,?,bachelor_and_higher,married,admin_and_sales,?,?,?,[0-99],?,mittel,?,0
28260,[40-49],?,[50000-99999],?,?,tech,?,?,?,?,[0-99],[40-49],?,0
44303,[20-29],private_sector,[50000-99999],?,?,?,related,?,?,?,[0-99],mittel,Amerika,0
27281,[30-39],?,[100000-499999],high_school_graduate,married,?,related,?,?,?,[0-99],wenig,?,0
25822,?,?,?,?,married,professional_management,?,?,?,?,?,[70-79],?,0
29453,?,private_sector,[100000-499999],high_school,not_married,?,related,?,?,[0-99],?,?,Amerika,0
37150,alt,self_emp,?,high_school_graduate,?,admin_and_sales,related,?,?,[20000-99999],[0-99],[40-49],?,1
45697,[20-29],?,?,high_school_graduate,not_married,?,?,?,?,[0-99],[0-99],mittel,Amerika,0
29873,?,self_emp,[100000-499999],bachelor_and_higher,?,professional_management,?,?,?,[0-99],[0-99],?,?,1
37505,?,private_sector,[100000-499999],?,?,?,related,?,?,[2000-4999],?,[50-59],Amerika,1
4706,[40-49],private_sector,[100000-499999],?,?,?,?,?,?,?,[0-99],?,?,0
41684,[40-49],private_sector,[50000-99999],high_school_graduate,separeted_divorced,admin_and_sales,?,?,?,?,[0-99],?,?,0
14180,mittel,?,[100000-499999],?,not_married,?,not_related,?,?,?,?,[30-39],?,1
20812,jung,?,?,?,?,tech,related,?,?,?,?,mittel,?,0
15043,[20-29],private_sector,?,high_school_graduate,?,?,?,?,?,[0-99],?,?,?,0
48099,[30-39],?,?,?,not_married,admin_and_sales,?,?,?,?,[0-99],?,?,0
14378,?,gov,[100000-499999],high_school_graduate,?,admin_and_sales,not_related,?,?,[0-99],?,mittel,?,0
10543,[30-39],private_sector,[100000-499999],high_school_graduate,married,craft,related,?,?,?,?,[60-69],Amerika,1
14160,?,?,?,?,?,?,not_related,?,?,?,[0-99],?,?,0
20032,mittel,?,?,high_school_graduate,?,tech,?,?,?,?,?,mittel,Amerika,0
15259,?,?,?,?,separeted_divorced,professional_management,?,?,?,?,?,?,Europa,1
45406,[50-59],gov,[100000-499999],high_school_graduate,?,?,?,?,?,[0-99],[0-99],?,?,0
27863,?,?,?,?,?,?,related,?,?,[0-99],?,mittel,Amerika,1
8159,[20-29],gov,[50000-99999],bachelor_and_higher,not_married,tech,not_related,?,?,[0-99],?,?,Amerika,0
6614,mittel,?,?,bachelor_and_higher,?,tech,related,?,?,[0-99],?,[40-49],Amerika,1
35030,[60-69],self_emp,[100000-499999],high_school_graduate,?,professional_management,?,?,?,[0-99],?,?,?,0
33059,[30-39],?,?,elementary_school,not_married,tech,?,?,?,?,[0-99],mittel,?,0
22950,?,?,[100000-499999],high_school_graduate,not_married,professional_management,?,?,?,?,?,wenig,?,0
1001,mittel,?,?,bachelor_and_higher,?,professional_management,?,?,?,[0-99],[1000-1999],?,?,1
29027,?,?,[50000-99999],high_school_graduate,?,professional_management,?,?,?,?,?,mittel,?,0
25594,[20-29],private_sector,?,?,not_married,tech,?,?,?,?,[0-99],mittel,?,0
21494,[20-29],?,?,?,separeted_divorced,craft,?,?,?,[0-99],[0-99],[30-39],Amerika,0
43871,jung,?,[100000-499999],high_school_graduate,married,?,related,?,?,?,[0-99],[40-49],?,1
33941,?,private_sector,[500000-1490400],bachelor_and_higher,?,?,related,?,?,[0-99],[0-99],viel,?,1
23984,jung,private_sector,?,?,not_married,admin_and_sales,?,?,?,?,?,viel,Amerika,0
33016,?,?,?,high_school_graduate,?,tech,?,?,?,?,?,[40-49],Amerika,0
16048,mittel,private_sector,?,elementary_school,married,protective,related,?,?,[0-99],?,?,Amerika,0
15305,[50-59],?,?,high_school_graduate,separeted_divorced,?,not_related,?,?,?,[0-99],mittel,Amerika,0
39735,?,private_sector,[100000-499999],bachelor_and_higher,?,professional_management,not_related,?,?,[0-99],?,mittel,Amerika,1
17510,[30-39],private_sector,?,?,?,craft,related,?,?,?,[0-99],mittel,?,1
23282,alt,gov,?,?,?,?,related,?,?,?,?,?,Amerika,0
22170,mittel,gov,?,high_school_graduate,married,?,?,?,?,[0-99],[0-99],?,Amerika,0
18823,mittel,?,[100000-499999],?,separeted_divorced,serives,not_related,?,?,[2000-4999],[0-99],mittel,Amerika,0
37543,?,gov,[100000-499999],high_school_graduate,not_married,admin_and_sales,not_related,?,?,[0-99],[0-99],?,?,0
41096,[40-49],private_sector,?,?,separeted_divorced,?,not_related,?,?,?,[0-99],mittel,Amerika,0
14863,[30-39],?,[100000-499999],high_school_graduate,?,?,related,?,?,[0-99],?,[40-49],?,1
4381,?,?,[100000-499999],?,?,?,?,?,?,?,?,?,?,1
26955,mittel,?,[100000-499999],high_school_graduate,?,craft,not_related,?,?,?,[0-99],mittel,?,0
2043,?,self_emp,?,?,married,professional_management,?,?,?,[0-99],?,[60-69],?,1
31373,?,?,?,high_school_graduate,married,serives,?,?,?,?,[0-99],?,?,0
27959,?,?,[100000-499999],high_school_graduate,married,?,?,?,?,?,[0-99],[40-49],Amerika,0
13241,[40-49],gov,[13492-49999],?,?,?,?,?,?,[0-99],[0-99],[40-49],?,1
36812,mittel,?,[100000-499999],?,married,craft,?,?,?,[0-99],[0-99],?,Amerika,0
21629,?,private_sector,[50000-99999],?,separeted_divorced,?,?,?,?,?,?,?,Amerika,0
44310,mittel,?,[100000-499999],bachelor_and_higher,not_married,craft,not_related,?,?,[0-99],?,[30-39],Amerika,0
22909,[30-39],gov,?,bachelor_and_higher,married,?,?,?,?,?,[0-99],mittel,Amerika,0
39551,?,private_sector,?,bachelor_and_higher,not_married,professional_management,?,?,?,[0-99],[0-99],[50-59],Amerika,0
6955,jung,?,[100000-499999],?,?,?,not_related,?,?,[0-99],[0-99],?,?,0
27088,[30-39],?,[100000-499999],?,?,?,?,?,?,?,?,?,?,0
8017,?,private_sector,[100000-499999],high_school_graduate,separeted_divorced,?,?,?,?,[0-99],?,mittel,?,0
26053,?,?,[100000-499999],high_school_graduate,?,craft,not_related,?,?,[0-99],?,[40-49],?,0
3970,?,?,[100000-499999],?,not_married,?,not_related,?,?,?,[0-99],?,Amerika,0
28450,?,private_sector,?,?,married,admin_and_sales,related,?,?,?,?,?,Amerika,0
35142,?,gov,?,bachelor_and_higher,?,?,?,?,?,[0-99],[0-99],mittel,Amerika,1
20497,alt,self_emp,[100000-499999],?,?,?,related,?,?,?,[0-99],[40-49],?,0
11439,[20-29],private_sector,[100000-499999],elementary_school,?,serives,not_related,?,?,[0-99],?,?,Amerika,0
23683,[50-59],private_sector,?,bachelor_and_higher,?,?,not_related,?,?,[0-99],[0-99],mittel,?,0
18317,?,private_sector,?,bachelor_and_higher,not_married,?,?,?,?,[0-99],?,wenig,Amerika,0
15112,[40-49],gov,[100000-499999],?,?,?,?,?,?,?,[0-99],mittel,?,0
15089,mittel,?,[100000-499999],bachelor_and_higher,married,admin_and_sales,related,?,?,[0-99],?,[50-59],Amerika,1
15731,[40-49],?,?,high_school_graduate,married,?,related,?,?,[0-99],[1000-1999],?,?,1
44243,[30-39],?,[100000-499999],?,?,serives,not_related,?,?,?,[0-99],mittel,?,0
24099,jung,private_sector,?,?,?,?,not_related,?,?,?,[0-99],mittel,?,0
28897,mittel,private_sector,?,?,not_married,tech,?,?,?,?,?,mittel,Amerika,0
22765,?,?,[50000-99999],high_school_graduate,married,?,?,?,?,[0-99],?,[40-49],?,0
24432,[30-39],?,[100000-499999],?,?,?,related,?,?,[0-99],?,mittel,Amerika,0
14176,[20-29],private_sector,[100000-499999],high_school_graduate,?,?,?,?,?,[0-99],[0-99],?,Amerika,0
21194,?,?,[100000-499999],?,not_married,admin_and_sales,?,?,?,?,?,mittel,Amerika,0
9449,mittel,private_sector,?,high_school_graduate,?,craft,related,?,?,?,[0-99],?,Amerika,1
47891,mittel,?,[100000-499999],?,?,serives,related,?,?,[0-99],?,[30-39],Amerika,0
39893,?,gov,?,?,?,professional_management,?,?,?,?,?,?,Amerika,1
17456,mittel,private_sector,?,high_school_graduate,?,?,related,?,?,[0-99],?,?,Amerika,0
4605,?,?,?,high_school_graduate,?,?,related,?,?,?,?,?,?,0
21948,?,?,?,?,?,serives,?,?,?,[0-99],?,?,Amerika,0
7672,?,private_sector,[50000-99999],high_school_graduate,married,professional_management,?,?,?,[0-99],[0-99],?,Amerika,0
45234,[40-49],gov,?,?,?,craft,?,?,?,?,?,mittel,Amerika,0
22329,[50-59],?,[100000-499999],?,married,?,related,?,?,[0-99],?,mittel,?,1
37718,[40-49],?,[50000-99999],?,?,professional_management,related,?,?,?,[0-99],[40-49],?,1
12151,jung,private_sector,[100000-499999],?,?,craft,not_related,?,?,[0-99],?,?,Amerika,0
12706,jung,?,?,?,?,?,?,?,?,[0-99],?,?,Amerika,0
38676,?,?,?,bachelor_and_higher,?,professional_management,?,?,?,[0-99],[0-99],?,?,0
46419,[30-39],private_sector,?,?,?,professional_management,not_related,?,?,?,[0-99],mittel,Amerika,0
21065,mittel,?,[100000-499999],high_school_graduate,married,?,related,?,?,[0-99],[0-99],?,?,1
23085,[20-29],?,?,high_school_graduate,not_married,?,not_related,?,?,[0-99],[0-99],[50-59],?,0
41724,mittel,private_sector,[100000-499999],elementary_school,married,?,related,?,?,[0-99],[0-99],?,Amerika,0
30787,[20-29],?,[100000-499999],?,?,?,related,?,?,[0-99],?,[50-59],Amerika,1
338,jung,?,?,high_school_graduate,not_married,admin_and_sales,not_related,?,?,?,[0-99],?,?,0
26783,?,?,[100000-499999],bachelor_and_higher,not_married,professional_management,?,?,?,[0-99],?,viel,Amerika,0
26908,[30-39],?,[100000-499999],?,not_married,?,?,?,?,[0-99],[0-99],?,?,0
10651,mittel,?,?,high_school_graduate,not_married,craft,not_related,?,?,[0-99],?,?,Amerika,0
13769,?,?,?,high_school_graduate,?,?,related,?,?,?,[0-99],?,?,1
48806,mittel,?,[100000-499999],bachelor_and_higher,married,admin_and_sales,related,?,?,[0-99],?,mittel,Amerika,1
4403,?,private_sector,?,high_school_graduate,?,?,?,?,?,[0-99],[0-99],?,?,0
23039,[20-29],?,?,?,not_married,?,?,?,?,[0-99],[0-99],?,Amerika,0
38172,[20-29],?,?,?,not_married,tech,not_related,?,?,[0-99],[0-99],[40-49],?,0
33006,[40-49],private_sector,?,?,?,?,?,?,?,?,[0-99],?,Amerika,1
44581,[30-39],private_sector,?,?,?,?,?,?,?,?,?,mittel,?,0
23964,mittel,self_emp,?,?,?,professional_management,?,?,?,?,[0-99],mittel,Amerika,0
41373,jung,private_sector,?,high_school_graduate,not_married,?,?,?,?,[0-99],[0-99],?,?,0
48452,[30-39],private_sector,?,high_school_graduate,?,professional_management,related,?,?,[2000-4999],?,[40-49],?,1
33439,?,?,[13492-49999],?,married,professional_management,?,?,?,[0-99],[0-99],[40-49],?,1
24203,?,?,[100000-499999],bachelor_and_higher,?,professional_management,not_related,?,?,[10000-19999],[0-99],?,Amerika,1
5994,?,?,[100000-499999],?,?,tech,?,?,?,?,[0-99],mittel,?,0
41307,mittel,private_sector,?,bachelor_and_higher,married,?,related,?,?,?,[0-99],viel,?,1
41034,[40-49],private_sector,[50000-99999],?,?,?,not_related,?,?,[0-99],[0-99],[30-39],?,0
12124,?,private_sector,[13492-49999],high_school_graduate,not_married,?,?,?,?,?,[0-99],mittel,?,0
48242,?,self_emp,?,?,?,?,?,?,?,[10000-19999],?,[40-49],Amerika,1
1706,[50-59],private_sector,[100000-499999],high_school_graduate,married,craft,?,?,?,[0-99],[0-99],[40-49],?,1
19434,?,private_sector,?,?,married,professional_management,not_related,?,?,[0-99],?,?,Amerika,1
45567,mittel,?,?,elementary_school,not_married,serives,not_related,?,?,?,?,mittel,?,0
942,?,self_emp,[100000-499999],high_school_graduate,married,professional_management,?,?,?,?,[0-99],[40-49],?,1
2428,[40-49],private_sector,?,high_school_graduate,?,?,?,?,?,[0-99],[0-99],mittel,Amerika,0
27812,jung,private_sector,?,?,not_married,?,?,?,?,?,[0-99],[20-29],?,0
44098,mittel,?,?,?,not_married,serives,?,?,?,?,[0-99],?,Amerika,0
22972,mittel,private_sector,[100000-499999],?,married,protective,related,?,?,?,[0-99],mittel,Amerika,0
16711,?,?,[100000-499999],high_school_graduate,not_married,?,?,?,?,?,[0-99],?,?,0
14475,jung,?,?,?,?,?,related,?,?,?,?,[30-39],Amerika,0
27995,[60-69],private_sector,[50000-99999],high_school_graduate,?,admin_and_sales,not_related,?,?,[0-99],?,[40-49],?,0
28787,jung,private_sector,[100000-499999],?,?,?,?,?,?,[0-99],[0-99],[40-49],Amerika,0
1959,mittel,private_sector,[100000-499999],?,married,?,related,?,?,[0-99],?,mittel,?,1
44075,mittel,?,[100000-499999],high_school_graduate,?,?,related,?,?,?,[0-99],mittel,?,0
3595,jung,self_emp,?,?,?,?,related,?,?,[0-99],?,?,?,1
3306,jung,private_sector,[100000-499999],?,not_married,?,?,?,?,?,[0-99],[40-49],?,0
19871,mittel,self_emp,?,high_school_graduate,?,?,?,?,?,?,[0-99],mittel,Amerika,0
21898,[40-49],private_sector,[100000-499999],?,married,serives,?,?,?,?,?,[30-39],?,0
5420,mittel,?,?,?,?,craft,related,?,?,[0-99],?,mittel,?,0
42564,?,?,?,high_school_graduate,?,?,related,?,?,[0-99],[0-99],[40-49],Amerika,0
44480,?,?,?,?,?,?,related,?,?,[0-99],[0-99],mittel,?,0
37204,?,?,?,elementary_school,separeted_divorced,admin_and_sales,?,?,?,?,?,?,Amerika,0
19695,mittel,self_emp,?,high_school_graduate,married,?,related,?,?,[0-99],[0-99],[40-49],?,1
26819,[10-19],gov,?,high_school,?,serives,?,?,?,[0-99],[0-99],wenig,?,0
21900,[40-49],?,[100000-499999],high_school_graduate,married,?,related,?,?,[0-99],[0-99],mittel,Amerika,1
14771,jung,?,?,high_school_graduate,not_married,admin_and_sales,?,?,?,[0-99],?,?,?,0
13294,[20-29],gov,?,?,?,?,?,?,?,[0-99],?,mittel,Amerika,0
4064,[50-59],self_emp,[100000-499999],?,?,admin_and_sales,not_related,?,?,[0-99],?,mittel,?,0
26834,mittel,?,?,elementary_school,married,?,?,?,?,[0-99],?,?,?,0
21983,[30-39],private_sector,[100000-499999],?,?,professional_management,related,?,?,[0-99],[0-99],[40-49],Amerika,1
42571,[60-69],private_sector,[100000-499999],?,married,?,related,?,?,[1000-1999],[0-99],wenig,?,0
36206,[50-59],gov,[100000-499999],?,?,?,related,?,?,?,?,[50-59],?,1
30887,?,?,[100000-499999],?,married,?,?,?,?,[0-99],[0-99],?,Amerika,0
26023,?,?,?,?,?,professional_management,related,?,?,[0-99],?,[40-49],Amerika,1
21380,alt,?,[100000-499999],elementary_school,married,?,?,?,?,?,[0-99],?,Amerika,0
4307,mittel,private_sector,[100000-499999],high_school_graduate,?,tech,?,?,?,?,?,mittel,?,0
31362,[10-19],?,?,high_school_graduate,not_married,admin_and_sales,?,?,?,?,[0-99],[30-39],Amerika,0
16387,jung,private_sector,[100000-499999],?,not_married,?,?,?,?,?,[0-99],?,?,0
895,mittel,?,[100000-499999],bachelor_and_higher,?,?,?,?,?,[0-99],[0-99],[40-49],Amerika,0
13838,?,?,?,high_school_graduate,?,tech,related,?,?,[0-99],?,[10-19],?,0
43645,jung,private_sector,[13492-49999],?,?,craft,?,?,?,?,?,[60-69],?,0
5659,?,gov,[100000-499999],bachelor_and_higher,not_married,?,not_related,?,?,?,[0-99],mittel,Amerika,0
46204,?,?,[100000-499999],high_school_graduate,separeted_divorced,?,not_related,?,?,[0-99],?,mittel,?,0
44255,?,private_sector,[100000-499999],?,?,?,not_related,?,?,[0-99],[0-99],[40-49],Asien,0
6764,?,private_sector,[100000-499999],?,?,craft,related,?,?,?,?,?,Amerika,1
33974,[40-49],?,[50000-99999],high_school_graduate,?,?,related,?,?,?,?,mittel,Amerika,1
6326,mittel,self_emp,[100000-499999],?,separeted_divorced,?,not_related,?,?,[0-99],[0-99],?,?,0
17235,mittel,private_sector,[100000-499999],?,not_married,?,not_related,?,?,?,[0-99],[40-49],Amerika,0
32518,[50-59],gov,[100000-499999],?,married,craft,?,?,?,[20000-99999],[0-99],[40-49],?,1
33503,[20-29],private_sector,?,high_school_graduate,not_married,?,not_related,?,?,[0-99],[0-99],[40-49],Amerika,0
44777,mittel,?,[100000-499999],?,married,craft,related,?,?,[0-99],[0-99],mittel,?,0
18117,?,?,[50000-99999],high_school_graduate,?,?,?,?,?,[0-99],[0-99],[40-49],?,0
25839,[50-59],gov,[100000-499999],high_school_graduate,?,?,?,?,?,[0-99],[0-99],?,?,0
26006,[20-29],?,?,?,?,?,?,?,?,[0-99],?,[30-39],Amerika,0
13678,?,gov,[100000-499999],bachelor_and_higher,?,?,?,?,?,?,[0-99],mittel,Amerika,0
18038,?,?,?,high_school_graduate,separeted_divorced,?,not_related,?,?,?,[0-99],?,?,0
7308,[20-29],private_sector,?,?,?,?,related,?,?,[0-99],[0-99],[60-69],?,0
21596,[20-29],private_sector,[100000-499999],?,not_married,?,related,?,?,[0-99],[0-99],?,Amerika,0
2349,jung,?,[100000-499999],high_school_graduate,?,?,?,?,?,?,[0-99],[40-49],?,0
13689,?,private_sector,?,high_school_graduate,not_married,admin_and_sales,?,?,?,[5000-9999],[0-99],mittel,Amerika,0
41790,[30-39],?,?,high_school_graduate,separeted_divorced,craft,?,?,?,?,[0-99],[40-49],?,0
18133,[30-39],?,[100000-499999],high_school_graduate,not_married,admin_and_sales,?,?,?,[0-99],?,mittel,Amerika,0
25250,mittel,private_sector,?,high_school,?,craft,related,?,?,?,?,?,?,1
10796,?,private_sector,?,?,?,craft,?,?,?,[0-99],?,?,Amerika,0
24046,mittel,private_sector,?,elementary_school,?,?,not_related,?,?,[0-99],[0-99],?,Amerika,0
20332,[20-29],private_sector,?,high_school,married,tech,related,?,?,?,?,[40-49],?,0
38990,[40-49],?,?,?,married,professional_management,related,?,?,?,[0-99],[50-59],?,0
45985,alt,private_sector,[100000-499999],high_school_graduate,separeted_divorced,?,?,?,?,?,?,mittel,?,0
17676,?,private_sector,?,high_school,?,admin_and_sales,not_related,?,?,[2000-4999],[0-99],mittel,?,0
7091,[40-49],?,?,?,separeted_divorced,serives,not_related,?,?,?,[0-99],?,Amerika,0
27168,mittel,?,?,elementary_school,?,?,related,?,?,[0-99],?,mittel,?,1
240,mittel,?,?,bachelor_and_higher,?,professional_management,?,?,?,[0-99],?,?,Amerika,1
45095,mittel,private_sector,[100000-499999],high_school_graduate,?,?,related,?,?,?,?,?,?,1
13510,?,private_sector,?,?,?,professional_management,?,?,?,?,?,[40-49],Amerika,1
20896,?,?,[100000-499999],?,?,craft,?,?,?,?,?,?,Amerika,0
44185,mittel,?,?,high_school_graduate,?,serives,not_related,?,?,?,[0-99],[40-49],Amerika,0
28256,[50-59],self_emp,?,?,?,craft,?,?,?,?,?,[40-49],Amerika,1
7029,mittel,?,?,?,married,?,related,?,?,[10000-19999],[0-99],[60-69],?,1
2616,?,private_sector,[100000-499999],elementary_school,not_married,?,not_related,?,?,?,[0-99],[40-49],?,0
34754,[30-39],self_emp,[13492-49999],?,?,admin_and_sales,?,?,?,[0-99],[0-99],viel,Amerika,0
26576,mittel,private_sector,[100000-499999],high_school_graduate,married,tech,related,?,?,[0-99],?,[40-49],?,1
8217,?,?,?,?,?,serives,?,?,?,[0-99],[0-99],?,?,0
40791,mittel,?,?,high_school_graduate,?,?,?,?,?,?,[0-99],?,?,1
8933,?,?,[100000-499999],elementary_school,?,craft,?,?,?,?,?,[10-19],?,0
9492,[30-39],?,[100000-499999],?,?,?,?,?,?,[0-99],[0-99],[70-79],Amerika,0
5443,[30-39],?,?,?,married,?,related,?,?,?,[0-99],?,Amerika,0
23686,[40-49],private_sector,?,high_school,?,professional_management,?,?,?,[0-99],[0-99],mittel,Amerika,1
34174,[40-49],?,[100000-499999],high_school_graduate,?,professional_management,?,?,?,[0-99],[0-99],mittel,?,1
36003,?,?,[100000-499999],high_school_graduate,?,?,not_related,?,?,[0-99],[0-99],mittel,?,0
27670,[60-69],?,[50000-99999],?,?,professional_management,related,?,?,[0-99],?,?,?,1
11060,[50-59],?,?,bachelor_and_higher,?,?,?,?,?,?,?,mittel,?,1
14591,mittel,?,?,?,?,professional_management,?,?,?,?,?,?,?,0
1372,mittel,private_sector,[100000-499999],?,?,?,?,?,?,?,?,?,?,0
11281,?,?,[100000-499999],?,?,?,?,?,?,[0-99],?,[10-19],Amerika,0
37341,jung,?,?,?,not_married,admin_and_sales,not_related,?,?,[0-99],?,?,?,0
48617,[40-49],?,?,?,?,?,related,?,?,?,?,[40-49],Amerika,0
19759,[30-39],?,?,?,?,protective,not_related,?,?,?,[0-99],mittel,Amerika,0
15950,[60-69],self_emp,?,?,separeted_divorced,?,not_related,?,?,?,[0-99],mittel,?,0
16909,?,self_emp,?,?,married,professional_management,?,?,?,[0-99],[0-99],?,Amerika,1
9019,mittel,private_sector,[100000-499999],?,?,?,related,?,?,?,?,[40-49],?,0
33796,alt,private_sector,[13492-49999],elementary_school,separeted_divorced,serives,?,?,?,?,?,mittel,Amerika,0
17040,mittel,?,[100000-499999],high_school_graduate,married,?,?,?,?,[0-99],[0-99],[40-49],?,0
34531,alt,?,[100000-499999],bachelor_and_higher,?,professional_management,?,?,?,?,?,?,?,1
6645,mittel,self_emp,[100000-499999],high_school_graduate,married,?,?,?,?,?,[0-99],mittel,?,0
30378,jung,?,[100000-499999],?,not_married,professional_management,?,?,?,[0-99],[0-99],wenig,Amerika,0
22423,?,?,[500000-1490400],high_school,?,serives,related,?,?,[0-99],[0-99],wenig,Amerika,0
32382,?,?,[100000-499999],high_school_graduate,separeted_divorced,?,not_related,?,?,[0-99],?,?,Amerika,0
15445,jung,?,?,?,?,admin_and_sales,?,?,?,[0-99],[0-99],mittel,?,0
17081,[20-29],private_sector,?,high_school_graduate,not_married,?,related,?,?,[0-99],[0-99],?,?,0
16534,?,?,[13492-49999],high_school_graduate,not_married,craft,?,?,?,?,[0-99],?,?,0
44657,[60-69],?,[100000-499999],?,not_married,admin_and_sales,?,?,?,[0-99],[0-99],?,Amerika,1
38434,mittel,private_sector,[100000-499999],high_school_graduate,not_married,admin_and_sales,?,?,?,?,?,?,Amerika,0
35308,mittel,self_emp,?,bachelor_and_higher,?,craft,?,?,?,[0-99],?,mittel,?,0
22067,[40-49],?,?,high_school_graduate,not_married,?,not_related,?,?,[0-99],?,[40-49],Amerika,0
11152,mittel,?,[13492-49999],high_school_graduate,?,admin_and_sales,related,?,?,[0-99],[0-99],[40-49],Amerika,1
28610,?,?,[50000-99999],high_school_graduate,married,?,related,?,?,?,[0-99],?,Amerika,1
7446,mittel,?,[100000-499999],?,?,?,not_related,?,?,[0-99],[0-99],[40-49],?,0
43706,[40-49],?,[100000-499999],elementary_school,?,serives,not_related,?,?,?,[0-99],?,Amerika,0
35868,?,?,[100000-499999],high_school_graduate,separeted_divorced,craft,?,?,?,[0-99],?,?,Amerika,0
29228,mittel,private_sector,[100000-499999],?,?,?,?,?,?,?,?,?,Amerika,1
16442,jung,?,?,high_school_graduate,not_married,serives,?,?,?,[0-99],[0-99],[60-69],Europa,0
14727,[60-69],?,?,?,separeted_divorced,serives,?,?,?,?,[0-99],mittel,?,0
48223,mittel,private_sector,[100000-499999],bachelor_and_higher,?,?,not_related,?,?,?,?,mittel,Amerika,0
32119,?,?,[100000-499999],high_school_graduate,married,?,?,?,?,?,?,[40-49],Amerika,1
41509,mittel,?,?,high_school_graduate,?,tech,?,?,?,?,[0-99],viel,?,0
26792,alt,?,?,elementary_school,?,craft,?,?,?,[0-99],[0-99],mittel,Asien,0
47054,[30-39],?,[100000-499999],high_school_graduate,?,?,?,?,?,?,?,[40-49],Amerika,0
41949,?,?,[100000-499999],high_school_graduate,not_married,?,?,?,?,[0-99],[0-99],mittel,?,0
40068,?,?,?,bachelor_and_higher,married,?,?,?,?,[0-99],?,mittel,Asien,0
23496,[40-49],?,?,?,separeted_divorced,craft,?,?,?,[0-99],[0-99],viel,?,0
42568,[40-49],private_sector,?,?,?,craft,related,?,?,[0-99],[0-99],?,Amerika,0
39926,[30-39],private_sector,?,?,married,professional_management,related,?,?,?,?,mittel,?,0
13027,mittel,private_sector,?,?,?,?,related,?,?,[0-99],[0-99],[40-49],?,0
18603,mittel,self_emp,?,high_school_graduate,separeted_divorced,?,?,?,?,[0-99],?,[90-99],?,0
5780,[40-49],private_sector,?,high_school_graduate,separeted_divorced,admin_and_sales,?,?,?,?,?,[10-19],Amerika,0
42263,jung,?,[100000-499999],?,not_married,?,not_related,?,?,[0-99],?,[30-39],?,0
36846,mittel,private_sector,?,?,?,?,?,?,?,[0-99],?,[80-89],Amerika,1
16682,alt,?,?,?,?,?,related,?,?,?,?,[40-49],?,1
9116,?,?,?,?,?,serives,not_related,?,?,?,[0-99],?,?,0
46837,[40-49],private_sector,?,?,?,?,related,?,?,[0-99],[0-99],mittel,Asien,0
47941,mittel,private_sector,?,high_school_graduate,married,?,?,?,?,?,?,mittel,?,0
31305,?,?,[100000-499999],high_school_graduate,married,?,not_related,?,?,[0-99],?,[40-49],Amerika,0
38681,?,private_sector,[100000-499999],?,?,craft,?,?,?,[0-99],?,?,Europa,0
11490,[20-29],private_sector,?,high_school_graduate,?,?,?,?,?,[0-99],[0-99],mittel,?,0
33687,mittel,private_sector,?,?,?,craft,?,?,?,?,?,mittel,?,0
10153,[20-29],private_sector,[100000-499999],high_school_graduate,?,craft,related,?,?,?,[0-99],?,?,0
44856,[20-29],private_sector,[100000-499999],high_school_graduate,?,?,not_related,?,?,[0-99],[0-99],mittel,Amerika,0
